Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P00565|KCRM_CHICK	P00565	KCRM_CHICK	CKM	381	FALSE	FALSE	Gallus gallus	Creatine kinase M-type	1:Experimental evidence at protein level	72.18	1	0.999	0	37	33	37	94	85	94	1414454270	1414454270	1414454270	10M(15.9949),11M(15.9949),11M(15.9949),11M(15.9949),11M(15.9949),14K(15.9949),16P(15.9949),17K(15.9949),9K(15.9949),17C(57.0215),17C(57.0215),17C(57.0215),6M(15.9949),17C(57.0215),6M(15.9949),19K(15.9949),20P(15.9949),19K(15.9949),2M(15.9949),19M(15.9949),24K(15.9949),35M(15.9949),2K(15.9949),2M(15.9949),2M(15.9949),2M(15.9949),2M(15.9949),30M(15.9949),2M(15.9949),5M(15.9949),30M(15.9949),33M(15.9949),3C(57.0215),7M(15.9949),8C(57.0215),8C(57.0215),8K(15.9949),8K(15.9949)	NA	NA
sp|P00940|TPIS_CHICK	P00940	TPIS_CHICK	TPI1	248	FALSE	FALSE	Gallus gallus	Triosephosphate isomerase	1:Experimental evidence at protein level	94.35	1	0.999	0	32	32	32	75	75	75	1426582530	1426582530	1426582530	10K(15.9949),8C(57.0215),11K(15.9949),7K(15.9949),11M(15.9949),11M(15.9949),13K(15.9949),9P(15.9949),11M(15.9949),9P(15.9949),12C(57.0215),12C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14K(15.9949),15K(15.9949),7P(15.9949),1M(15.9949),22C(57.0215),7P(15.9949),7P(15.9949),8C(57.0215),8C(57.0215),8C(57.0215),8C(57.0215),9C(57.0215),9C(57.0215)	NA	NA
sp|P01038|CYT_CHICK	P01038	CYT_CHICK	NA	139	FALSE	FALSE	Gallus gallus	Cystatin	1:Experimental evidence at protein level	41.01	1	0.999	0	5	0	5	6	0	6	21831268	0	21831268	8C(57.0215)	NA	tr|R4GLT1|R4GLT1_CHICK
sp|P01994|HBA_CHICK	P01994	HBA_CHICK	HBAA	142	FALSE	FALSE	Gallus gallus	Hemoglobin subunit alpha-A	1:Experimental evidence at protein level	51.41	1	0.999	0	6	1	6	14	3	14	80558720	740207.3	80558720	4P(15.9949),N-term(42.0106)	NA	NA
sp|P02001|HBAD_CHICK	P02001	HBAD_CHICK	HBAD	141	FALSE	FALSE	Gallus gallus	Hemoglobin subunit alpha-D	1:Experimental evidence at protein level	56.03	1	0.999	0	6	0	6	14	0	14	77383744	0	77383744	10P(15.9949),1M(15.9949),9M(15.9949)	NA	tr|A0A8V0Z399|A0A8V0Z399_CHICK
sp|P02112|HBB_CHICK	P02112	HBB_CHICK	HBB	147	FALSE	FALSE	Gallus gallus	Hemoglobin subunit beta	1:Experimental evidence at protein level	74.83	1	0.999	0	11	1	11	16	2	16	72500776	1539342.5	72500776	11C(57.0215),19M(15.9949),19M(15.9949),4K(15.9949),5K(15.9949),6C(57.0215),6C(57.0215)	NA	NA
sp|P02197|MYG_CHICK	P02197	MYG_CHICK	MB	154	FALSE	FALSE	Gallus gallus	Myoglobin	1:Experimental evidence at protein level	88.31	1	0.999	0	15	15	15	34	34	34	289533568	289533568	289533568	13M(15.9949),13M(15.9949),14M(15.9949),14M(15.9949),5M(15.9949)	NA	NA
sp|P02263|H2A4_CHICK	P02263	H2A4_CHICK	NA	129	FALSE	FALSE	Gallus gallus	Histone H2A-IV	1:Experimental evidence at protein level	20.16	1	0.999	0	2	0	2	3	0	3	4091110.2	0	4091110.2	NA	NA	sp|P35062|H2A3_CHICK, sp|P70082|H2AJ_CHICK, tr|A0A8V0Y8M9|A0A8V0Y8M9_CHICK, tr|A0A8V0YEW2|A0A8V0YEW2_CHICK, tr|A0A8V0YH12|A0A8V0YH12_CHICK, tr|A0A8V0YH91|A0A8V0YH91_CHICK, tr|A0A8V0YLZ9|A0A8V0YLZ9_CHICK
sp|P02272|H2AV_CHICK	P02272	H2AV_CHICK	H2AZ2	128	FALSE	FALSE	Gallus gallus	Histone H2A.V	1:Experimental evidence at protein level	5.47	1	0.9989	0	1	0	0	1	0	0	788233.44	0	0	NA	NA	sp|Q5ZMD6|H2AZ_CHICK, tr|A0A8V0XGQ4|A0A8V0XGQ4_CHICK, tr|A0A8V0Z9F2|A0A8V0Z9F2_CHICK
sp|P02457|CO1A1_CHICK	P02457	CO1A1_CHICK	COL1A1	1453	FALSE	FALSE	Gallus gallus	Collagen alpha-1(I) chain	1:Experimental evidence at protein level	48.8	1	0.999	0	55	1	54	86	1	84	178412576	989999.4	178412576	10C(57.0215),10C(57.0215),10P(15.9949),10P(15.9949),10P(15.9949),4P(15.9949),11C(57.0215),3C(57.0215),11C(57.0215),3C(57.0215),5M(15.9949),11M(15.9949),12K(15.9949),3P(15.9949),11P(15.9949),15P(15.9949),11P(15.9949),18P(15.9949),6K(15.9949),12C(57.0215),12C(57.0215),12K(15.9949),21P(15.9949),9P(15.9949),12K(15.9949),21P(15.9949),9P(15.9949),12K(15.9949),2P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),16P(15.9949),12P(15.9949),3P(15.9949),6K(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),9P(15.9949),14K(15.9949),24P(15.9949),3P(15.9949),14K(15.9949),24P(15.9949),3P(15.9949),14K(15.9949),3P(15.9949),14K(15.9949),3P(15.9949),14P(15.9949),27P(15.9949),36K(15.9949),14P(15.9949),27P(15.9949),36K(15.9949),14P(15.9949),6M(15.9949),9P(15.9949),14P(15.9949),6M(15.9949),9P(15.9949),15M(15.9949),3P(15.9949),6P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),6M(15.9949),9P(15.9949),15P(15.9949),6M(15.9949),9P(15.9949),16P(15.9949),16P(15.9949),16P(15.9949),17P(15.9949),5P(15.9949),18K(15.9949),24P(15.9949),5P(15.9949),18K(15.9949),24P(15.9949),5P(15.9949),18K(15.9949),24P(15.9949),8P(15.9949),18K(15.9949),24P(15.9949),8P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),19K(15.9949),4P(15.9949),1K(15.9949),24P(15.9949),9P(15.9949),27K(15.9949),3P(15.9949),6P(15.9949),2C(57.0215),2C(57.0215),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),6M(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949),7P(15.9949),7P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
sp|P02460|CO2A1_CHICK	P02460	CO2A1_CHICK	COL2A1	859	FALSE	FALSE	Gallus gallus	Collagen alpha-1(II) chain (Fragment)	2:Experimental evidence at transcript level	6.29	1	0.999	0	5	2	5	8	2	8	32727976	1490844.2	32727976	10C(57.0215),14K(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),6M(15.9949)	NA	NA
sp|P02542|DESM_CHICK	P02542	DESM_CHICK	DES	464	FALSE	FALSE	Gallus gallus	Desmin	1:Experimental evidence at protein level	2.8	1	0.9986	0	2	0	0	3	0	0	9577586	0	0	NA	NA	tr|A0A8V0YZ16|A0A8V0YZ16_CHICK
sp|P02588|TNNC2_CHICK	P02588	TNNC2_CHICK	TNNC2	163	FALSE	FALSE	Gallus gallus	Troponin C, skeletal muscle	1:Experimental evidence at protein level	18.4	1	0.9988	0	3	1	2	3	1	2	2937128	435489.1	1618266	N-term(42.0106)	NA	NA
sp|P02604|MLE1_CHICK	P02604	MLE1_CHICK	NA	192	FALSE	FALSE	Gallus gallus	Myosin light chain 1, skeletal muscle isoform	1:Experimental evidence at protein level	61.98	1	0.999	0	9	2	9	11	2	11	29830584	2401464.5	29830584	NA	NA	NA
sp|P02606|MLEC_CHICK	P02606	MLEC_CHICK	NA	194	FALSE	FALSE	Gallus gallus	Myosin light chain 1, cardiac muscle	1:Experimental evidence at protein level	8.25	1	0.9926	0.00109829763866	1	0	1	1	0	1	948198.9	0	948198.9	NA	NA	tr|F1P5V6|F1P5V6_CHICK
sp|P02789|TRFE_CHICK	P02789	TRFE_CHICK	NA	705	FALSE	FALSE	Gallus gallus	Ovotransferrin	1:Experimental evidence at protein level	80.28	1	0.999	0	77	5	77	144	10	144	437319040	149519536	437319040	10C(57.0215),10M(15.9949),10M(15.9949),11C(57.0215),2C(57.0215),10M(15.9949),11C(57.0215),2C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),20C(57.0215),11C(57.0215),2C(57.0215),11C(57.0215),2C(57.0215),11C(57.0215),4M(15.9949),11C(57.0215),4M(15.9949),11C(57.0215),4M(15.9949),11C(57.0215),4M(15.9949),13C(57.0215),13C(57.0215),13C(57.0215),13C(57.0215),13C(57.0215),3P(15.9949),14C(57.0215),16P(15.9949),4C(57.0215),14C(57.0215),1C(57.0215),23C(57.0215),14C(57.0215),1C(57.0215),23C(57.0215),14C(57.0215),4C(57.0215),16C(57.0215),16C(57.0215),5K(15.9949),9M(15.9949),17C(57.0215),6C(57.0215),19C(57.0215),19C(57.0215),19C(57.0215),19C(57.0215),1C(57.0215),1C(57.0215),1C(57.0215),1C(57.0215),5K(15.9949),22C(57.0215),22C(57.0215),22C(57.0215),28M(15.9949),22C(57.0215),28M(15.9949),2M(15.9949),22C(57.0215),2M(15.9949),22C(57.0215),2M(15.9949),38C(57.0215),22C(57.0215),38C(57.0215),23M(15.9949),6M(15.9949),23M(15.9949),6M(15.9949),2C(57.0215),2C(57.0215),2C(57.0215),2C(57.0215),2C(57.0215),2C(57.0215),2C(57.0215),5C(57.0215),2M(15.9949),2M(15.9949),2M(15.9949),3C(57.0215),4C(57.0215),4C(57.0215),4M(15.9949),4M(15.9949),9C(57.0215),5C(57.0215),5M(15.9949),5M(15.9949),6C(57.0215),6C(57.0215),6C(57.0215),6C(57.0215),6K(15.9949),6M(15.9949),7C(57.0215),7C(57.0215),9C(57.0215),9C(57.0215)	NA	NA
sp|P04268|TPM1_CHICK	P04268	TPM1_CHICK	TPM1	284	FALSE	FALSE	Gallus gallus	Tropomyosin alpha-1 chain	1:Experimental evidence at protein level	30.28	1	0.9986	0	11	0	2	14	0	2	25407092	0	2325992.5	NA	NA	NA
sp|P05081|KAD1_CHICK	P05081	KAD1_CHICK	AK1	194	FALSE	FALSE	Gallus gallus	Adenylate kinase isoenzyme 1	1:Experimental evidence at protein level	32.99	1	0.9988	0	5	0	5	6	0	6	16445118	0	16445118	NA	NA	tr|A0A8V1AC34|A0A8V1AC34_CHICK, tr|A0A8V1AEX8|A0A8V1AEX8_CHICK, tr|A0A8V1AJ72|A0A8V1AJ72_CHICK
sp|P05094|ACTN1_CHICK	P05094	ACTN1_CHICK	ACTN1	893	FALSE	FALSE	Gallus gallus	Alpha-actinin-1	1:Experimental evidence at protein level	13.1	1	0.999	0	9	0	3	9	0	3	4073874.8	0	683923.25	NA	NA	tr|A0A1D5P9P3|A0A1D5P9P3_CHICK, tr|A0A8V0ZKK8|A0A8V0ZKK8_CHICK
sp|P05122|KCRB_CHICK	P05122	KCRB_CHICK	CKB	381	FALSE	FALSE	Gallus gallus	Creatine kinase B-type	1:Experimental evidence at protein level	26.25	1	0.999	0	7	0	6	12	0	10	12766909	0	7244664	11C(57.0215),6C(57.0215),11M(15.9949),11M(15.9949),11M(15.9949),17K(15.9949),2M(15.9949)	NA	NA
sp|P07322|ENOB_CHICK	P07322	ENOB_CHICK	ENO3	434	FALSE	FALSE	Gallus gallus	Beta-enolase	1:Experimental evidence at protein level	65.67	1	0.999	0	32	24	32	89	75	89	445136896	445136896	445136896	10M(15.9949),10M(15.9949),10P(15.9949),7M(15.9949),13C(57.0215),13C(57.0215),13C(57.0215),5M(15.9949),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),16C(57.0215),16C(57.0215),16M(15.9949),16M(15.9949),24C(57.0215),17C(57.0215),17C(57.0215),27C(57.0215),20M(15.9949),20M(15.9949),3M(15.9949),7M(15.9949),20M(15.9949),7M(15.9949),24C(57.0215),24C(57.0215),24K(15.9949),2M(15.9949),2M(15.9949),5M(15.9949),3M(15.9949),3M(15.9949),7M(15.9949),4K(15.9949),7M(15.9949),7P(15.9949)	NA	NA
sp|P07583|LEG4_CHICK	P07583	LEG4_CHICK	CG-1B	135	FALSE	FALSE	Gallus gallus	Beta-galactoside-binding lectin	1:Experimental evidence at protein level	95.56	1	0.999	0	17	2	17	48	7	48	662889410	270684096	662889410	12C(57.0215),12C(57.0215),12C(57.0215),12C(57.0215),12C(57.0215),12P(15.9949),3P(15.9949),1K(15.9949),1M(15.9949),2M(15.9949),2M(15.9949),4M(15.9949),4M(15.9949),4M(15.9949),N-term(42.0106),2C(57.0215),5P(15.9949),7C(57.0215),N-term(42.0106),2C(57.0215),5P(15.9949),7C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215)	NA	NA
sp|P07630|CAH2_CHICK	P07630	CAH2_CHICK	CA2	260	FALSE	FALSE	Gallus gallus	Carbonic anhydrase 2	2:Experimental evidence at transcript level	36.54	1	0.999	0	7	0	7	8	0	8	16579348	0	16579348	12C(57.0215),3C(57.0215),8C(57.0215),8C(57.0215)	NA	tr|A0A8V0YLT1|A0A8V0YLT1_CHICK, tr|A0A8V0YRS0|A0A8V0YRS0_CHICK
sp|P07850|SUOX_CHICK	P07850	SUOX_CHICK	SUOX	459	FALSE	FALSE	Gallus gallus	Sulfite oxidase	1:Experimental evidence at protein level	8.71	1	0.9981	0	3	0	3	3	0	3	1601418.6	0	1601418.6	5K(15.9949)	NA	tr|A0A8V0ZUQ1|A0A8V0ZUQ1_CHICK, tr|A0A8V1A250|A0A8V1A250_CHICK
sp|P08106|HSP70_CHICK	P08106	HSP70_CHICK	NA	634	FALSE	FALSE	Gallus gallus	Heat shock 70 kDa protein	1:Experimental evidence at protein level	24.76	1	0.999	0	12	0	0	13	0	0	19444384	0	0	NA	NA	NA
sp|P08250|APOA1_CHICK	P08250	APOA1_CHICK	APOA1	264	FALSE	FALSE	Gallus gallus	Apolipoprotein A-I	1:Experimental evidence at protein level	59.47	1	0.9989	0	16	1	16	26	3	26	39402332	3675894	39402332	1M(15.9949),2M(15.9949),2M(15.9949),2M(15.9949),4M(15.9949),4M(15.9949)	NA	NA
sp|P08629|THIO_CHICK	P08629	THIO_CHICK	TXN	105	FALSE	FALSE	Gallus gallus	Thioredoxin	3:Protein inferred from homology	93.33	1	0.999	0	14	4	13	27	7	23	162543472	113076152	162543472	10C(57.0215),1C(57.0215),1C(57.0215),2M(15.9949),21C(57.0215),N-term(42.0106),2K(15.9949)	NA	NA
sp|P08836|FPPS_CHICK	P08836	FPPS_CHICK	FDPS	367	FALSE	FALSE	Gallus gallus	Farnesyl pyrophosphate synthase	1:Experimental evidence at protein level	10.35	1	0.9967	6.2853551226e-4	3	0	3	3	0	3	2333682.8	0	2333682.8	NA	NA	NA
sp|P08940|MIM1_CHICK	P08940	MIM1_CHICK	MIM1	326	FALSE	FALSE	Gallus gallus	Myeloid protein 1	1:Experimental evidence at protein level	4.6	1	0.9972	0	1	0	1	1	0	1	782800.8	0	782800.8	NA	NA	tr|F1NEF7|F1NEF7_CHICK
sp|P09102|PDIA1_CHICK	P09102	PDIA1_CHICK	P4HB	515	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase	1:Experimental evidence at protein level	26.02	1	0.999	0	11	1	11	12	1	12	15206922	2869253.2	15206922	NA	NA	NA
sp|P09203|TBB1_CHICK	P09203	TBB1_CHICK	NA	445	FALSE	FALSE	Gallus gallus	Tubulin beta-1 chain	2:Experimental evidence at transcript level	4.04	1	0.999	0	1	0	0	1	0	0	337577	0	0	NA	NA	NA
sp|P09206|TBB3_CHICK	P09206	TBB3_CHICK	NA	445	FALSE	FALSE	Gallus gallus	Tubulin beta-3 chain	2:Experimental evidence at transcript level	4.04	1	0.999	0	1	0	0	1	0	0	337577	0	0	NA	NA	NA
sp|P09244|TBB7_CHICK	P09244	TBB7_CHICK	NA	444	FALSE	FALSE	Gallus gallus	Tubulin beta-7 chain	2:Experimental evidence at transcript level	4.05	1	0.999	0	1	0	1	1	0	1	337577	0	337577	NA	NA	NA
sp|P09653|TBB5_CHICK	P09653	TBB5_CHICK	NA	446	FALSE	FALSE	Gallus gallus	Tubulin beta-5 chain	3:Protein inferred from homology	4.04	1	0.999	0	1	0	0	1	0	0	337577	0	0	NA	NA	tr|A0A8V0X9Y1|A0A8V0X9Y1_CHICK
sp|P09654|VIME_CHICK	P09654	VIME_CHICK	VIM	460	FALSE	FALSE	Gallus gallus	Vimentin	3:Protein inferred from homology	56.96	1	0.9967	6.2853551226e-4	31	1	2	46	1	3	35885724	752635.06	12579241	NA	NA	NA
sp|P0C1H3|H2B1_CHICK	P0C1H3	H2B1_CHICK	H2B-I	126	FALSE	FALSE	Gallus gallus	Histone H2B 1/2/3/4/6	1:Experimental evidence at protein level	14.29	1	0.999	0	2	0	2	2	0	2	6733244	0	6733244	NA	NA	sp|P0C1H4|H2B5_CHICK, sp|Q9PSW9|H2B8_CHICK, tr|A0A3Q2UDI2|A0A3Q2UDI2_CHICK, tr|A0A8V0XUE3|A0A8V0XUE3_CHICK, tr|A0A8V0XYS9|A0A8V0XYS9_CHICK, tr|A0A8V0Y0N0|A0A8V0Y0N0_CHICK, tr|A0A8V0YNS6|A0A8V0YNS6_CHICK, tr|A0A8V0YVN2|A0A8V0YVN2_CHICK
sp|P0C1H5|H2B7_CHICK	P0C1H5	H2B7_CHICK	H2B-VII	126	FALSE	FALSE	Gallus gallus	Histone H2B 7	1:Experimental evidence at protein level	14.29	1	0.9984	0	2	0	0	2	0	0	6733244	0	0	NA	NA	NA
sp|P0CB50|PRDX1_CHICK	P0CB50	PRDX1_CHICK	PRDX1	199	FALSE	FALSE	Gallus gallus	Peroxiredoxin-1	1:Experimental evidence at protein level	59.3	1	0.999	0	10	0	7	18	0	14	112033808	0	112033808	15C(57.0215),3C(57.0215),15C(57.0215),3C(57.0215),16M(15.9949),16M(15.9949)	NA	NA
sp|P10184|IOV7_CHICK	P10184	IOV7_CHICK	SPINK5	517	FALSE	FALSE	Gallus gallus	Ovoinhibitor	1:Experimental evidence at protein level	48.94	1	0.999	0	14	1	14	22	2	22	54791784	12569604	54791784	10C(57.0215),10C(57.0215),10C(57.0215),1C(57.0215),10C(57.0215),1C(57.0215),10C(57.0215),1C(57.0215),10C(57.0215),1C(57.0215),6P(15.9949),13C(57.0215),24C(57.0215),27C(57.0215),5C(57.0215),13C(57.0215),24C(57.0215),27C(57.0215),5C(57.0215),7M(15.9949),13C(57.0215),5C(57.0215),13C(57.0215),5C(57.0215),7M(15.9949),14C(57.0215),14C(57.0215),15C(57.0215),6C(57.0215),17C(57.0215),20C(57.0215),6C(57.0215),17C(57.0215),20C(57.0215),6C(57.0215),17C(57.0215),20C(57.0215),6C(57.0215),17C(57.0215),20C(57.0215),6C(57.0215),5M(15.9949),8C(57.0215),6C(57.0215),6C(57.0215),8C(57.0215),8C(57.0215)	NA	NA
sp|P11799|MYLK_CHICK	P11799	MYLK_CHICK	Mylk	1906	FALSE	FALSE	Gallus gallus	Myosin light chain kinase, smooth muscle	1:Experimental evidence at protein level	2.57	1	0.995	0.00109829763866	3	0	3	3	0	3	1523849.1	0	1523849.1	11C(57.0215)	NA	tr|A0A8V0Z153|A0A8V0Z153_CHICK, tr|A0A8V0Z158|A0A8V0Z158_CHICK, tr|A0A8V0Z163|A0A8V0Z163_CHICK, tr|A0A8V0Z722|A0A8V0Z722_CHICK, tr|A0A8V0Z727|A0A8V0Z727_CHICK, tr|A0A8V0Z7L8|A0A8V0Z7L8_CHICK, tr|A0A8V0Z8J5|A0A8V0Z8J5_CHICK, tr|A0A8V0Z8K0|A0A8V0Z8K0_CHICK, tr|A0A8V0ZEF9|A0A8V0ZEF9_CHICK, tr|A0A8V0ZEH9|A0A8V0ZEH9_CHICK
sp|P12003|VINC_CHICK	P12003	VINC_CHICK	VCL	1135	FALSE	FALSE	Gallus gallus	Vinculin	1:Experimental evidence at protein level	46.7	1	0.999	0	46	0	46	66	0	66	46776112	0	46776112	13C(57.0215),14M(15.9949),1C(57.0215),1C(57.0215),1M(15.9949),1M(15.9949),2M(15.9949),3M(15.9949),3M(15.9949),8P(15.9949),4M(15.9949),4M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),7C(57.0215)	NA	NA
sp|P12105|CO3A1_CHICK	P12105	CO3A1_CHICK	COL3A1	1262	FALSE	FALSE	Gallus gallus	Collagen alpha-1(III) chain (Fragment)	2:Experimental evidence at transcript level	6.02	1	0.999	0	4	0	4	6	0	6	14789201	0	14789201	10C(57.0215),15K(15.9949),3P(15.9949),6P(15.9949),18K(15.9949),27P(15.9949),9P(15.9949),18K(15.9949),9P(15.9949)	NA	NA
