Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P02263|H2A4_CHICK	P02263	H2A4_CHICK	NA	129	FALSE	FALSE	Gallus gallus	Histone H2A-IV	1:Experimental evidence at protein level	21.71	1	0.999	0	2	0	2	2	0	2	25223828	0	25223828	NA	NA	sp|P35062|H2A3_CHICK, sp|P70082|H2AJ_CHICK, tr|A0A8V0Y8M9|A0A8V0Y8M9_CHICK, tr|A0A8V0YEW2|A0A8V0YEW2_CHICK, tr|A0A8V0YH12|A0A8V0YH12_CHICK, tr|A0A8V0YH91|A0A8V0YH91_CHICK, tr|A0A8V0YLZ9|A0A8V0YLZ9_CHICK
sp|P02272|H2AV_CHICK	P02272	H2AV_CHICK	H2AZ2	128	FALSE	FALSE	Gallus gallus	Histone H2A.V	1:Experimental evidence at protein level	7.03	1	0.9989	0	1	0	0	1	0	0	23418784	0	0	NA	NA	sp|Q5ZMD6|H2AZ_CHICK, tr|A0A8V0XGQ4|A0A8V0XGQ4_CHICK, tr|A0A8V0Z9F2|A0A8V0Z9F2_CHICK
sp|P02457|CO1A1_CHICK	P02457	CO1A1_CHICK	COL1A1	1453	FALSE	FALSE	Gallus gallus	Collagen alpha-1(I) chain	1:Experimental evidence at protein level	22.51	1	0.999	0	21	0	20	34	0	33	1466348670	0	1466348670	10P(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),11M(15.9949),3P(15.9949),9P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),8P(15.9949),12C(57.0215),12C(57.0215),12K(15.9949),3P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),6P(15.9949),14M(15.9949),3K(15.9949),14P(15.9949),6M(15.9949),9P(15.9949),14P(15.9949),6M(15.9949),9P(15.9949),16P(15.9949),18K(15.9949),24P(15.9949),5P(15.9949),18K(15.9949),24P(15.9949),5P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),5P(15.9949),6M(15.9949),5P(15.9949),6M(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949),9K(15.9949),9K(15.9949),9P(15.9949),9P(15.9949)	NA	NA
sp|P02460|CO2A1_CHICK	P02460	CO2A1_CHICK	COL2A1	859	FALSE	FALSE	Gallus gallus	Collagen alpha-1(II) chain (Fragment)	2:Experimental evidence at transcript level	1.63	1	0.999	0	1	0	1	1	0	1	2464373.2	0	2464373.2	3P(15.9949),6P(15.9949)	NA	NA
sp|P02789|TRFE_CHICK	P02789	TRFE_CHICK	NA	705	FALSE	FALSE	Gallus gallus	Ovotransferrin	1:Experimental evidence at protein level	37.45	1	0.999	0	21	2	21	28	4	28	29049822	7949783	29049822	11C(57.0215),11C(57.0215),11C(57.0215),4M(15.9949),11C(57.0215),4M(15.9949),13C(57.0215),13C(57.0215),14C(57.0215),4C(57.0215),2C(57.0215),2C(57.0215),2C(57.0215),4C(57.0215),4C(57.0215),6C(57.0215),6C(57.0215),6C(57.0215)	NA	NA
sp|P04268|TPM1_CHICK	P04268	TPM1_CHICK	TPM1	284	FALSE	FALSE	Gallus gallus	Tropomyosin alpha-1 chain	1:Experimental evidence at protein level	10.92	1	0.9986	0	5	0	0	7	0	0	25914580	0	0	NA	NA	NA
sp|P05081|KAD1_CHICK	P05081	KAD1_CHICK	AK1	194	FALSE	FALSE	Gallus gallus	Adenylate kinase isoenzyme 1	1:Experimental evidence at protein level	6.19	1	0.9988	0	1	0	1	1	0	1	764608.94	0	764608.94	NA	NA	tr|A0A8V1AC34|A0A8V1AC34_CHICK, tr|A0A8V1AEX8|A0A8V1AEX8_CHICK, tr|A0A8V1AJ72|A0A8V1AJ72_CHICK
sp|P07322|ENOB_CHICK	P07322	ENOB_CHICK	ENO3	434	FALSE	FALSE	Gallus gallus	Beta-enolase	1:Experimental evidence at protein level	9.22	1	0.999	0	3	2	3	4	3	4	3168419	1865300.9	3168419	13C(57.0215),13C(57.0215),14C(57.0215),2M(15.9949)	NA	NA
sp|P07583|LEG4_CHICK	P07583	LEG4_CHICK	CG-1B	135	FALSE	FALSE	Gallus gallus	Beta-galactoside-binding lectin	1:Experimental evidence at protein level	51.85	1	0.999	0	6	1	6	8	2	8	13480349	4928382	13480349	12C(57.0215),12C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215)	NA	NA
sp|P08106|HSP70_CHICK	P08106	HSP70_CHICK	NA	634	FALSE	FALSE	Gallus gallus	Heat shock 70 kDa protein	1:Experimental evidence at protein level	3.47	1	0.999	0	2	0	0	2	0	0	1213263.6	0	0	NA	NA	NA
sp|P08250|APOA1_CHICK	P08250	APOA1_CHICK	APOA1	264	FALSE	FALSE	Gallus gallus	Apolipoprotein A-I	1:Experimental evidence at protein level	17.8	1	0.9989	0	5	0	5	5	0	5	6538715	0	6538715	1M(15.9949),2M(15.9949)	NA	NA
sp|P08629|THIO_CHICK	P08629	THIO_CHICK	TXN	105	FALSE	FALSE	Gallus gallus	Thioredoxin	3:Protein inferred from homology	12.38	1	0.999	0	1	1	1	1	1	1	2950440.5	2950440.5	2950440.5	NA	NA	NA
sp|P08940|MIM1_CHICK	P08940	MIM1_CHICK	MIM1	326	FALSE	FALSE	Gallus gallus	Myeloid protein 1	1:Experimental evidence at protein level	7.98	1	0.9972	0	2	0	2	2	0	2	1638437.4	0	1638437.4	14C(57.0215),3C(57.0215)	NA	tr|F1NEF7|F1NEF7_CHICK
sp|P09102|PDIA1_CHICK	P09102	PDIA1_CHICK	P4HB	515	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase	1:Experimental evidence at protein level	11.07	1	0.999	0	5	0	5	6	0	6	4285909.5	0	4285909.5	NA	NA	NA
sp|P09654|VIME_CHICK	P09654	VIME_CHICK	VIM	460	FALSE	FALSE	Gallus gallus	Vimentin	3:Protein inferred from homology	15.87	1	0.9967	6.2853551226e-4	6	0	0	7	0	0	10660898	0	0	NA	NA	NA
sp|P0C1H3|H2B1_CHICK	P0C1H3	H2B1_CHICK	H2B-I	126	FALSE	FALSE	Gallus gallus	Histone H2B 1/2/3/4/6	1:Experimental evidence at protein level	34.92	1	0.999	0	4	0	4	6	0	6	27781392	0	27781392	2M(15.9949)	NA	sp|P0C1H4|H2B5_CHICK, sp|Q9PSW9|H2B8_CHICK, tr|A0A3Q2UDI2|A0A3Q2UDI2_CHICK, tr|A0A8V0XUE3|A0A8V0XUE3_CHICK, tr|A0A8V0XYS9|A0A8V0XYS9_CHICK, tr|A0A8V0Y0N0|A0A8V0Y0N0_CHICK, tr|A0A8V0YNS6|A0A8V0YNS6_CHICK, tr|A0A8V0YVN2|A0A8V0YVN2_CHICK
sp|P0C1H5|H2B7_CHICK	P0C1H5	H2B7_CHICK	H2B-VII	126	FALSE	FALSE	Gallus gallus	Histone H2B 7	1:Experimental evidence at protein level	23.02	1	0.9984	0	3	0	0	4	0	0	27781392	0	0	NA	NA	NA
sp|P0CB50|PRDX1_CHICK	P0CB50	PRDX1_CHICK	PRDX1	199	FALSE	FALSE	Gallus gallus	Peroxiredoxin-1	1:Experimental evidence at protein level	10.55	1	0.999	0	2	0	1	2	0	1	3567384.5	0	1252318.6	NA	NA	NA
sp|P12003|VINC_CHICK	P12003	VINC_CHICK	VCL	1135	FALSE	FALSE	Gallus gallus	Vinculin	1:Experimental evidence at protein level	15.42	1	0.999	0	16	0	16	16	0	16	14176278	0	14176278	1C(57.0215)	NA	NA
sp|P13538|MYSS_CHICK	P13538	MYSS_CHICK	NA	1939	FALSE	FALSE	Gallus gallus	Myosin heavy chain, skeletal muscle, adult	1:Experimental evidence at protein level	0.52	1	0.9983	0	1	0	0	1	0	0	346803.88	0	0	NA	NA	NA
sp|P13648|LMNA_CHICK	P13648	LMNA_CHICK	LMNA	657	FALSE	FALSE	Gallus gallus	Lamin-A	2:Experimental evidence at transcript level	20.24	1	0.999	0	15	10	15	16	11	16	25684332	20453002	25684332	NA	NA	NA
sp|P14448|FIBA_CHICK	P14448	FIBA_CHICK	FGA	741	FALSE	FALSE	Gallus gallus	Fibrinogen alpha chain	1:Experimental evidence at protein level	2.02	1	0.9905	0.00161899622234	1	1	1	1	1	1	0	0	0	NA	NA	NA
sp|P15988|CO6A2_CHICK	P15988	CO6A2_CHICK	COL6A2	1022	FALSE	FALSE	Gallus gallus	Collagen alpha-2(VI) chain	2:Experimental evidence at transcript level	7.24	1	0.999	0	6	0	6	7	0	7	6584334	0	6584334	9P(15.9949)	NA	tr|A0A8V0YP01|A0A8V0YP01_CHICK, tr|A0A8V0YQN9|A0A8V0YQN9_CHICK
sp|P17153|ANXA5_CHICK	P17153	ANXA5_CHICK	ANXA5	321	FALSE	FALSE	Gallus gallus	Annexin A5	1:Experimental evidence at protein level	6.85	1	0.999	0	2	0	2	2	0	2	668072.1	0	668072.1	NA	NA	tr|A0A8V0XMH5|A0A8V0XMH5_CHICK, tr|A0A8V0XQ87|A0A8V0XQ87_CHICK
sp|P17785|ANXA2_CHICK	P17785	ANXA2_CHICK	ANXA2	339	FALSE	FALSE	Gallus gallus	Annexin A2	1:Experimental evidence at protein level	6.78	1	0.999	0	2	0	2	2	0	2	1235553.1	0	1235553.1	NA	NA	tr|A0A8V0ZZB2|A0A8V0ZZB2_CHICK
sp|P20785|CO6A1_CHICK	P20785	CO6A1_CHICK	COL6A1	1019	FALSE	FALSE	Gallus gallus	Collagen alpha-1(VI) chain	2:Experimental evidence at transcript level	4.51	1	0.9936	0.00109829763866	4	0	0	4	0	0	3331311.5	0	0	NA	NA	NA
sp|P21760|EXFAB_CHICK	P21760	EXFAB_CHICK	EXFABP	178	FALSE	FALSE	Gallus gallus	Extracellular fatty acid-binding protein	1:Experimental evidence at protein level	5.06	1	0.9965	6.2853551226e-4	1	0	1	1	0	1	427340.03	0	427340.03	NA	NA	tr|A0A1D5NW85|A0A1D5NW85_CHICK
sp|P24367|PPIB_CHICK	P24367	PPIB_CHICK	PPIB	207	FALSE	FALSE	Gallus gallus	Peptidyl-prolyl cis-trans isomerase B	2:Experimental evidence at transcript level	11.59	1	0.999	0	2	0	2	2	0	2	1011632	0	1011632	NA	NA	NA
sp|P24479|S10AB_CHICK	P24479	S10AB_CHICK	S100A11	101	FALSE	FALSE	Gallus gallus	Protein S100-A11	1:Experimental evidence at protein level	22.77	1	0.9986	0	2	0	2	3	0	3	8076470.5	0	8076470.5	1C(57.0215),3M(15.9949)	NA	tr|A0A8V1ACT3|A0A8V1ACT3_CHICK
sp|P27731|TTHY_CHICK	P27731	TTHY_CHICK	TTR	150	FALSE	FALSE	Gallus gallus	Transthyretin	1:Experimental evidence at protein level	68.67	1	0.999	0	7	0	7	8	0	8	33059160	0	33059160	NA	NA	tr|A0A1I7Q422|A0A1I7Q422_CHICK
sp|P28675|PGS2_CHICK	P28675	PGS2_CHICK	DCN	357	FALSE	FALSE	Gallus gallus	Decorin	1:Experimental evidence at protein level	33.33	1	0.999	0	10	0	10	14	0	14	125914656	0	125914656	10C(57.0215),10C(57.0215),12M(15.9949),4C(57.0215),4C(57.0215)	NA	tr|A0A1L1RX77|A0A1L1RX77_CHICK
sp|P30352|SRSF2_CHICK	P30352	SRSF2_CHICK	SRSF2	221	FALSE	FALSE	Gallus gallus	Serine/arginine-rich splicing factor 2	2:Experimental evidence at transcript level	10.86	1	0.999	0	2	2	2	2	2	2	858946.6	858946.6	858946.6	NA	NA	NA
sp|P32429|RL7A_CHICK	P32429	RL7A_CHICK	RPL7A	266	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein eL8	1:Experimental evidence at protein level	3.38	1	0.999	0	1	0	1	1	0	1	5395775.5	0	5395775.5	NA	NA	tr|A0A8V1AFP6|A0A8V1AFP6_CHICK
sp|P51887|FMOD_CHICK	P51887	FMOD_CHICK	FMOD	380	FALSE	FALSE	Gallus gallus	Fibromodulin	2:Experimental evidence at transcript level	15.26	1	0.9989	0	6	0	6	9	0	9	83671872	0	83671872	10C(57.0215),10C(57.0215),10C(57.0215),3M(15.9949)	NA	tr|A0A1D5NTY7|A0A1D5NTY7_CHICK, tr|A0A8V1A6G5|A0A8V1A6G5_CHICK
sp|P51890|LUM_CHICK	P51890	LUM_CHICK	LUM	343	FALSE	FALSE	Gallus gallus	Lumican	1:Experimental evidence at protein level	2.92	1	0.999	0	1	0	1	1	0	1	2178978	0	2178978	NA	NA	NA
sp|P51913|ENOA_CHICK	P51913	ENOA_CHICK	ENO1	434	FALSE	FALSE	Gallus gallus	Alpha-enolase	2:Experimental evidence at transcript level	3.46	1	0.998	0	1	0	0	1	0	0	1303118	0	0	NA	NA	NA
sp|P54939|TLN1_CHICK	P54939	TLN1_CHICK	TLN1	2541	FALSE	FALSE	Gallus gallus	Talin-1	1:Experimental evidence at protein level	0.67	1	0.999	0	1	0	1	1	0	1	351126.1	0	351126.1	NA	NA	tr|A0A8V0Y699|A0A8V0Y699_CHICK, tr|E1C2S1|E1C2S1_CHICK
sp|P60706|ACTB_CHICK	P60706	ACTB_CHICK	ACTB	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 1	1:Experimental evidence at protein level	23.2	1	0.999	0	6	0	1	7	0	1	5389791	0	0	NA	NA	NA
sp|P62149|CALM_CHICK	P62149	CALM_CHICK	CALM	149	FALSE	FALSE	Gallus gallus	Calmodulin	1:Experimental evidence at protein level	20.13	1	0.999	0	2	0	2	2	0	2	2529499.5	0	2529499.5	N-term(42.0106)	NA	tr|A0A8V0ZCJ0|A0A8V0ZCJ0_CHICK
sp|P62801|H4_CHICK	P62801	H4_CHICK	H4-I	103	FALSE	FALSE	Gallus gallus	Histone H4	1:Experimental evidence at protein level	41.75	1	0.999	0	5	0	5	9	0	9	55084584	0	55084584	5M(15.9949)	NA	sp|P70081|H48_CHICK
sp|P67881|CYC_CHICK	P67881	CYC_CHICK	CYC	105	FALSE	FALSE	Gallus gallus	Cytochrome c	1:Experimental evidence at protein level	40.95	1	0.9985	0	3	1	3	3	1	3	3714019	135891.42	3714019	NA	NA	NA
sp|P68034|ACTC_CHICK	P68034	ACTC_CHICK	ACTC1	377	FALSE	FALSE	Gallus gallus	Actin, alpha cardiac muscle 1	3:Protein inferred from homology	12.73	1	0.999	0	4	0	0	5	0	0	5015265	0	0	NA	NA	tr|A0A8V0XLI0|A0A8V0XLI0_CHICK
sp|P80026|PRVM_CHICK	P80026	PRVM_CHICK	NA	109	FALSE	FALSE	Gallus gallus	Parvalbumin, muscle	1:Experimental evidence at protein level	21.1	1	0.9988	0	2	0	2	2	0	2	2604146	0	2604146	N-term(42.0106)	NA	tr|C1L370|C1L370_CHICK
sp|P84229|H32_CHICK	P84229	H32_CHICK	H3-I	136	FALSE	FALSE	Gallus gallus	Histone H3.2	1:Experimental evidence at protein level	6.62	1	0.999	0	1	0	1	1	0	1	4819928	0	4819928	NA	NA	NA
sp|Q5F3W6|1433G_CHICK	Q5F3W6	1433G_CHICK	YWHAG	247	FALSE	FALSE	Gallus gallus	14-3-3 protein gamma	1:Experimental evidence at protein level	3.24	1	0.999	0	1	0	0	1	0	0	2532992.2	0	0	NA	NA	tr|F1NMY1|F1NMY1_CHICK
sp|Q5ZK10|NSF1C_CHICK	Q5ZK10	NSF1C_CHICK	NSFL1C	369	FALSE	FALSE	Gallus gallus	NSFL1 cofactor p47	2:Experimental evidence at transcript level	3.25	1	0.9976	0	1	1	1	1	1	1	270732.47	270732.47	270732.47	NA	NA	NA
sp|Q5ZKC9|1433Z_CHICK	Q5ZKC9	1433Z_CHICK	YWHAZ	245	FALSE	FALSE	Gallus gallus	14-3-3 protein zeta	2:Experimental evidence at transcript level	3.27	1	0.999	0	1	0	0	1	0	0	2532992.2	0	0	NA	NA	tr|A0A8V0YJ41|A0A8V0YJ41_CHICK
sp|Q5ZKI0|KCC2D_CHICK	Q5ZKI0	KCC2D_CHICK	CAMK2D	479	FALSE	FALSE	Gallus gallus	Calcium/calmodulin-dependent protein kinase type II delta chain	2:Experimental evidence at transcript level	2.3	1	0.9933	0.00109829763866	1	0	1	1	0	1	667299.94	0	667299.94	NA	NA	tr|A0A8V0XB58|A0A8V0XB58_CHICK, tr|A0A8V0XB63|A0A8V0XB63_CHICK, tr|A0A8V0XF87|A0A8V0XF87_CHICK, tr|A0A8V0XF92|A0A8V0XF92_CHICK, tr|A0A8V0XHZ6|A0A8V0XHZ6_CHICK, tr|A0A8V0XKQ6|A0A8V0XKQ6_CHICK, tr|A0A8V0XMA9|A0A8V0XMA9_CHICK, tr|A0A8V0XMB5|A0A8V0XMB5_CHICK
sp|Q5ZLQ6|1433B_CHICK	Q5ZLQ6	1433B_CHICK	YWHAB	244	FALSE	FALSE	Gallus gallus	14-3-3 protein beta/alpha	2:Experimental evidence at transcript level	3.28	1	0.999	0	1	0	0	1	0	0	2532992.2	0	0	NA	NA	NA
sp|Q5ZMD1|1433T_CHICK	Q5ZMD1	1433T_CHICK	YWHAQ	245	FALSE	FALSE	Gallus gallus	14-3-3 protein theta	1:Experimental evidence at protein level	3.27	1	0.999	0	1	0	0	1	0	0	2532992.2	0	0	NA	NA	tr|A0A8V0XKF3|A0A8V0XKF3_CHICK
sp|Q5ZME2|MDHC_CHICK	Q5ZME2	MDHC_CHICK	MDH1	334	FALSE	FALSE	Gallus gallus	Malate dehydrogenase, cytoplasmic	2:Experimental evidence at transcript level	2.99	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0YYQ6|A0A8V0YYQ6_CHICK
sp|Q5ZMG0|DOPD_CHICK	Q5ZMG0	DOPD_CHICK	DDT	118	FALSE	FALSE	Gallus gallus	D-dopachrome decarboxylase	3:Protein inferred from homology	11.02	1	0.999	0	1	0	1	1	0	1	390960.7	0	390960.7	NA	NA	NA
sp|Q5ZML3|SRSF1_CHICK	Q5ZML3	SRSF1_CHICK	SRSF1	257	FALSE	FALSE	Gallus gallus	Serine/arginine-rich splicing factor 1	1:Experimental evidence at protein level	8.56	1	0.9989	0	2	0	2	2	0	2	1990928.1	0	1990928.1	6C(57.0215)	NA	tr|A0A8V1AMG6|A0A8V1AMG6_CHICK, tr|F1NQW8|F1NQW8_CHICK
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	23.2	1	0.999	0	6	0	5	7	0	6	5389791	0	5389791	NA	NA	NA
sp|Q5ZMT0|1433E_CHICK	Q5ZMT0	1433E_CHICK	YWHAE	255	FALSE	FALSE	Gallus gallus	14-3-3 protein epsilon	1:Experimental evidence at protein level	7.45	1	0.999	0	2	0	2	2	0	2	3015528.2	0	3015528.2	NA	NA	NA
sp|Q8JG64|PDIA3_CHICK	Q8JG64	PDIA3_CHICK	PDIA3	505	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A3	2:Experimental evidence at transcript level	27.52	1	0.999	0	14	0	14	15	0	15	18963236	0	18963236	10C(57.0215),3C(57.0215),1M(15.9949)	NA	NA
sp|Q90593|BIP_CHICK	Q90593	BIP_CHICK	HSPA5	652	FALSE	FALSE	Gallus gallus	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	12.88	1	0.999	0	7	6	7	7	6	7	9838472	9838472	9838472	NA	NA	NA
sp|Q90611|MMP2_CHICK	Q90611	MMP2_CHICK	MMP2	663	FALSE	FALSE	Gallus gallus	72 kDa type IV collagenase	1:Experimental evidence at protein level	1.36	1	0.9986	0	1	0	1	1	0	1	1207629.2	0	1207629.2	NA	NA	tr|A0A8V1AAA2|A0A8V1AAA2_CHICK
sp|Q90835|EF1A_CHICK	Q90835	EF1A_CHICK	EEF1A	462	FALSE	FALSE	Gallus gallus	Elongation factor 1-alpha 1	2:Experimental evidence at transcript level	4.33	1	0.999	0	2	0	2	2	0	2	1852633.8	0	1852633.8	NA	NA	tr|A0A8V0XBW1|A0A8V0XBW1_CHICK
sp|Q98953|S10A6_CHICK	Q98953	S10A6_CHICK	S100A6	92	FALSE	FALSE	Gallus gallus	Protein S100-A6	3:Protein inferred from homology	16.3	1	0.999	0	2	2	2	4	4	4	9759674	9759674	9759674	8M(15.9949)	NA	NA
sp|Q9I8P6|OTOR_CHICK	Q9I8P6	OTOR_CHICK	OTOR	132	FALSE	FALSE	Gallus gallus	Otoraplin	2:Experimental evidence at transcript level	8.33	1	0.999	0	1	1	1	1	1	1	1227709.9	1227709.9	1227709.9	10C(57.0215)	NA	NA
sp|Q9W6H0|MIME_CHICK	Q9W6H0	MIME_CHICK	OGN	294	FALSE	FALSE	Gallus gallus	Mimecan	2:Experimental evidence at transcript level	24.83	1	0.999	0	7	7	7	8	8	8	15796861	15796861	15796861	1M(15.9949)	NA	NA
sp|Q9YGQ1|EF1B_CHICK	Q9YGQ1	EF1B_CHICK	EEF1B	225	FALSE	FALSE	Gallus gallus	Elongation factor 1-beta	2:Experimental evidence at transcript level	6.67	1	0.999	0	1	0	1	1	0	1	403314.2	0	403314.2	NA	NA	NA
tr|A0A1D5NTS2|A0A1D5NTS2_CHICK	A0A1D5NTS2	A0A1D5NTS2_CHICK	CA3A	262	FALSE	FALSE	Gallus gallus	Carbonic anhydrase	3:Protein inferred from homology	3.44	1	0.999	0	1	0	1	1	0	1	1236011.6	0	1236011.6	NA	NA	NA
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	12.73	1	0.9983	0	4	0	0	5	0	0	5015265	0	0	NA	NA	NA
tr|A0A1D5NYF3|A0A1D5NYF3_CHICK	A0A1D5NYF3	A0A1D5NYF3_CHICK	FABP4	132	FALSE	FALSE	Gallus gallus	Fatty acid binding protein 4	1:Experimental evidence at protein level	8.33	1	0.999	0	1	1	1	1	1	1	377415.38	377415.38	377415.38	NA	NA	NA
tr|A0A1D5NYG3|A0A1D5NYG3_CHICK	A0A1D5NYG3	A0A1D5NYG3_CHICK	FLNB	2652	FALSE	FALSE	Gallus gallus	Filamin B	1:Experimental evidence at protein level	0.87	1	0.999	0	2	0	2	2	0	2	539705.2	0	539705.2	NA	NA	tr|A0A3Q2U9M2|A0A3Q2U9M2_CHICK, tr|A0A8V1A9S9|A0A8V1A9S9_CHICK
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	18.17	1	0.999	0	36	0	36	62	0	62	94566448	0	94566448	12M(15.9949),12M(15.9949),12M(15.9949),14M(15.9949),16M(15.9949),16M(15.9949),2M(15.9949),2M(15.9949),3C(57.0215),7C(57.0215),7M(15.9949),7M(15.9949),7P(15.9949)	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
