Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P02588|TNNC2_CHICK	P02588	TNNC2_CHICK	TNNC2	163	FALSE	FALSE	Gallus gallus	Troponin C, skeletal muscle	1:Experimental evidence at protein level	10.43	1	0.9988	0	1	0	1	1	0	1	362662.3	0	362662.3	NA	NA	NA
sp|P02789|TRFE_CHICK	P02789	TRFE_CHICK	NA	705	FALSE	FALSE	Gallus gallus	Ovotransferrin	1:Experimental evidence at protein level	38.87	1	0.999	0	25	2	25	35	4	35	26084512	6915484	26084512	11C(57.0215),11C(57.0215),11C(57.0215),11C(57.0215),4M(15.9949),11C(57.0215),4M(15.9949),13C(57.0215),13C(57.0215),14C(57.0215),4C(57.0215),2C(57.0215),2C(57.0215),2C(57.0215),4C(57.0215),4C(57.0215),4C(57.0215),6C(57.0215),6C(57.0215),6C(57.0215)	NA	NA
sp|P04268|TPM1_CHICK	P04268	TPM1_CHICK	TPM1	284	FALSE	FALSE	Gallus gallus	Tropomyosin alpha-1 chain	1:Experimental evidence at protein level	10.92	1	0.9986	0	4	0	0	5	0	0	10246838	0	0	NA	NA	NA
sp|P07583|LEG4_CHICK	P07583	LEG4_CHICK	CG-1B	135	FALSE	FALSE	Gallus gallus	Beta-galactoside-binding lectin	1:Experimental evidence at protein level	45.19	1	0.999	0	5	1	5	6	2	6	7182627.5	4391741	7182627.5	12C(57.0215),12C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215)	NA	NA
sp|P07898|PGCA_CHICK	P07898	PGCA_CHICK	ACAN	2109	FALSE	FALSE	Gallus gallus	Aggrecan core protein	1:Experimental evidence at protein level	0.95	1	0.9989	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0ZJN1|A0A8V0ZJN1_CHICK
sp|P08106|HSP70_CHICK	P08106	HSP70_CHICK	NA	634	FALSE	FALSE	Gallus gallus	Heat shock 70 kDa protein	1:Experimental evidence at protein level	1.74	1	0.999	0	1	0	0	1	0	0	928425.3	0	0	NA	NA	NA
sp|P08250|APOA1_CHICK	P08250	APOA1_CHICK	APOA1	264	FALSE	FALSE	Gallus gallus	Apolipoprotein A-I	1:Experimental evidence at protein level	10.61	1	0.9989	0	3	0	3	3	0	3	945331	0	945331	NA	NA	NA
sp|P08629|THIO_CHICK	P08629	THIO_CHICK	TXN	105	FALSE	FALSE	Gallus gallus	Thioredoxin	3:Protein inferred from homology	28.57	1	0.999	0	3	1	3	3	1	3	3877104	1492855.9	3877104	NA	NA	NA
sp|P08940|MIM1_CHICK	P08940	MIM1_CHICK	MIM1	326	FALSE	FALSE	Gallus gallus	Myeloid protein 1	1:Experimental evidence at protein level	3.07	1	0.9972	0	1	0	1	1	0	1	484215.06	0	484215.06	3C(57.0215)	NA	tr|F1NEF7|F1NEF7_CHICK
sp|P09102|PDIA1_CHICK	P09102	PDIA1_CHICK	P4HB	515	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase	1:Experimental evidence at protein level	3.88	1	0.999	0	2	0	2	2	0	2	2073363.6	0	2073363.6	NA	NA	NA
sp|P09654|VIME_CHICK	P09654	VIME_CHICK	VIM	460	FALSE	FALSE	Gallus gallus	Vimentin	3:Protein inferred from homology	12.83	1	0.9967	6.2853551226e-4	5	0	0	6	0	0	7782561	0	0	NA	NA	NA
sp|P0C1H3|H2B1_CHICK	P0C1H3	H2B1_CHICK	H2B-I	126	FALSE	FALSE	Gallus gallus	Histone H2B 1/2/3/4/6	1:Experimental evidence at protein level	35.71	1	0.999	0	5	0	5	7	0	7	34481772	0	34481772	2M(15.9949)	NA	sp|P0C1H4|H2B5_CHICK, sp|Q9PSW9|H2B8_CHICK, tr|A0A3Q2UDI2|A0A3Q2UDI2_CHICK, tr|A0A8V0XUE3|A0A8V0XUE3_CHICK, tr|A0A8V0XYS9|A0A8V0XYS9_CHICK, tr|A0A8V0Y0N0|A0A8V0Y0N0_CHICK, tr|A0A8V0YNS6|A0A8V0YNS6_CHICK, tr|A0A8V0YVN2|A0A8V0YVN2_CHICK
sp|P0C1H5|H2B7_CHICK	P0C1H5	H2B7_CHICK	H2B-VII	126	FALSE	FALSE	Gallus gallus	Histone H2B 7	1:Experimental evidence at protein level	23.81	1	0.9984	0	4	0	0	5	0	0	34481768	0	0	NA	NA	NA
sp|P0CB50|PRDX1_CHICK	P0CB50	PRDX1_CHICK	PRDX1	199	FALSE	FALSE	Gallus gallus	Peroxiredoxin-1	1:Experimental evidence at protein level	10.55	1	0.999	0	2	0	1	2	0	1	2151862.8	0	951877.94	NA	NA	NA
sp|P10184|IOV7_CHICK	P10184	IOV7_CHICK	SPINK5	517	FALSE	FALSE	Gallus gallus	Ovoinhibitor	1:Experimental evidence at protein level	9.86	1	0.999	0	2	0	2	2	0	2	281786.56	0	281786.56	17C(57.0215),20C(57.0215),6C(57.0215),17C(57.0215),20C(57.0215),6C(57.0215)	NA	NA
sp|P12003|VINC_CHICK	P12003	VINC_CHICK	VCL	1135	FALSE	FALSE	Gallus gallus	Vinculin	1:Experimental evidence at protein level	11.19	1	0.999	0	11	0	11	11	0	11	7659993	0	7659993	NA	NA	NA
sp|P12105|CO3A1_CHICK	P12105	CO3A1_CHICK	COL3A1	1262	FALSE	FALSE	Gallus gallus	Collagen alpha-1(III) chain (Fragment)	2:Experimental evidence at transcript level	2.61	1	0.999	0	1	0	1	1	0	1	0	0	0	14P(15.9949),18K(15.9949),9P(15.9949)	NA	NA
sp|P13648|LMNA_CHICK	P13648	LMNA_CHICK	LMNA	657	FALSE	FALSE	Gallus gallus	Lamin-A	2:Experimental evidence at transcript level	19.48	1	0.999	0	13	9	13	14	10	14	16110938	14487602	16110938	NA	NA	NA
sp|P14448|FIBA_CHICK	P14448	FIBA_CHICK	FGA	741	FALSE	FALSE	Gallus gallus	Fibrinogen alpha chain	1:Experimental evidence at protein level	2.02	1	0.9905	0.00161899622234	1	1	1	1	1	1	127138.19	127138.19	127138.19	NA	NA	NA
sp|P15988|CO6A2_CHICK	P15988	CO6A2_CHICK	COL6A2	1022	FALSE	FALSE	Gallus gallus	Collagen alpha-2(VI) chain	2:Experimental evidence at transcript level	3.72	1	0.999	0	3	0	3	3	0	3	2132879.5	0	2132879.5	NA	NA	tr|A0A8V0YP01|A0A8V0YP01_CHICK, tr|A0A8V0YQN9|A0A8V0YQN9_CHICK
sp|P17785|ANXA2_CHICK	P17785	ANXA2_CHICK	ANXA2	339	FALSE	FALSE	Gallus gallus	Annexin A2	1:Experimental evidence at protein level	2.65	1	0.999	0	1	0	1	1	0	1	1201066.6	0	1201066.6	NA	NA	tr|A0A8V0ZZB2|A0A8V0ZZB2_CHICK
sp|P20785|CO6A1_CHICK	P20785	CO6A1_CHICK	COL6A1	1019	FALSE	FALSE	Gallus gallus	Collagen alpha-1(VI) chain	2:Experimental evidence at transcript level	1.08	1	0.9936	0.00109829763866	1	0	0	1	0	0	942373.8	0	0	NA	NA	NA
sp|P24367|PPIB_CHICK	P24367	PPIB_CHICK	PPIB	207	FALSE	FALSE	Gallus gallus	Peptidyl-prolyl cis-trans isomerase B	2:Experimental evidence at transcript level	6.28	1	0.999	0	1	0	1	1	0	1	524780.2	0	524780.2	NA	NA	NA
sp|P24479|S10AB_CHICK	P24479	S10AB_CHICK	S100A11	101	FALSE	FALSE	Gallus gallus	Protein S100-A11	1:Experimental evidence at protein level	22.77	1	0.9986	0	2	0	2	4	0	4	7455499	0	7455499	1C(57.0215),3M(15.9949)	NA	tr|A0A8V1ACT3|A0A8V1ACT3_CHICK
sp|P27731|TTHY_CHICK	P27731	TTHY_CHICK	TTR	150	FALSE	FALSE	Gallus gallus	Transthyretin	1:Experimental evidence at protein level	45.33	1	0.999	0	4	0	4	4	0	4	9435935	0	9435935	NA	NA	tr|A0A1I7Q422|A0A1I7Q422_CHICK
sp|P28675|PGS2_CHICK	P28675	PGS2_CHICK	DCN	357	FALSE	FALSE	Gallus gallus	Decorin	1:Experimental evidence at protein level	7.84	1	0.999	0	2	0	2	3	0	3	36754900	0	36754900	10C(57.0215),4C(57.0215),4C(57.0215)	NA	tr|A0A1L1RX77|A0A1L1RX77_CHICK
sp|P30352|SRSF2_CHICK	P30352	SRSF2_CHICK	SRSF2	221	FALSE	FALSE	Gallus gallus	Serine/arginine-rich splicing factor 2	2:Experimental evidence at transcript level	7.69	1	0.999	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
sp|P32429|RL7A_CHICK	P32429	RL7A_CHICK	RPL7A	266	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein eL8	1:Experimental evidence at protein level	3.38	1	0.999	0	1	0	1	1	0	1	4833210	0	4833210	NA	NA	tr|A0A8V1AFP6|A0A8V1AFP6_CHICK
sp|P33150|CAD13_CHICK	P33150	CAD13_CHICK	CDH13	712	FALSE	FALSE	Gallus gallus	Cadherin-13	1:Experimental evidence at protein level	2.67	1	0.999	0	1	0	1	1	0	1	624293.1	0	624293.1	NA	NA	tr|A0A8V0XV47|A0A8V0XV47_CHICK, tr|A0A8V0XXX5|A0A8V0XXX5_CHICK, tr|A0A8V0Y0Y7|A0A8V0Y0Y7_CHICK, tr|A0A8V0Y0Z2|A0A8V0Y0Z2_CHICK
sp|P51887|FMOD_CHICK	P51887	FMOD_CHICK	FMOD	380	FALSE	FALSE	Gallus gallus	Fibromodulin	2:Experimental evidence at transcript level	5.26	1	0.9989	0	2	0	2	2	0	2	6539782.5	0	6539782.5	10C(57.0215),3M(15.9949)	NA	tr|A0A1D5NTY7|A0A1D5NTY7_CHICK, tr|A0A8V1A6G5|A0A8V1A6G5_CHICK
sp|P54939|TLN1_CHICK	P54939	TLN1_CHICK	TLN1	2541	FALSE	FALSE	Gallus gallus	Talin-1	1:Experimental evidence at protein level	0.67	1	0.999	0	1	0	1	1	0	1	260073.33	0	260073.33	NA	NA	tr|A0A8V0Y699|A0A8V0Y699_CHICK, tr|E1C2S1|E1C2S1_CHICK
sp|P60706|ACTB_CHICK	P60706	ACTB_CHICK	ACTB	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 1	1:Experimental evidence at protein level	21.6	1	0.999	0	5	0	0	6	0	0	4624486	0	0	NA	NA	NA
sp|P62149|CALM_CHICK	P62149	CALM_CHICK	CALM	149	FALSE	FALSE	Gallus gallus	Calmodulin	1:Experimental evidence at protein level	20.13	1	0.999	0	3	0	3	4	0	4	5843652	0	5843652	N-term(42.0106)	NA	tr|A0A8V0ZCJ0|A0A8V0ZCJ0_CHICK
sp|P62801|H4_CHICK	P62801	H4_CHICK	H4-I	103	FALSE	FALSE	Gallus gallus	Histone H4	1:Experimental evidence at protein level	51.46	1	0.999	0	6	0	6	11	0	11	45072944	0	45072944	5M(15.9949),5M(15.9949)	NA	sp|P70081|H48_CHICK
sp|P67881|CYC_CHICK	P67881	CYC_CHICK	CYC	105	FALSE	FALSE	Gallus gallus	Cytochrome c	1:Experimental evidence at protein level	48.57	1	0.9985	0	4	2	4	5	2	5	6367104.5	2693078.5	6367104.5	NA	NA	NA
sp|P67966|CSRP1_CHICK	P67966	CSRP1_CHICK	CSRP1	192	FALSE	FALSE	Gallus gallus	Cysteine and glycine-rich protein 1	1:Experimental evidence at protein level	8.85	1	0.999	0	1	0	1	1	0	1	1521534.5	0	1521534.5	16C(57.0215)	NA	tr|A0A8V1ADE8|A0A8V1ADE8_CHICK
sp|P68034|ACTC_CHICK	P68034	ACTC_CHICK	ACTC1	377	FALSE	FALSE	Gallus gallus	Actin, alpha cardiac muscle 1	3:Protein inferred from homology	7.16	1	0.999	0	2	0	0	3	0	0	2139700	0	0	NA	NA	tr|A0A8V0XLI0|A0A8V0XLI0_CHICK
sp|P84229|H32_CHICK	P84229	H32_CHICK	H3-I	136	FALSE	FALSE	Gallus gallus	Histone H3.2	1:Experimental evidence at protein level	6.62	1	0.999	0	1	0	1	1	0	1	4670831	0	4670831	NA	NA	NA
sp|Q04619|HS90B_CHICK	Q04619	HS90B_CHICK	HSP90AB1	725	FALSE	FALSE	Gallus gallus	Heat shock cognate protein HSP 90-beta	2:Experimental evidence at transcript level	10.76	1	0.999	0	3	0	1	3	0	1	649590.44	0	0	NA	NA	NA
sp|Q5ZIL4|STRBP_CHICK	Q5ZIL4	STRBP_CHICK	STRBP	672	FALSE	FALSE	Gallus gallus	Spermatid perinuclear RNA-binding protein	2:Experimental evidence at transcript level	1.49	1	0.999	0	1	0	1	1	0	1	24034628	0	24034628	NA	NA	tr|A0A1D5PJR7|A0A1D5PJR7_CHICK, tr|A0A8V1ADC4|A0A8V1ADC4_CHICK, tr|A0A8V1AFZ1|A0A8V1AFZ1_CHICK, tr|A0A8V1AI90|A0A8V1AI90_CHICK, tr|A0A8V1AK31|A0A8V1AK31_CHICK
sp|Q5ZKI0|KCC2D_CHICK	Q5ZKI0	KCC2D_CHICK	CAMK2D	479	FALSE	FALSE	Gallus gallus	Calcium/calmodulin-dependent protein kinase type II delta chain	2:Experimental evidence at transcript level	2.3	1	0.9933	0.00109829763866	1	0	1	1	0	1	701776.25	0	701776.25	NA	NA	tr|A0A8V0XB58|A0A8V0XB58_CHICK, tr|A0A8V0XB63|A0A8V0XB63_CHICK, tr|A0A8V0XF87|A0A8V0XF87_CHICK, tr|A0A8V0XF92|A0A8V0XF92_CHICK, tr|A0A8V0XHZ6|A0A8V0XHZ6_CHICK, tr|A0A8V0XKQ6|A0A8V0XKQ6_CHICK, tr|A0A8V0XMA9|A0A8V0XMA9_CHICK, tr|A0A8V0XMB5|A0A8V0XMB5_CHICK
sp|Q5ZL72|CH60_CHICK	Q5ZL72	CH60_CHICK	HSPD1	573	FALSE	FALSE	Gallus gallus	60 kDa heat shock protein, mitochondrial	1:Experimental evidence at protein level	3.84	1	0.999	0	1	0	1	1	0	1	1778921.1	0	1778921.1	NA	NA	NA
sp|Q5ZMG0|DOPD_CHICK	Q5ZMG0	DOPD_CHICK	DDT	118	FALSE	FALSE	Gallus gallus	D-dopachrome decarboxylase	3:Protein inferred from homology	11.02	1	0.999	0	1	0	1	1	0	1	422135.3	0	422135.3	NA	NA	NA
sp|Q5ZML3|SRSF1_CHICK	Q5ZML3	SRSF1_CHICK	SRSF1	257	FALSE	FALSE	Gallus gallus	Serine/arginine-rich splicing factor 1	1:Experimental evidence at protein level	4.67	1	0.9989	0	1	0	1	1	0	1	346266.12	0	346266.12	6C(57.0215)	NA	tr|A0A8V1AMG6|A0A8V1AMG6_CHICK, tr|F1NQW8|F1NQW8_CHICK
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	21.6	1	0.999	0	5	0	5	6	0	6	4624486	0	4624486	2C(57.0215),5M(15.9949)	NA	NA
sp|Q5ZMT0|1433E_CHICK	Q5ZMT0	1433E_CHICK	YWHAE	255	FALSE	FALSE	Gallus gallus	14-3-3 protein epsilon	1:Experimental evidence at protein level	4.71	1	0.999	0	1	0	1	1	0	1	240815.16	0	240815.16	N-term(42.0106)	NA	NA
sp|Q8JG64|PDIA3_CHICK	Q8JG64	PDIA3_CHICK	PDIA3	505	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A3	2:Experimental evidence at transcript level	18.81	1	0.999	0	8	0	8	8	0	8	10021753	0	10021753	NA	NA	NA
sp|Q90593|BIP_CHICK	Q90593	BIP_CHICK	HSPA5	652	FALSE	FALSE	Gallus gallus	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	13.5	1	0.999	0	7	7	7	8	8	8	14391731	14391731	14391731	NA	NA	NA
sp|Q98953|S10A6_CHICK	Q98953	S10A6_CHICK	S100A6	92	FALSE	FALSE	Gallus gallus	Protein S100-A6	3:Protein inferred from homology	16.3	1	0.999	0	2	2	2	4	4	4	4409825	4409825	4409825	10M(15.9949)	NA	NA
sp|Q9W6H0|MIME_CHICK	Q9W6H0	MIME_CHICK	OGN	294	FALSE	FALSE	Gallus gallus	Mimecan	2:Experimental evidence at transcript level	7.82	1	0.999	0	2	2	2	2	2	2	782442.2	782442.2	782442.2	NA	NA	NA
tr|A0A146F047|A0A146F047_CHICK	A0A146F047	A0A146F047_CHICK	KRT6A	522	FALSE	FALSE	Gallus gallus	Keratin 6A	1:Experimental evidence at protein level	2.3	1	0.9966	6.2853551226e-4	1	0	0	1	0	0	259892.56	0	0	NA	NA	tr|A0A8V0ZY77|A0A8V0ZY77_CHICK
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	7.16	1	0.9983	0	2	0	0	3	0	0	2139700	0	0	NA	NA	NA
tr|A0A1D5NVI1|A0A1D5NVI1_CHICK	A0A1D5NVI1	A0A1D5NVI1_CHICK	RPL9	192	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein uL6	1:Experimental evidence at protein level	21.35	1	0.999	0	1	1	1	1	1	1	848634.6	848634.6	848634.6	7C(57.0215)	NA	NA
tr|A0A1D5NYG3|A0A1D5NYG3_CHICK	A0A1D5NYG3	A0A1D5NYG3_CHICK	FLNB	2652	FALSE	FALSE	Gallus gallus	Filamin B	1:Experimental evidence at protein level	0.53	1	0.999	0	1	0	1	1	0	1	633160.2	0	633160.2	NA	NA	tr|A0A3Q2U9M2|A0A3Q2U9M2_CHICK, tr|A0A8V1A9S9|A0A8V1A9S9_CHICK
tr|A0A1D5NYK7|A0A1D5NYK7_CHICK	A0A1D5NYK7	A0A1D5NYK7_CHICK	MSN	580	FALSE	FALSE	Gallus gallus	Moesin	1:Experimental evidence at protein level	1.72	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0YJQ0|A0A8V0YJQ0_CHICK, tr|A0A8V0YR32|A0A8V0YR32_CHICK, tr|A0A8V0YR37|A0A8V0YR37_CHICK
tr|A0A1D5P7C6|A0A1D5P7C6_CHICK	A0A1D5P7C6	A0A1D5P7C6_CHICK	PA2G4	394	FALSE	FALSE	Gallus gallus	Proliferation-associated protein 2G4	1:Experimental evidence at protein level	5.33	1	0.999	0	1	0	1	1	0	1	348740	0	348740	NA	NA	NA
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	16.05	1	0.999	0	33	0	33	68	0	68	116382560	0	116382560	12M(15.9949),12M(15.9949),12M(15.9949),13M(15.9949),13M(15.9949),14M(15.9949),16M(15.9949),16M(15.9949),2M(15.9949),2M(15.9949),3C(57.0215),3P(15.9949),7C(57.0215),7M(15.9949),7M(15.9949),7P(15.9949)	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
tr|A0A1D5PE96|A0A1D5PE96_CHICK	A0A1D5PE96	A0A1D5PE96_CHICK	PLS3	637	FALSE	FALSE	Gallus gallus	Plastin-3	1:Experimental evidence at protein level	1.57	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	NA
tr|A0A1D5PLH7|A0A1D5PLH7_CHICK	A0A1D5PLH7	A0A1D5PLH7_CHICK	PRDX4	265	FALSE	FALSE	Gallus gallus	thioredoxin-dependent peroxiredoxin	1:Experimental evidence at protein level	29.06	1	0.999	0	7	1	6	9	1	8	20064198	0	20064198	9C(57.0215)	NA	NA
tr|A0A1D5PM19|A0A1D5PM19_CHICK	A0A1D5PM19	A0A1D5PM19_CHICK	MYH9	1960	FALSE	FALSE	Gallus gallus	Myosin-9	1:Experimental evidence at protein level	2.65	1	0.999	0	3	0	3	4	0	4	5951454.5	0	5951454.5	NA	NA	tr|A0A8V0YSI9|A0A8V0YSI9_CHICK
tr|A0A1D5PPP9|A0A1D5PPP9_CHICK	A0A1D5PPP9	A0A1D5PPP9_CHICK	PTMA	110	FALSE	FALSE	Gallus gallus	Prothymosin alpha	3:Protein inferred from homology	12.73	1	0.9937	0.00109829763866	2	0	2	2	0	2	3632962.2	0	3632962.2	NA	NA	tr|A0A8V0YZL9|A0A8V0YZL9_CHICK
tr|A0A1D5PS29|A0A1D5PS29_CHICK	A0A1D5PS29	A0A1D5PS29_CHICK	EEF2	858	FALSE	FALSE	Gallus gallus	Elongation factor 2	1:Experimental evidence at protein level	6.29	1	0.999	0	2	0	2	2	0	2	712493.75	0	712493.75	11C(57.0215),16C(57.0215),28C(57.0215),7C(57.0215)	NA	NA
tr|A0A1D5PUL6|A0A1D5PUL6_CHICK	A0A1D5PUL6	A0A1D5PUL6_CHICK	HSP90AA1	728	FALSE	FALSE	Gallus gallus	Heat shock protein 90 alpha family class A member 1	3:Protein inferred from homology	8.24	1	0.999	0	3	0	3	3	0	3	6134168	0	6134168	14M(15.9949),3M(15.9949)	NA	tr|A0A8V0YRK7|A0A8V0YRK7_CHICK
tr|A0A1L1RWS8|A0A1L1RWS8_CHICK	A0A1L1RWS8	A0A1L1RWS8_CHICK	CORO1C	478	FALSE	FALSE	Gallus gallus	Coronin	1:Experimental evidence at protein level	2.51	1	0.999	0	1	0	1	2	0	2	2422030	0	2422030	NA	NA	tr|A0A8V0ZIE4|A0A8V0ZIE4_CHICK, tr|A0A8V0ZQJ0|A0A8V0ZQJ0_CHICK, tr|A0A8V0ZR80|A0A8V0ZR80_CHICK
