Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
tr|A0A8V0YDD6|A0A8V0YDD6_CHICK	A0A8V0YDD6	A0A8V0YDD6_CHICK	FN1	2392	FALSE	FALSE	Gallus gallus	Fibronectin	1:Experimental evidence at protein level	1.84	1	0.999	0	4	0	4	4	0	4	1496365.8	0	1496365.8	3C(57.0215)	NA	NA
tr|A0A8V0YFX2|A0A8V0YFX2_CHICK	A0A8V0YFX2	A0A8V0YFX2_CHICK	TPM2	248	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	8.06	1	0.9989	0	2	0	1	2	0	1	1325998.4	0	368601.1	NA	NA	NA
tr|A0A8V0YIZ7|A0A8V0YIZ7_CHICK	A0A8V0YIZ7	A0A8V0YIZ7_CHICK	COL3A1	1340	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	1.12	1	0.9985	0	1	0	0	1	0	0	3787317.8	0	0	NA	NA	NA
tr|A0A8V0YQR8|A0A8V0YQR8_CHICK	A0A8V0YQR8	A0A8V0YQR8_CHICK	COL3A1	1433	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	1.05	1	0.999	0	1	0	1	1	0	1	3787317.8	0	3787317.8	12P(15.9949),6P(15.9949)	NA	NA
tr|A0A8V0YXA0|A0A8V0YXA0_CHICK	A0A8V0YXA0	A0A8V0YXA0_CHICK	HSPG2	3717	FALSE	FALSE	Gallus gallus	Basement membrane-specific heparan sulfate proteoglycan core protein	1:Experimental evidence at protein level	0.81	1	0.9984	0	1	0	1	1	0	1	179442.88	0	179442.88	14C(57.0215)	NA	tr|A0A8V0YXD3|A0A8V0YXD3_CHICK, tr|A0A8V0YXG4|A0A8V0YXG4_CHICK, tr|A0A8V0Z3L8|A0A8V0Z3L8_CHICK, tr|A0A8V0Z3S9|A0A8V0Z3S9_CHICK, tr|A0A8V0Z5B3|A0A8V0Z5B3_CHICK, tr|A0A8V0ZB23|A0A8V0ZB23_CHICK, tr|A0A8V0ZB77|A0A8V0ZB77_CHICK
tr|A0A8V0ZI10|A0A8V0ZI10_CHICK	A0A8V0ZI10	A0A8V0ZI10_CHICK	ACTG1L	297	FALSE	FALSE	Gallus gallus	Actin gamma 1 like	1:Experimental evidence at protein level	5.39	1	0.9955	0.00109829763866	1	0	0	1	0	0	950143	0	0	NA	NA	NA
tr|A0A8V0ZQC1|A0A8V0ZQC1_CHICK	A0A8V0ZQC1	A0A8V0ZQC1_CHICK	KRT8	476	FALSE	FALSE	Gallus gallus	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	2.52	1	0.9799	0.00540806293019	1	0	0	1	0	0	555194.1	0	0	NA	NA	tr|A0A8V0ZVJ8|A0A8V0ZVJ8_CHICK, tr|A0A8V0ZZA1|A0A8V0ZZA1_CHICK, tr|A0A8V1A2Z8|A0A8V1A2Z8_CHICK
tr|A0A8V0ZUP2|A0A8V0ZUP2_CHICK	A0A8V0ZUP2	A0A8V0ZUP2_CHICK	COL11A1	1735	FALSE	FALSE	Gallus gallus	Collagen type XI alpha 1 chain	4:Protein predicted	0.52	1	0.999	0	1	0	1	1	0	1	143529.22	0	143529.22	NA	NA	NA
tr|A0A8V0ZVP0|A0A8V0ZVP0_CHICK	A0A8V0ZVP0	A0A8V0ZVP0_CHICK	NA	187	FALSE	FALSE	Gallus gallus	Ig-like domain-containing protein	1:Experimental evidence at protein level	8.02	1	0.999	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
tr|A0A8V0ZW02|A0A8V0ZW02_CHICK	A0A8V0ZW02	A0A8V0ZW02_CHICK	KRT75L4	688	FALSE	FALSE	Gallus gallus	IF rod domain-containing protein	3:Protein inferred from homology	1.31	1	0.9924	0.00109829763866	1	0	0	1	0	0	1839525.1	0	0	NA	NA	NA
tr|A0A8V0ZWS1|A0A8V0ZWS1_CHICK	A0A8V0ZWS1	A0A8V0ZWS1_CHICK	COL1A1	1375	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	20.51	1	0.99	0.00214018191546	18	0	0	24	0	0	418163776	0	0	NA	NA	NA
tr|A0A8V0ZXF2|A0A8V0ZXF2_CHICK	A0A8V0ZXF2	A0A8V0ZXF2_CHICK	IGLL1	230	FALSE	FALSE	Gallus gallus	Immunoglobulin lambda-like polypeptide 1	4:Protein predicted	16.09	1	0.999	0	2	0	2	2	0	2	996876.4	0	996876.4	27C(57.0215),7M(15.9949)	NA	NA
tr|A0A8V0ZYC6|A0A8V0ZYC6_CHICK	A0A8V0ZYC6	A0A8V0ZYC6_CHICK	TPM1	245	FALSE	FALSE	Gallus gallus	Tropomyosin 1	1:Experimental evidence at protein level	8.57	1	0.9941	0.00109829763866	2	0	0	3	0	0	3139011.2	0	0	NA	NA	NA
tr|A0A8V0ZZF1|A0A8V0ZZF1_CHICK	A0A8V0ZZF1	A0A8V0ZZF1_CHICK	TF	702	FALSE	FALSE	Gallus gallus	Ovotransferrin	1:Experimental evidence at protein level	15.81	1	0.999	0	8	0	0	9	0	0	4241610	0	0	NA	NA	NA
tr|A0A8V1A202|A0A8V1A202_CHICK	A0A8V1A202	A0A8V1A202_CHICK	COL1A1	1369	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	21.69	1	0.9989	0	20	0	0	29	0	0	438285984	0	0	NA	NA	NA
tr|A0A8V1A485|A0A8V1A485_CHICK	A0A8V1A485	A0A8V1A485_CHICK	COL1A1	1399	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	22.52	1	0.999	0	20	0	1	30	0	2	445732064	0	6934344	13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),16P(15.9949),21K(15.9949),4P(15.9949)	NA	NA
