Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P02457|CO1A1_CHICK	P02457	CO1A1_CHICK	COL1A1	1453	FALSE	FALSE	Gallus gallus	Collagen alpha-1(I) chain	1:Experimental evidence at protein level	63.39	1	0.999	0	100	8	98	566	20	550	67003560000	8770697	67003560000	10M(15.9949),10M(15.9949),10M(15.9949),25P(15.9949),34P(15.9949),10M(15.9949),40P(15.9949),7P(15.9949),10M(15.9949),7P(15.9949),10M(15.9949),7P(15.9949),10M(15.9949),7P(15.9949),9P(15.9949),10P(15.9949),10P(15.9949),10P(15.9949),10P(15.9949),13P(15.9949),38K(15.9949),10P(15.9949),19K(15.9949),10P(15.9949),19K(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),35P(15.9949),38K(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),9P(15.9949),11K(15.9949),18P(15.9949),23P(15.9949),11K(15.9949),18P(15.9949),24P(15.9949),11K(15.9949),20P(15.9949),24P(15.9949),11K(15.9949),23P(15.9949),24P(15.9949),11K(15.9949),23P(15.9949),24P(15.9949),11M(15.9949),12K(15.9949),3P(15.9949),11M(15.9949),12K(15.9949),3P(15.9949),11M(15.9949),3P(15.9949),9P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),12K(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),14P(15.9949),11P(15.9949),14P(15.9949),11P(15.9949),15P(15.9949),29K(15.9949),11P(15.9949),15P(15.9949),29K(15.9949),11P(15.9949),18K(15.9949),8P(15.9949),11P(15.9949),18P(15.9949),29K(15.9949),11P(15.9949),18P(15.9949),6K(15.9949),11P(15.9949),26K(15.9949),9P(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12C(57.0215),12C(57.0215),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),14P(15.9949),3P(15.9949),12K(15.9949),14P(15.9949),3P(15.9949),12K(15.9949),15P(15.9949),3P(15.9949),12K(15.9949),15P(15.9949),3P(15.9949),12K(15.9949),20K(15.9949),9P(15.9949),12K(15.9949),20K(15.9949),9P(15.9949),12K(15.9949),2P(15.9949),8P(15.9949),12K(15.9949),30P(15.9949),32P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6M(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),8P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),13P(15.9949),16M(15.9949),12P(15.9949),14P(15.9949),12P(15.9949),14P(15.9949),30K(15.9949),12P(15.9949),15K(15.9949),12P(15.9949),15K(15.9949),24P(15.9949),12P(15.9949),15K(15.9949),24P(15.9949),12P(15.9949),15K(15.9949),27K(15.9949),12P(15.9949),15K(15.9949),2P(15.9949),12P(15.9949),15M(15.9949),12P(15.9949),15M(15.9949),3P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),29K(15.9949),12P(15.9949),15P(15.9949),29K(15.9949),12P(15.9949),16P(15.9949),12P(15.9949),16P(15.9949),12P(15.9949),18P(15.9949),20M(15.9949),12P(15.9949),20P(15.9949),27K(15.9949),12P(15.9949),21P(15.9949),27K(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),24K(15.9949),5P(15.9949),12P(15.9949),24K(15.9949),9P(15.9949),12P(15.9949),24P(15.9949),12P(15.9949),26K(15.9949),5P(15.9949),12P(15.9949),26K(15.9949),8P(15.9949),12P(15.9949),26K(15.9949),8P(15.9949),12P(15.9949),26K(15.9949),9P(15.9949),12P(15.9949),26P(15.9949),12P(15.9949),2P(15.9949),12P(15.9949),2P(15.9949),12P(15.9949),30K(15.9949),3P(15.9949),12P(15.9949),30P(15.9949),9K(15.9949),12P(15.9949),38K(15.9949),9P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),6K(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),6K(15.9949),12P(15.9949),6K(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),13P(15.9949),16M(15.9949),13P(15.9949),21K(15.9949),6P(15.9949),13P(15.9949),22K(15.9949),28P(15.9949),14K(15.9949),14K(15.9949),14K(15.9949),23P(15.9949),3P(15.9949),14K(15.9949),23P(15.9949),6P(15.9949),14K(15.9949),24P(15.9949),3P(15.9949),14K(15.9949),24P(15.9949),3P(15.9949),14K(15.9949),26P(15.9949),3P(15.9949),14K(15.9949),26P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),5P(15.9949),14K(15.9949),3P(15.9949),5P(15.9949),14K(15.9949),6K(15.9949),14K(15.9949),6K(15.9949),14K(15.9949),6K(15.9949),14M(15.9949),3K(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),14P(15.9949),15K(15.9949),24P(15.9949),14P(15.9949),15K(15.9949),27K(15.9949),14P(15.9949),15P(15.9949),6M(15.9949),14P(15.9949),21P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),3P(15.9949),14P(15.9949),24K(15.9949),3P(15.9949),14P(15.9949),24K(15.9949),6P(15.9949),14P(15.9949),2P(15.9949),6M(15.9949),14P(15.9949),30K(15.9949),3P(15.9949),14P(15.9949),3P(15.9949),14P(15.9949),3P(15.9949),14P(15.9949),3P(15.9949),15K(15.9949),15K(15.9949),27K(15.9949),2P(15.9949),15K(15.9949),3P(15.9949),9P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),29K(15.9949),15P(15.9949),18P(15.9949),8K(15.9949),15P(15.9949),18P(15.9949),8K(15.9949),15P(15.9949),20P(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),2M(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),6P(15.9949),15P(15.9949),24K(15.9949),6P(15.9949),15P(15.9949),24P(15.9949),15P(15.9949),26K(15.9949),42P(15.9949),15P(15.9949),27P(15.9949),36K(15.9949),15P(15.9949),2P(15.9949),15P(15.9949),2P(15.9949),6M(15.9949),15P(15.9949),2P(15.9949),6M(15.9949),15P(15.9949),3P(15.9949),6M(15.9949),15P(15.9949),6M(15.9949),8P(15.9949),15P(15.9949),6M(15.9949),8P(15.9949),15P(15.9949),6M(15.9949),8P(15.9949),15P(15.9949),6M(15.9949),9P(15.9949),15P(15.9949),6M(15.9949),9P(15.9949),15P(15.9949),6P(15.9949),15P(15.9949),7P(15.9949),15P(15.9949),8P(15.9949),15P(15.9949),8P(15.9949),15P(15.9949),8P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16P(15.9949),16P(15.9949),17K(15.9949),9K(15.9949),17K(15.9949),9K(15.9949),17P(15.9949),17P(15.9949),5P(15.9949),17P(15.9949),5P(15.9949),18K(15.9949),18K(15.9949),18K(15.9949),18K(15.9949),24P(15.9949),8P(15.9949),18K(15.9949),24P(15.9949),8P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),26P(15.9949),8P(15.9949),18K(15.9949),8P(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),20M(15.9949),2P(15.9949),18P(15.9949),20P(15.9949),6K(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),2M(15.9949),18P(15.9949),21P(15.9949),30M(15.9949),18P(15.9949),24K(15.9949),5P(15.9949),18P(15.9949),24K(15.9949),5P(15.9949),18P(15.9949),24K(15.9949),5P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24P(15.9949),27K(15.9949),18P(15.9949),24P(15.9949),30M(15.9949),18P(15.9949),27K(15.9949),5P(15.9949),18P(15.9949),5P(15.9949),18P(15.9949),5P(15.9949),18P(15.9949),5P(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),19K(15.9949),4P(15.9949),19P(15.9949),22P(15.9949),7K(15.9949),19P(15.9949),24P(15.9949),19P(15.9949),28P(15.9949),19P(15.9949),28P(15.9949),20M(15.9949),6P(15.9949),9P(15.9949),20P(15.9949),20P(15.9949),20P(15.9949),23P(15.9949),20P(15.9949),26K(15.9949),9P(15.9949),20P(15.9949),30K(15.9949),20P(15.9949),6K(15.9949),20P(15.9949),6K(15.9949),21P(15.9949),21P(15.9949),24K(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),30K(15.9949),21P(15.9949),24P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),30K(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),5P(15.9949),23P(15.9949),23P(15.9949),23P(15.9949),24P(15.9949),23P(15.9949),30P(15.9949),38K(15.9949),23P(15.9949),9P(15.9949),24K(15.9949),3P(15.9949),6P(15.9949),24K(15.9949),9P(15.9949),24P(15.9949),24P(15.9949),24P(15.9949),26P(15.9949),24P(15.9949),30K(15.9949),24P(15.9949),30M(15.9949),24P(15.9949),30M(15.9949),5P(15.9949),24P(15.9949),3P(15.9949),24P(15.9949),3P(15.9949),24P(15.9949),8P(15.9949),24P(15.9949),9P(15.9949),25P(15.9949),26K(15.9949),26K(15.9949),26P(15.9949),33K(15.9949),6P(15.9949),27K(15.9949),3P(15.9949),5P(15.9949),27K(15.9949),3P(15.9949),6P(15.9949),27P(15.9949),35P(15.9949),45K(15.9949),27P(15.9949),46M(15.9949),7P(15.9949),29P(15.9949),38K(15.9949),6P(15.9949),29P(15.9949),6P(15.9949),2M(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),3P(15.9949),6M(15.9949),2P(15.9949),5P(15.9949),2P(15.9949),5P(15.9949),2P(15.9949),5P(15.9949),2P(15.9949),6M(15.9949),9P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),30M(15.9949),3P(15.9949),5P(15.9949),30M(15.9949),3P(15.9949),6P(15.9949),30M(15.9949),5P(15.9949),6P(15.9949),30M(15.9949),5P(15.9949),6P(15.9949),30P(15.9949),32P(15.9949),30P(15.9949),9K(15.9949),35P(15.9949),36P(15.9949),8K(15.9949),9P(15.9949),38P(15.9949),6P(15.9949),8K(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6M(15.9949),3P(15.9949),6M(15.9949),9P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),40P(15.9949),7P(15.9949),42P(15.9949),42P(15.9949),9P(15.9949),4P(15.9949),5P(15.9949),5P(15.9949),5P(15.9949),6M(15.9949),9P(15.9949),5P(15.9949),6P(15.9949),6M(15.9949),9P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9P(15.9949),6P(15.9949),9P(15.9949),7P(15.9949),7P(15.9949),7P(15.9949),9P(15.9949),8P(15.9949),8P(15.9949),8P(15.9949),9P(15.9949),9K(15.9949),9K(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
sp|P02460|CO2A1_CHICK	P02460	CO2A1_CHICK	COL2A1	859	FALSE	FALSE	Gallus gallus	Collagen alpha-1(II) chain (Fragment)	2:Experimental evidence at transcript level	33.64	1	0.999	0	18	16	18	61	45	61	12150883300	73239288	12150883300	11P(15.9949),12K(15.9949),33P(15.9949),11P(15.9949),8P(15.9949),12K(15.9949),27P(15.9949),33P(15.9949),12P(15.9949),12P(15.9949),20P(15.9949),30K(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),8P(15.9949),14P(15.9949),20M(15.9949),21P(15.9949),14P(15.9949),21P(15.9949),30K(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),20M(15.9949),21P(15.9949),15P(15.9949),20M(15.9949),8P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),8P(15.9949),15P(15.9949),38P(15.9949),44M(15.9949),15P(15.9949),3P(15.9949),16K(15.9949),4P(15.9949),9P(15.9949),17K(15.9949),6P(15.9949),9P(15.9949),17M(15.9949),18P(15.9949),23P(15.9949),17M(15.9949),24P(15.9949),26P(15.9949),20M(15.9949),21P(15.9949),20P(15.9949),21P(15.9949),30K(15.9949),20P(15.9949),30K(15.9949),9P(15.9949),21P(15.9949),21P(15.9949),30K(15.9949),3P(15.9949),24K(15.9949),39P(15.9949),5P(15.9949),24K(15.9949),3P(15.9949),27P(15.9949),32M(15.9949),33P(15.9949),27P(15.9949),32M(15.9949),33P(15.9949),27P(15.9949),39P(15.9949),31P(15.9949),4P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),8P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949)	NA	NA
sp|P02789|TRFE_CHICK	P02789	TRFE_CHICK	NA	705	FALSE	FALSE	Gallus gallus	Ovotransferrin	1:Experimental evidence at protein level	10.92	1	0.999	0	6	1	6	8	2	8	11977752	1533435	11977752	NA	NA	NA
sp|P04268|TPM1_CHICK	P04268	TPM1_CHICK	TPM1	284	FALSE	FALSE	Gallus gallus	Tropomyosin alpha-1 chain	1:Experimental evidence at protein level	21.48	1	0.9986	0	8	0	1	14	0	1	64322316	0	1899738.2	NA	NA	NA
sp|P05094|ACTN1_CHICK	P05094	ACTN1_CHICK	ACTN1	893	FALSE	FALSE	Gallus gallus	Alpha-actinin-1	1:Experimental evidence at protein level	2.46	1	0.999	0	2	0	0	2	0	0	1082663.9	0	0	NA	NA	tr|A0A1D5P9P3|A0A1D5P9P3_CHICK, tr|A0A8V0ZKK8|A0A8V0ZKK8_CHICK
sp|P05122|KCRB_CHICK	P05122	KCRB_CHICK	CKB	381	FALSE	FALSE	Gallus gallus	Creatine kinase B-type	1:Experimental evidence at protein level	5.51	1	0.999	0	1	0	1	1	0	1	3861735	0	3861735	NA	NA	NA
sp|P07322|ENOB_CHICK	P07322	ENOB_CHICK	ENO3	434	FALSE	FALSE	Gallus gallus	Beta-enolase	1:Experimental evidence at protein level	8.53	1	0.999	0	2	0	2	2	0	2	1683639.5	0	1683639.5	14C(57.0215),14C(57.0215),17C(57.0215)	NA	NA
sp|P07583|LEG4_CHICK	P07583	LEG4_CHICK	CG-1B	135	FALSE	FALSE	Gallus gallus	Beta-galactoside-binding lectin	1:Experimental evidence at protein level	32.59	1	0.999	0	3	1	3	3	1	3	1457198.4	0	1457198.4	12C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215)	NA	NA
sp|P07898|PGCA_CHICK	P07898	PGCA_CHICK	ACAN	2109	FALSE	FALSE	Gallus gallus	Aggrecan core protein	1:Experimental evidence at protein level	3.08	1	0.9989	0	5	0	5	5	0	5	10168398	0	10168398	15C(57.0215)	NA	tr|A0A8V0ZJN1|A0A8V0ZJN1_CHICK
sp|P08106|HSP70_CHICK	P08106	HSP70_CHICK	NA	634	FALSE	FALSE	Gallus gallus	Heat shock 70 kDa protein	1:Experimental evidence at protein level	14.67	1	0.999	0	6	0	0	6	0	0	18044822	0	0	NA	NA	NA
sp|P08250|APOA1_CHICK	P08250	APOA1_CHICK	APOA1	264	FALSE	FALSE	Gallus gallus	Apolipoprotein A-I	1:Experimental evidence at protein level	35.98	1	0.9989	0	10	1	10	15	1	15	53754916	1692327.8	53754916	2M(15.9949),2M(15.9949),4M(15.9949)	NA	NA
sp|P08629|THIO_CHICK	P08629	THIO_CHICK	TXN	105	FALSE	FALSE	Gallus gallus	Thioredoxin	3:Protein inferred from homology	26.67	1	0.999	0	2	1	1	2	1	1	3214300.8	3131283.5	3131283.5	NA	NA	NA
sp|P08636|RS17_CHICK	P08636	RS17_CHICK	RPS17	135	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS17	1:Experimental evidence at protein level	16.3	1	0.999	0	1	0	1	1	0	1	435747.06	0	435747.06	NA	NA	NA
sp|P09102|PDIA1_CHICK	P09102	PDIA1_CHICK	P4HB	515	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase	1:Experimental evidence at protein level	8.93	1	0.999	0	4	1	4	6	1	6	2294666.5	0	2294666.5	NA	NA	NA
sp|P09203|TBB1_CHICK	P09203	TBB1_CHICK	NA	445	FALSE	FALSE	Gallus gallus	Tubulin beta-1 chain	2:Experimental evidence at transcript level	11.69	1	0.999	0	4	0	0	5	0	0	1508982.8	0	0	NA	NA	NA
sp|P09206|TBB3_CHICK	P09206	TBB3_CHICK	NA	445	FALSE	FALSE	Gallus gallus	Tubulin beta-3 chain	2:Experimental evidence at transcript level	17.75	1	0.999	0	5	0	1	6	0	1	5493742.5	0	4150735.5	NA	NA	NA
sp|P09207|TBB6_CHICK	P09207	TBB6_CHICK	NA	446	FALSE	FALSE	Gallus gallus	Tubulin beta-6 chain	1:Experimental evidence at protein level	2.24	1	0.9879	0.00261096605744	1	0	0	1	0	0	165975.44	0	0	NA	NA	tr|A0A8V0YV84|A0A8V0YV84_CHICK
sp|P09244|TBB7_CHICK	P09244	TBB7_CHICK	NA	444	FALSE	FALSE	Gallus gallus	Tubulin beta-7 chain	2:Experimental evidence at transcript level	21.62	1	0.999	0	6	2	6	8	3	8	14862822	14068251	14862822	NA	NA	NA
sp|P09644|TBA5_CHICK	P09644	TBA5_CHICK	NA	448	FALSE	FALSE	Gallus gallus	Tubulin alpha-5 chain	3:Protein inferred from homology	17.63	1	0.999	0	4	0	2	7	0	4	23331456	0	4609086	15C(57.0215),15C(57.0215)	NA	NA
sp|P09653|TBB5_CHICK	P09653	TBB5_CHICK	NA	446	FALSE	FALSE	Gallus gallus	Tubulin beta-5 chain	3:Protein inferred from homology	6.28	1	0.999	0	2	0	0	3	0	0	714412.1	0	0	NA	NA	tr|A0A8V0X9Y1|A0A8V0X9Y1_CHICK
sp|P09654|VIME_CHICK	P09654	VIME_CHICK	VIM	460	FALSE	FALSE	Gallus gallus	Vimentin	3:Protein inferred from homology	37.17	1	0.9967	6.2853551226e-4	17	0	0	30	0	0	90405624	0	0	NA	NA	NA
