Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P20785|CO6A1_CHICK	P20785	CO6A1_CHICK	COL6A1	1019	FALSE	FALSE	Gallus gallus	Collagen alpha-1(VI) chain	2:Experimental evidence at transcript level	1.37	1	0.9936	0.00109829763866	1	0	1	1	0	1	7952912.5	0	7952912.5	6P(15.9949),9P(15.9949)	NA	NA
sp|P28675|PGS2_CHICK	P28675	PGS2_CHICK	DCN	357	FALSE	FALSE	Gallus gallus	Decorin	1:Experimental evidence at protein level	9.8	1	0.999	0	3	0	3	3	0	3	18763264	0	18763264	4C(57.0215)	NA	tr|A0A1L1RX77|A0A1L1RX77_CHICK
sp|P60706|ACTB_CHICK	P60706	ACTB_CHICK	ACTB	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 1	1:Experimental evidence at protein level	2.93	1	0.999	0	1	0	0	1	0	0	7042665	0	0	NA	NA	NA
sp|P62149|CALM_CHICK	P62149	CALM_CHICK	CALM	149	FALSE	FALSE	Gallus gallus	Calmodulin	1:Experimental evidence at protein level	34.9	1	0.999	0	3	0	3	5	0	5	3927031.2	0	3927031.2	18M(15.9949),19M(15.9949),N-term(42.0106)	NA	tr|A0A8V0ZCJ0|A0A8V0ZCJ0_CHICK
sp|P68034|ACTC_CHICK	P68034	ACTC_CHICK	ACTC1	377	FALSE	FALSE	Gallus gallus	Actin, alpha cardiac muscle 1	3:Protein inferred from homology	2.92	1	0.999	0	1	0	0	1	0	0	7042665	0	0	NA	NA	tr|A0A8V0XLI0|A0A8V0XLI0_CHICK
sp|P81021|VIGLN_CHICK	P81021	VIGLN_CHICK	HDLBP	1270	FALSE	FALSE	Gallus gallus	Vigilin	2:Experimental evidence at transcript level	1.18	1	0.999	0	1	0	1	1	0	1	350647.94	0	350647.94	N-term(42.0106)	NA	tr|E1C3A9|E1C3A9_CHICK
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	2.93	1	0.999	0	1	0	1	1	0	1	7042665	0	7042665	NA	NA	NA
sp|Q90593|BIP_CHICK	Q90593	BIP_CHICK	HSPA5	652	FALSE	FALSE	Gallus gallus	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	1.84	1	0.999	0	1	1	1	1	1	1	4728123	4728123	4728123	NA	NA	NA
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	2.92	1	0.9983	0	1	0	0	1	0	0	7042665	0	0	NA	NA	NA
tr|A0A1D5NYK7|A0A1D5NYK7_CHICK	A0A1D5NYK7	A0A1D5NYK7_CHICK	MSN	580	FALSE	FALSE	Gallus gallus	Moesin	1:Experimental evidence at protein level	1.72	1	0.999	0	1	0	1	1	0	1	977422.56	0	977422.56	NA	NA	tr|A0A8V0YJQ0|A0A8V0YJQ0_CHICK, tr|A0A8V0YR32|A0A8V0YR32_CHICK, tr|A0A8V0YR37|A0A8V0YR37_CHICK
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	0.72	1	0.999	0	1	0	1	1	0	1	1153642.9	0	1153642.9	NA	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
tr|A0A1D5PK05|A0A1D5PK05_CHICK	A0A1D5PK05	A0A1D5PK05_CHICK	C1QL3	255	FALSE	FALSE	Gallus gallus	Complement C1q like 3	4:Protein predicted	9.02	1	0.99	0.00214018191546	1	1	1	3	3	3	103438752	103438752	103438752	11P(15.9949),18K(15.9949),21P(15.9949),14P(15.9949),18K(15.9949),8P(15.9949),15P(15.9949),18K(15.9949),8P(15.9949)	NA	NA
tr|A0A3Q2U825|A0A3Q2U825_CHICK	A0A3Q2U825	A0A3Q2U825_CHICK	RPS28	69	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS28	1:Experimental evidence at protein level	17.39	1	0.999	0	1	0	1	1	0	1	983134.3	0	983134.3	NA	NA	tr|A0A8V1AGF8|A0A8V1AGF8_CHICK
tr|A0A3Q2UFV6|A0A3Q2UFV6_CHICK	A0A3Q2UFV6	A0A3Q2UFV6_CHICK	COMP	761	FALSE	FALSE	Gallus gallus	Cartilage oligomeric matrix protein	1:Experimental evidence at protein level	2.1	1	0.999	0	1	0	1	1	0	1	289423.25	0	289423.25	4C(57.0215)	NA	NA
tr|A0A8V0X522|A0A8V0X522_CHICK	A0A8V0X522	A0A8V0X522_CHICK	LOC107050717	287	FALSE	FALSE	Gallus gallus	Calumenin	3:Protein inferred from homology	2.79	1	0.999	0	1	0	1	1	0	1	2522350.8	0	2522350.8	NA	NA	tr|A0A8V0X800|A0A8V0X800_CHICK, tr|A0A8V0XAN8|A0A8V0XAN8_CHICK
