Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O93327|H2AY_CHICK	O93327	H2AY_CHICK	MACROH2A1	369	FALSE	FALSE	Gallus gallus	Core histone macro-H2A.1	1:Experimental evidence at protein level	4.61	1	0.9985	0	1	0	1	1	0	1	3700291.5	0	3700291.5	NA	NA	tr|A0A8V0YQ49|A0A8V0YQ49_CHICK, tr|A0A8V0YWJ8|A0A8V0YWJ8_CHICK, tr|A0A8V0YYG7|A0A8V0YYG7_CHICK, tr|A0A8V0Z3G7|A0A8V0Z3G7_CHICK, tr|O93325|O93325_CHICK
sp|P00337|LDHB_CHICK	P00337	LDHB_CHICK	LDHB	333	FALSE	FALSE	Gallus gallus	L-lactate dehydrogenase B chain	1:Experimental evidence at protein level	30.63	1	0.999	0	8	8	8	13	13	13	957700350	957700350	957700350	11M(15.9949),13C(57.0215),13C(57.0215),13C(57.0215),13C(57.0215),4P(15.9949),5K(15.9949)	NA	NA
sp|P00356|G3P_CHICK	P00356	G3P_CHICK	GAPDH	333	FALSE	FALSE	Gallus gallus	Glyceraldehyde-3-phosphate dehydrogenase	2:Experimental evidence at transcript level	26.13	1	0.999	0	9	4	9	34	16	34	2175030780	1029421950	2175030780	11P(15.9949),12M(15.9949),6P(15.9949),11P(15.9949),20C(57.0215),4M(15.9949),9P(15.9949),11P(15.9949),6P(15.9949),12M(15.9949),12M(15.9949),12P(15.9949),13M(15.9949),13C(57.0215),2P(15.9949),13C(57.0215),2P(15.9949),4P(15.9949),13M(15.9949),13M(15.9949),13M(15.9949),24K(15.9949),15M(15.9949),15M(15.9949),6P(15.9949)	NA	NA
sp|P00504|AATC_CHICK	P00504	AATC_CHICK	GOT1	412	FALSE	FALSE	Gallus gallus	Aspartate aminotransferase, cytoplasmic	1:Experimental evidence at protein level	5.83	1	0.999	0	3	3	3	3	3	3	34747728	34747728	34747728	NA	NA	NA
sp|P00508|AATM_CHICK	P00508	AATM_CHICK	GOT2	423	FALSE	FALSE	Gallus gallus	Aspartate aminotransferase, mitochondrial	1:Experimental evidence at protein level	11.11	1	0.999	0	4	0	4	4	0	4	137074704	0	137074704	12P(15.9949),6K(15.9949)	NA	tr|F1P180|F1P180_CHICK
sp|P00565|KCRM_CHICK	P00565	KCRM_CHICK	CKM	381	FALSE	FALSE	Gallus gallus	Creatine kinase M-type	1:Experimental evidence at protein level	22.57	1	0.999	0	3	3	3	9	9	9	469706560	469706560	469706560	25M(15.9949),29C(57.0215),3P(15.9949),2M(15.9949),30M(15.9949)	NA	NA
sp|P00940|TPIS_CHICK	P00940	TPIS_CHICK	TPI1	248	FALSE	FALSE	Gallus gallus	Triosephosphate isomerase	1:Experimental evidence at protein level	30.24	1	0.999	0	7	7	7	14	14	14	895976960	895976960	895976960	14C(57.0215),14C(57.0215),14C(57.0215)	NA	NA
sp|P02263|H2A4_CHICK	P02263	H2A4_CHICK	NA	129	FALSE	FALSE	Gallus gallus	Histone H2A-IV	1:Experimental evidence at protein level	27.13	1	0.999	0	3	0	3	7	0	7	3354049280	0	3354049280	NA	NA	sp|P35062|H2A3_CHICK, sp|P70082|H2AJ_CHICK, tr|A0A8V0Y8M9|A0A8V0Y8M9_CHICK, tr|A0A8V0YEW2|A0A8V0YEW2_CHICK, tr|A0A8V0YH12|A0A8V0YH12_CHICK, tr|A0A8V0YH91|A0A8V0YH91_CHICK, tr|A0A8V0YLZ9|A0A8V0YLZ9_CHICK
sp|P02272|H2AV_CHICK	P02272	H2AV_CHICK	H2AZ2	128	FALSE	FALSE	Gallus gallus	Histone H2A.V	1:Experimental evidence at protein level	53.91	1	0.9989	0	5	0	3	8	0	4	2421547520	0	99062936	NA	NA	sp|Q5ZMD6|H2AZ_CHICK, tr|A0A8V0XGQ4|A0A8V0XGQ4_CHICK, tr|A0A8V0Z9F2|A0A8V0Z9F2_CHICK
sp|P02542|DESM_CHICK	P02542	DESM_CHICK	DES	464	FALSE	FALSE	Gallus gallus	Desmin	1:Experimental evidence at protein level	4.74	1	0.9986	0	3	0	0	5	0	0	251012784	0	0	NA	NA	tr|A0A8V0YZ16|A0A8V0YZ16_CHICK
sp|P02604|MLE1_CHICK	P02604	MLE1_CHICK	NA	192	FALSE	FALSE	Gallus gallus	Myosin light chain 1, skeletal muscle isoform	1:Experimental evidence at protein level	8.33	1	0.999	0	2	0	0	2	0	0	63787580	0	0	NA	NA	NA
sp|P02606|MLEC_CHICK	P02606	MLEC_CHICK	NA	194	FALSE	FALSE	Gallus gallus	Myosin light chain 1, cardiac muscle	1:Experimental evidence at protein level	8.25	1	0.9926	0.00109829763866	2	0	0	2	0	0	63787580	0	0	NA	NA	tr|F1P5V6|F1P5V6_CHICK
sp|P04268|TPM1_CHICK	P04268	TPM1_CHICK	TPM1	284	FALSE	FALSE	Gallus gallus	Tropomyosin alpha-1 chain	1:Experimental evidence at protein level	10.92	1	0.9986	0	5	0	0	9	0	0	468965888	0	0	NA	NA	NA
sp|P05081|KAD1_CHICK	P05081	KAD1_CHICK	AK1	194	FALSE	FALSE	Gallus gallus	Adenylate kinase isoenzyme 1	1:Experimental evidence at protein level	6.19	1	0.9988	0	1	0	1	1	0	1	24581348	0	24581348	NA	NA	tr|A0A8V1AC34|A0A8V1AC34_CHICK, tr|A0A8V1AEX8|A0A8V1AEX8_CHICK, tr|A0A8V1AJ72|A0A8V1AJ72_CHICK
sp|P05094|ACTN1_CHICK	P05094	ACTN1_CHICK	ACTN1	893	FALSE	FALSE	Gallus gallus	Alpha-actinin-1	1:Experimental evidence at protein level	28.78	1	0.999	0	19	0	7	26	0	7	122166240	0	43211624	2C(57.0215)	NA	tr|A0A1D5P9P3|A0A1D5P9P3_CHICK, tr|A0A8V0ZKK8|A0A8V0ZKK8_CHICK
sp|P05122|KCRB_CHICK	P05122	KCRB_CHICK	CKB	381	FALSE	FALSE	Gallus gallus	Creatine kinase B-type	1:Experimental evidence at protein level	42.52	1	0.999	0	10	1	10	23	1	23	738813570	0	738813570	10P(15.9949),18C(57.0215),2K(15.9949),7M(15.9949),11M(15.9949),11M(15.9949),16C(57.0215),16C(57.0215),5M(15.9949),18C(57.0215),18C(57.0215),18C(57.0215),2K(15.9949),18C(57.0215),2K(15.9949),7M(15.9949),19K(15.9949),20P(15.9949),19P(15.9949),22P(15.9949),25M(15.9949),29C(57.0215),2C(57.0215),2C(57.0215),2M(15.9949),3C(57.0215),8C(57.0215),3C(57.0215),8C(57.0215)	NA	NA
sp|P07322|ENOB_CHICK	P07322	ENOB_CHICK	ENO3	434	FALSE	FALSE	Gallus gallus	Beta-enolase	1:Experimental evidence at protein level	25.12	1	0.999	0	5	3	5	14	9	14	1009533310	35825760	1009533310	10M(15.9949),31C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14C(57.0215),14P(15.9949),14P(15.9949),27C(57.0215),2M(15.9949)	NA	NA
sp|P08106|HSP70_CHICK	P08106	HSP70_CHICK	NA	634	FALSE	FALSE	Gallus gallus	Heat shock 70 kDa protein	1:Experimental evidence at protein level	40.22	1	0.999	0	23	1	1	44	1	1	2691953410	0	0	1K(15.9949)	NA	NA
sp|P08629|THIO_CHICK	P08629	THIO_CHICK	TXN	105	FALSE	FALSE	Gallus gallus	Thioredoxin	3:Protein inferred from homology	14.29	1	0.999	0	1	0	0	3	0	0	26101474	0	0	NA	NA	NA
sp|P08636|RS17_CHICK	P08636	RS17_CHICK	RPS17	135	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS17	1:Experimental evidence at protein level	49.63	1	0.999	0	6	3	6	8	5	8	365550592	365550592	365550592	2C(57.0215),2C(57.0215),2C(57.0215)	NA	NA
sp|P09102|PDIA1_CHICK	P09102	PDIA1_CHICK	P4HB	515	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase	1:Experimental evidence at protein level	13.4	1	0.999	0	7	1	7	11	1	11	221558208	25956878	221558208	11C(57.0215),14C(57.0215),9P(15.9949),11C(57.0215),14C(57.0215),9P(15.9949),1M(15.9949)	NA	NA
sp|P09203|TBB1_CHICK	P09203	TBB1_CHICK	NA	445	FALSE	FALSE	Gallus gallus	Tubulin beta-1 chain	2:Experimental evidence at transcript level	69.89	1	0.999	0	27	0	7	61	0	11	2668239870	0	1139970560	10C(57.0215),10C(57.0215),12C(57.0215),13P(15.9949),6C(57.0215)	NA	NA
sp|P09206|TBB3_CHICK	P09206	TBB3_CHICK	NA	445	FALSE	FALSE	Gallus gallus	Tubulin beta-3 chain	2:Experimental evidence at transcript level	72.13	1	0.999	0	29	2	6	60	2	10	2668239870	1215622.9	396910304	5P(15.9949)	NA	NA
sp|P09207|TBB6_CHICK	P09207	TBB6_CHICK	NA	446	FALSE	FALSE	Gallus gallus	Tubulin beta-6 chain	1:Experimental evidence at protein level	32.29	1	0.9879	0.00261096605744	13	0	4	19	0	7	1618317440	0	0	10C(57.0215),14M(15.9949),14M(15.9949)	NA	tr|A0A8V0YV84|A0A8V0YV84_CHICK
sp|P09244|TBB7_CHICK	P09244	TBB7_CHICK	NA	444	FALSE	FALSE	Gallus gallus	Tubulin beta-7 chain	2:Experimental evidence at transcript level	75.45	1	0.999	0	31	4	27	75	13	68	2668239870	1274424580	2277328380	10P(15.9949),11M(15.9949),11M(15.9949),18P(15.9949),8P(15.9949),1M(15.9949),1M(15.9949),23C(57.0215),23C(57.0215),25M(15.9949),5C(57.0215),7C(57.0215),26C(57.0215),26C(57.0215),7P(15.9949),26K(15.9949),26M(15.9949),6C(57.0215),8C(57.0215),2M(15.9949),3M(15.9949),4C(57.0215),5C(57.0215),7C(57.0215),5C(57.0215),7C(57.0215),5M(15.9949),5M(15.9949),5M(15.9949),6P(15.9949),5M(15.9949),7P(15.9949),9P(15.9949),5P(15.9949),6C(57.0215),8C(57.0215),6M(15.9949),6P(15.9949),8M(15.9949)	NA	NA
sp|P09572|AT1A1_CHICK	P09572	AT1A1_CHICK	ATP1A1	1021	FALSE	FALSE	Gallus gallus	Sodium/potassium-transporting ATPase subunit alpha-1	2:Experimental evidence at transcript level	9.01	1	0.9981	0	7	2	2	7	2	2	45191296	2677624	2677624	NA	NA	NA
sp|P09644|TBA5_CHICK	P09644	TBA5_CHICK	NA	448	FALSE	FALSE	Gallus gallus	Tubulin alpha-5 chain	3:Protein inferred from homology	44.87	1	0.999	0	17	2	6	40	5	16	3006861570	4366748.5	437513824	15C(57.0215),15C(57.0215),22M(15.9949),3C(57.0215),3C(57.0215),6C(57.0215),6C(57.0215),7M(15.9949),9C(57.0215),9C(57.0215)	NA	NA
sp|P09653|TBB5_CHICK	P09653	TBB5_CHICK	NA	446	FALSE	FALSE	Gallus gallus	Tubulin beta-5 chain	3:Protein inferred from homology	43.72	1	0.999	0	15	0	3	27	0	7	1839470340	0	18553868	10C(57.0215),10C(57.0215),10P(15.9949)	NA	tr|A0A8V0X9Y1|A0A8V0X9Y1_CHICK
sp|P09654|VIME_CHICK	P09654	VIME_CHICK	VIM	460	FALSE	FALSE	Gallus gallus	Vimentin	3:Protein inferred from homology	33.04	1	0.9967	6.2853551226e-4	16	0	0	25	0	0	737663100	0	0	NA	NA	NA
sp|P0C1H3|H2B1_CHICK	P0C1H3	H2B1_CHICK	H2B-I	126	FALSE	FALSE	Gallus gallus	Histone H2B 1/2/3/4/6	1:Experimental evidence at protein level	35.71	1	0.999	0	4	0	4	18	0	18	2695785980	0	2695785980	2M(15.9949),2M(15.9949),2M(15.9949),5M(15.9949),2M(15.9949),5M(15.9949),5M(15.9949),5M(15.9949)	NA	sp|P0C1H4|H2B5_CHICK, sp|Q9PSW9|H2B8_CHICK, tr|A0A3Q2UDI2|A0A3Q2UDI2_CHICK, tr|A0A8V0XUE3|A0A8V0XUE3_CHICK, tr|A0A8V0XYS9|A0A8V0XYS9_CHICK, tr|A0A8V0Y0N0|A0A8V0Y0N0_CHICK, tr|A0A8V0YNS6|A0A8V0YNS6_CHICK, tr|A0A8V0YVN2|A0A8V0YVN2_CHICK
sp|P0C1H5|H2B7_CHICK	P0C1H5	H2B7_CHICK	H2B-VII	126	FALSE	FALSE	Gallus gallus	Histone H2B 7	1:Experimental evidence at protein level	38.1	1	0.9984	0	6	0	3	13	0	8	1946965380	0	988586.2	13M(15.9949),16M(15.9949),19M(15.9949),3K(15.9949),7P(15.9949),2M(15.9949),2M(15.9949),5M(15.9949),5M(15.9949)	NA	NA
sp|P0CB50|PRDX1_CHICK	P0CB50	PRDX1_CHICK	PRDX1	199	FALSE	FALSE	Gallus gallus	Peroxiredoxin-1	1:Experimental evidence at protein level	21.61	1	0.999	0	3	0	1	6	0	1	1498971900	0	7366279	NA	NA	NA
sp|P12003|VINC_CHICK	P12003	VINC_CHICK	VCL	1135	FALSE	FALSE	Gallus gallus	Vinculin	1:Experimental evidence at protein level	13.92	1	0.999	0	13	0	13	17	0	17	68039960	0	68039960	11K(15.9949),11K(15.9949),7C(57.0215),7M(15.9949)	NA	NA
sp|P12276|FAS_CHICK	P12276	FAS_CHICK	FASN	2512	FALSE	FALSE	Gallus gallus	Fatty acid synthase	1:Experimental evidence at protein level	1.11	1	0.9988	0	2	0	2	3	0	3	65266492	0	65266492	NA	NA	tr|A0A8V1AKX1|A0A8V1AKX1_CHICK, tr|A0A8V1AMD7|A0A8V1AMD7_CHICK, tr|A0A8V1ANX5|A0A8V1ANX5_CHICK
sp|P12902|HM14A_CHICK	P12902	HM14A_CHICK	NA	105	FALSE	FALSE	Gallus gallus	Non-histone chromosomal protein HMG-14A	3:Protein inferred from homology	14.29	1	0.998	0	1	0	1	1	0	1	2443585.8	0	2443585.8	NA	NA	tr|A0A8V0Z943|A0A8V0Z943_CHICK
sp|P13127|CAZA1_CHICK	P13127	CAZA1_CHICK	CAPZA1	286	FALSE	FALSE	Gallus gallus	F-actin-capping protein subunit alpha-1	1:Experimental evidence at protein level	31.47	1	0.999	0	5	2	5	9	5	9	163205472	101318944	163205472	NA	NA	NA
sp|P13648|LMNA_CHICK	P13648	LMNA_CHICK	LMNA	657	FALSE	FALSE	Gallus gallus	Lamin-A	2:Experimental evidence at transcript level	4.26	1	0.999	0	2	1	2	3	1	3	0	0	0	1M(15.9949),4K(15.9949)	NA	NA
sp|P13731|SERPH_CHICK	P13731	SERPH_CHICK	SERPINH1	405	FALSE	FALSE	Gallus gallus	Serpin H1	1:Experimental evidence at protein level	5.68	1	0.999	0	1	0	1	1	0	1	0	0	0	4K(15.9949)	NA	tr|A0A8V0XBU4|A0A8V0XBU4_CHICK
sp|P14315|CAPZB_CHICK	P14315	CAPZB_CHICK	CAPZB	277	FALSE	FALSE	Gallus gallus	F-actin-capping protein subunit beta isoforms 1 and 2	1:Experimental evidence at protein level	26.71	1	0.999	0	6	1	6	7	1	7	92129416	6751867.5	92129416	2C(57.0215),9P(15.9949),N-term(42.0106),7C(57.0215)	NA	NA
sp|P14731|LMNB1_CHICK	P14731	LMNB1_CHICK	LMNB1	584	FALSE	FALSE	Gallus gallus	Lamin-B1	1:Experimental evidence at protein level	6.68	1	0.999	0	3	0	2	3	0	2	19460208	0	12338117	NA	NA	tr|A0A8V0YIA8|A0A8V0YIA8_CHICK, tr|A0A8V0YN37|A0A8V0YN37_CHICK, tr|A0A8V0YN43|A0A8V0YN43_CHICK
sp|P16924|P4HA1_CHICK	P16924	P4HA1_CHICK	P4HA1	516	FALSE	FALSE	Gallus gallus	Prolyl 4-hydroxylase subunit alpha-1	1:Experimental evidence at protein level	2.13	1	0.9983	0	1	0	1	1	0	1	1950949	0	1950949	4C(57.0215)	NA	NA
sp|P17153|ANXA5_CHICK	P17153	ANXA5_CHICK	ANXA5	321	FALSE	FALSE	Gallus gallus	Annexin A5	1:Experimental evidence at protein level	7.48	1	0.999	0	2	0	2	2	0	2	110885200	0	110885200	NA	NA	tr|A0A8V0XMH5|A0A8V0XMH5_CHICK, tr|A0A8V0XQ87|A0A8V0XQ87_CHICK
sp|P17785|ANXA2_CHICK	P17785	ANXA2_CHICK	ANXA2	339	FALSE	FALSE	Gallus gallus	Annexin A2	1:Experimental evidence at protein level	3.54	1	0.999	0	2	0	2	2	0	2	26309060	0	26309060	NA	NA	tr|A0A8V0ZZB2|A0A8V0ZZB2_CHICK
sp|P18302|DREB_CHICK	P18302	DREB_CHICK	DBN1	652	FALSE	FALSE	Gallus gallus	Drebrin	2:Experimental evidence at transcript level	9.2	1	0.999	0	5	0	5	8	0	8	70243240	0	70243240	NA	NA	tr|A0A8V0XZK5|A0A8V0XZK5_CHICK, tr|A0A8V0Y3T7|A0A8V0Y3T7_CHICK, tr|A0A8V0Y816|A0A8V0Y816_CHICK
sp|P18660|RLA1_CHICK	P18660	RLA1_CHICK	RPLP1	114	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein P1	3:Protein inferred from homology	51.75	1	0.999	0	3	0	2	5	0	3	715429180	0	600976060	N-term(42.0106),8C(57.0215)	NA	NA
sp|P20111|ACTN2_CHICK	P20111	ACTN2_CHICK	ACTN2	897	FALSE	FALSE	Gallus gallus	Alpha-actinin-2	2:Experimental evidence at transcript level	12.26	1	0.9987	0	9	0	0	13	0	0	80592544	0	0	NA	NA	tr|A0A8V0Y4J1|A0A8V0Y4J1_CHICK, tr|A0A8V0Y4K9|A0A8V0Y4K9_CHICK
sp|P21265|PUR8_CHICK	P21265	PUR8_CHICK	ADSL	485	FALSE	FALSE	Gallus gallus	Adenylosuccinate lyase	2:Experimental evidence at transcript level	6.19	1	0.999	0	2	0	2	2	0	2	39850340	0	39850340	11K(15.9949)	NA	tr|A0A8V0YC20|A0A8V0YC20_CHICK
sp|P21566|COF2_CHICK	P21566	COF2_CHICK	CFL2	166	FALSE	FALSE	Gallus gallus	Cofilin-2	1:Experimental evidence at protein level	45.78	1	0.999	0	5	0	5	11	0	11	773294720	0	773294720	11P(15.9949),20K(15.9949)	NA	tr|A0A8V0XW08|A0A8V0XW08_CHICK
sp|P21868|CSK21_CHICK	P21868	CSK21_CHICK	CSNK2A1	391	FALSE	FALSE	Gallus gallus	Casein kinase II subunit alpha	2:Experimental evidence at transcript level	30.43	1	0.999	0	8	0	8	10	0	10	49185640	0	49185640	5C(57.0215)	NA	NA
sp|P21869|CSK22_CHICK	P21869	CSK22_CHICK	NA	350	FALSE	FALSE	Gallus gallus	Casein kinase II subunit alpha'	2:Experimental evidence at transcript level	8	1	0.9985	0	2	1	1	2	1	1	1346447.6	1346447.6	1346447.6	NA	NA	NA
sp|P22451|RL5_CHICK	P22451	RL5_CHICK	RPL5	297	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein uL18	1:Experimental evidence at protein level	31.31	1	0.999	0	9	0	9	14	0	14	555661060	0	555661060	11C(57.0215),11C(57.0215),4C(57.0215),5M(15.9949),8C(57.0215),5M(15.9949),8C(57.0215),8C(57.0215),8C(57.0215)	NA	tr|A0A8V0ZM64|A0A8V0ZM64_CHICK, tr|A0A8V0ZMH3|A0A8V0ZMH3_CHICK
sp|P23007|CISY_CHICK	P23007	CISY_CHICK	CS	433	FALSE	FALSE	Gallus gallus	Citrate synthase, mitochondrial	1:Experimental evidence at protein level	9.93	1	0.999	0	3	2	3	5	3	5	133048976	29552260	133048976	NA	NA	NA
sp|P23228|HMCS1_CHICK	P23228	HMCS1_CHICK	HMGCS1	522	FALSE	FALSE	Gallus gallus	Hydroxymethylglutaryl-CoA synthase, cytoplasmic	1:Experimental evidence at protein level	4.79	1	0.9989	0	2	0	2	2	0	2	8567357	0	8567357	5C(57.0215)	NA	tr|A0A1L1RZ64|A0A1L1RZ64_CHICK, tr|A0A8V0YNQ3|A0A8V0YNQ3_CHICK, tr|A0A8V0YVL0|A0A8V0YVL0_CHICK
sp|P24032|MLRN_CHICK	P24032	MLRN_CHICK	NA	172	FALSE	FALSE	Gallus gallus	Myosin regulatory light chain 2, smooth muscle minor isoform	1:Experimental evidence at protein level	50.58	1	0.999	0	8	0	8	12	0	12	199343296	0	199343296	8M(15.9949)	NA	tr|A0A1L1RM08|A0A1L1RM08_CHICK, tr|A0A1L1RUU9|A0A1L1RUU9_CHICK, tr|A0A8V0XAJ5|A0A8V0XAJ5_CHICK
sp|P24367|PPIB_CHICK	P24367	PPIB_CHICK	PPIB	207	FALSE	FALSE	Gallus gallus	Peptidyl-prolyl cis-trans isomerase B	2:Experimental evidence at transcript level	29.47	1	0.999	0	6	1	6	9	1	9	170055296	6974086.5	170055296	NA	NA	NA
sp|P24797|AT1A2_CHICK	P24797	AT1A2_CHICK	ATP1A2	1017	FALSE	FALSE	Gallus gallus	Sodium/potassium-transporting ATPase subunit alpha-2	2:Experimental evidence at transcript level	7.87	1	0.9884	0.00261096605744	5	1	1	5	1	1	29521788	0	0	2K(15.9949),4P(15.9949),5K(15.9949)	NA	NA
sp|P26446|PARP1_CHICK	P26446	PARP1_CHICK	PARP1	1011	FALSE	FALSE	Gallus gallus	Poly [ADP-ribose] polymerase 1	1:Experimental evidence at protein level	9.1	1	0.999	0	7	0	7	13	0	13	263265472	0	263265472	15K(15.9949),1M(15.9949),6C(57.0215)	NA	tr|A0A8V0YUN3|A0A8V0YUN3_CHICK, tr|A0A8V0Z2V3|A0A8V0Z2V3_CHICK, tr|A0A8V0Z8L1|A0A8V0Z8L1_CHICK, tr|A0A8V0Z8L6|A0A8V0Z8L6_CHICK
sp|P28497|CAZA2_CHICK	P28497	CAZA2_CHICK	CAPZA2	286	FALSE	FALSE	Gallus gallus	F-actin-capping protein subunit alpha-2	1:Experimental evidence at protein level	22.73	1	0.999	0	4	1	2	7	3	4	101609592	15990867	15990867	11C(57.0215),6P(15.9949)	NA	NA
sp|P30352|SRSF2_CHICK	P30352	SRSF2_CHICK	SRSF2	221	FALSE	FALSE	Gallus gallus	Serine/arginine-rich splicing factor 2	2:Experimental evidence at transcript level	18.1	1	0.999	0	3	3	3	9	9	9	182738496	182738496	182738496	6M(15.9949),N-term(42.0106),N-term(42.0106),N-term(42.0106),12M(15.9949),N-term(42.0106),16K(15.9949)	NA	NA
