Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P68034|ACTC_CHICK	P68034	ACTC_CHICK	ACTC1	377	FALSE	FALSE	Gallus gallus	Actin, alpha cardiac muscle 1	3:Protein inferred from homology	2.92	1	0.999	0	1	0	0	1	0	0	1292854.2	0	0	NA	NA	tr|A0A8V0XLI0|A0A8V0XLI0_CHICK
sp|Q2IAL6|CTHL3_CHICK	Q2IAL6	CTHL3_CHICK	CATHL3	151	FALSE	FALSE	Gallus gallus	Cathelicidin-3	1:Experimental evidence at protein level	10.6	1	0.999	0	1	0	1	1	0	1	610744.06	0	610744.06	7C(57.0215)	NA	sp|Q6QLQ5|CTHL1_CHICK, tr|A0A8V0ZZJ2|A0A8V0ZZJ2_CHICK, tr|A0A8V0ZZJ7|A0A8V0ZZJ7_CHICK
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	2.93	1	0.999	0	1	0	1	1	0	1	1292854.2	0	1292854.2	NA	NA	NA
sp|Q98953|S10A6_CHICK	Q98953	S10A6_CHICK	S100A6	92	FALSE	FALSE	Gallus gallus	Protein S100-A6	3:Protein inferred from homology	16.3	1	0.999	0	1	1	1	1	1	1	1556308.5	1556308.5	1556308.5	NA	NA	NA
tr|A0A146F047|A0A146F047_CHICK	A0A146F047	A0A146F047_CHICK	KRT6A	522	FALSE	FALSE	Gallus gallus	Keratin 6A	1:Experimental evidence at protein level	3.64	1	0.9966	6.2853551226e-4	2	0	0	2	0	0	3035145	0	0	NA	NA	tr|A0A8V0ZY77|A0A8V0ZY77_CHICK
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	2.92	1	0.9983	0	1	0	0	1	0	0	1292854.2	0	0	NA	NA	NA
tr|A0A1D5PK05|A0A1D5PK05_CHICK	A0A1D5PK05	A0A1D5PK05_CHICK	C1QL3	255	FALSE	FALSE	Gallus gallus	Complement C1q like 3	4:Protein predicted	9.02	1	0.99	0.00214018191546	1	1	1	1	1	1	0	0	0	15P(15.9949),18K(15.9949),8P(15.9949)	NA	NA
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	64.96	1	0.999	0	70	0	70	376	0	376	12832473100	0	12832473100	10P(15.9949),10P(15.9949),10P(15.9949),16K(15.9949),11K(15.9949),18P(15.9949),2P(15.9949),11K(15.9949),2P(15.9949),3P(15.9949),11K(15.9949),3P(15.9949),11K(15.9949),3P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),15P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),21P(15.9949),9K(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),6P(15.9949),11P(15.9949),6P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),15P(15.9949),24P(15.9949),12K(15.9949),20P(15.9949),33P(15.9949),12K(15.9949),21P(15.9949),9P(15.9949),12K(15.9949),21P(15.9949),9P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),27P(15.9949),30P(15.9949),12K(15.9949),29P(15.9949),33P(15.9949),12K(15.9949),29P(15.9949),33P(15.9949),12K(15.9949),2P(15.9949),33P(15.9949),12K(15.9949),33P(15.9949),6P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),9K(15.9949),12K(15.9949),6P(15.9949),9K(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12M(15.9949),12M(15.9949),12M(15.9949),6P(15.9949),12M(15.9949),9M(15.9949),12M(15.9949),9M(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),14P(15.9949),12P(15.9949),15M(15.9949),2P(15.9949),12P(15.9949),15M(15.9949),9P(15.9949),12P(15.9949),15M(15.9949),9P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),21K(15.9949),4P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),21P(15.9949),12P(15.9949),2P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),6P(15.9949),8M(15.9949),12P(15.9949),8M(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),19P(15.9949),22K(15.9949),13P(15.9949),22K(15.9949),3P(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),13P(15.9949),7P(15.9949),9K(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14P(15.9949),15P(15.9949),14P(15.9949),15P(15.9949),14P(15.9949),18P(15.9949),20K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),21P(15.9949),3K(15.9949),14P(15.9949),23P(15.9949),3K(15.9949),14P(15.9949),2P(15.9949),14P(15.9949),32P(15.9949),3K(15.9949),14P(15.9949),3P(15.9949),15P(15.9949),15P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),21K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),18P(15.9949),6K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),5P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),26K(15.9949),9P(15.9949),15P(15.9949),26P(15.9949),6K(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),6K(15.9949),9P(15.9949),16P(15.9949),28P(15.9949),30K(15.9949),17P(15.9949),18P(15.9949),17P(15.9949),21P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),21K(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),21P(15.9949),9K(15.9949),18P(15.9949),24M(15.9949),26P(15.9949),18P(15.9949),26P(15.9949),18P(15.9949),26P(15.9949),9K(15.9949),18P(15.9949),2P(15.9949),18P(15.9949),5P(15.9949),18P(15.9949),8P(15.9949),18P(15.9949),9K(15.9949),18P(15.9949),9K(15.9949),19P(15.9949),19P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20K(15.9949),3P(15.9949),9P(15.9949),20P(15.9949),21P(15.9949),3K(15.9949),20P(15.9949),2P(15.9949),20P(15.9949),33P(15.9949),20P(15.9949),9P(15.9949),20P(15.9949),9P(15.9949),21K(15.9949),24P(15.9949),4P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),23P(15.9949),3K(15.9949),21P(15.9949),24K(15.9949),5P(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),3K(15.9949),21P(15.9949),38P(15.9949),41M(15.9949),21P(15.9949),3K(15.9949),8P(15.9949),21P(15.9949),5P(15.9949),9K(15.9949),21P(15.9949),9P(15.9949),21P(15.9949),9P(15.9949),24P(15.9949),24P(15.9949),27P(15.9949),30K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),2P(15.9949),6K(15.9949),24P(15.9949),33P(15.9949),26P(15.9949),6K(15.9949),26P(15.9949),9P(15.9949),26P(15.9949),9P(15.9949),27P(15.9949),30K(15.9949),27P(15.9949),30K(15.9949),8P(15.9949),27P(15.9949),3P(15.9949),6K(15.9949),27P(15.9949),8P(15.9949),27P(15.9949),9P(15.9949),29P(15.9949),29P(15.9949),33P(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),32P(15.9949),3K(15.9949),2P(15.9949),33P(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),30K(15.9949),42M(15.9949),6P(15.9949),30K(15.9949),6P(15.9949),30K(15.9949),6P(15.9949),7P(15.9949),3K(15.9949),3K(15.9949),3K(15.9949),6K(15.9949),3K(15.9949),6P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),8P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),4M(15.9949),4M(15.9949),4P(15.9949),4P(15.9949),4P(15.9949),4P(15.9949),5P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),7P(15.9949),7P(15.9949),8P(15.9949),9M(15.9949),9M(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0XEL0|A0A8V0XEL0_CHICK	A0A8V0XEL0	A0A8V0XEL0_CHICK	PIT54	508	FALSE	FALSE	Gallus gallus	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D	1:Experimental evidence at protein level	2.17	1	0.999	0	1	1	1	1	1	1	444318.4	444318.4	444318.4	10C(57.0215)	NA	NA
tr|A0A8V0XGL8|A0A8V0XGL8_CHICK	A0A8V0XGL8	A0A8V0XGL8_CHICK	VIM	451	FALSE	FALSE	Gallus gallus	Vimentin	1:Experimental evidence at protein level	6.87	1	0.999	0	3	0	3	3	0	3	2930290.2	0	2930290.2	1M(15.9949)	NA	NA
tr|A0A8V0XIX0|A0A8V0XIX0_CHICK	A0A8V0XIX0	A0A8V0XIX0_CHICK	COL1A2	1294	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	66.54	1	0.9888	0.00261096605744	75	1	1	371	2	2	12832473100	0	0	27P(15.9949),3P(15.9949),30K(15.9949),3P(15.9949)	NA	NA
tr|A0A8V0XK94|A0A8V0XK94_CHICK	A0A8V0XK94	A0A8V0XK94_CHICK	COL1A2	1237	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	63.78	1	0.999	0	68	1	11	326	2	34	12832473100	1508391.9	3865970430	10P(15.9949),10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),16P(15.9949),19K(15.9949),10P(15.9949),19K(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),12P(15.9949),12P(15.9949),21P(15.9949),15P(15.9949),23P(15.9949),15P(15.9949),26K(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),26K(15.9949),3P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),27P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),19K(15.9949),4P(15.9949),9P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),24P(15.9949),30P(15.9949),26K(15.9949),4P(15.9949),4P(15.9949),7K(15.9949),4P(15.9949),7K(15.9949)	NA	NA
tr|A0A8V0XU74|A0A8V0XU74_CHICK	A0A8V0XU74	A0A8V0XU74_CHICK	CCSER1	763	FALSE	FALSE	Gallus gallus	Coiled-coil serine rich protein 1	3:Protein inferred from homology	1.31	1	0.9726	0.00808368996671	1	1	1	1	1	1	2606157.2	2606157.2	2606157.2	10K(15.9949),5P(15.9949),6K(15.9949)	NA	NA
tr|A0A8V0YIB0|A0A8V0YIB0_CHICK	A0A8V0YIB0	A0A8V0YIB0_CHICK	NA	272	FALSE	FALSE	Gallus gallus	VWFC domain-containing protein	1:Experimental evidence at protein level	7.35	1	0.999	0	1	1	1	1	1	1	1540049.5	1540049.5	1540049.5	11P(15.9949),11P(15.9949)	NA	NA
tr|A0A8V0YIC4|A0A8V0YIC4_CHICK	A0A8V0YIC4	A0A8V0YIC4_CHICK	COL5A2	1058	FALSE	FALSE	Gallus gallus	Collagen type V alpha 2 chain	1:Experimental evidence at protein level	12.85	1	0.9989	0	9	9	9	13	13	13	728136580	728136580	728136580	12K(15.9949),27P(15.9949),33P(15.9949),13P(15.9949),13P(15.9949),7P(15.9949),14M(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),21P(15.9949),3P(15.9949),3P(15.9949),4P(15.9949),5P(15.9949),6P(15.9949),6P(15.9949),7P(15.9949)	NA	NA
tr|A0A8V0YIZ7|A0A8V0YIZ7_CHICK	A0A8V0YIZ7	A0A8V0YIZ7_CHICK	COL3A1	1340	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	26.42	1	0.9985	0	24	0	0	45	0	0	4154741500	0	0	NA	NA	NA
tr|A0A8V0YLI1|A0A8V0YLI1_CHICK	A0A8V0YLI1	A0A8V0YLI1_CHICK	PAWR	272	FALSE	FALSE	Gallus gallus	Pro-apoptotic WT1 regulator	1:Experimental evidence at protein level	11.4	1	0.9989	0	1	1	1	1	1	1	0	0	0	11C(57.0215),14P(15.9949),21K(15.9949),27P(15.9949)	NA	NA
tr|A0A8V0YMY3|A0A8V0YMY3_CHICK	A0A8V0YMY3	A0A8V0YMY3_CHICK	COL4A1	1592	FALSE	FALSE	Gallus gallus	Collagen type IV alpha 1 chain	1:Experimental evidence at protein level	0.57	1	0.9935	0.00109829763866	1	0	1	1	0	1	144718.19	0	144718.19	5K(15.9949),6P(15.9949),8P(15.9949)	NA	NA
tr|A0A8V0YQR8|A0A8V0YQR8_CHICK	A0A8V0YQR8	A0A8V0YQR8_CHICK	COL3A1	1433	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	26.8	1	0.999	0	25	0	7	48	0	11	4129028100	0	60581016	12K(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),9K(15.9949),12P(15.9949),6P(15.9949),15P(15.9949),6P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0YXD7|A0A8V0YXD7_CHICK	A0A8V0YXD7	A0A8V0YXD7_CHICK	FXR1	677	FALSE	FALSE	Gallus gallus	FMR1 autosomal homolog 1	1:Experimental evidence at protein level	2.22	1	0.9969	0	1	0	1	1	0	1	0	0	0	13P(15.9949),15K(15.9949)	NA	tr|A0A8V0YYV0|A0A8V0YYV0_CHICK, tr|A0A8V0YYW1|A0A8V0YYW1_CHICK
tr|A0A8V0ZI10|A0A8V0ZI10_CHICK	A0A8V0ZI10	A0A8V0ZI10_CHICK	ACTG1L	297	FALSE	FALSE	Gallus gallus	Actin gamma 1 like	1:Experimental evidence at protein level	3.7	1	0.9955	0.00109829763866	1	0	0	1	0	0	1292854.2	0	0	NA	NA	NA
tr|A0A8V0ZME5|A0A8V0ZME5_CHICK	A0A8V0ZME5	A0A8V0ZME5_CHICK	PTMS	170	FALSE	FALSE	Gallus gallus	Parathymosin	4:Protein predicted	7.06	1	0.9987	0	1	1	1	1	1	1	812959	812959	812959	NA	NA	NA
tr|A0A8V0ZQC1|A0A8V0ZQC1_CHICK	A0A8V0ZQC1	A0A8V0ZQC1_CHICK	KRT8	476	FALSE	FALSE	Gallus gallus	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	3.99	1	0.9799	0.00540806293019	2	0	0	2	0	0	6574780	0	0	NA	NA	tr|A0A8V0ZVJ8|A0A8V0ZVJ8_CHICK, tr|A0A8V0ZZA1|A0A8V0ZZA1_CHICK, tr|A0A8V1A2Z8|A0A8V1A2Z8_CHICK
tr|A0A8V0ZW02|A0A8V0ZW02_CHICK	A0A8V0ZW02	A0A8V0ZW02_CHICK	KRT75L4	688	FALSE	FALSE	Gallus gallus	IF rod domain-containing protein	3:Protein inferred from homology	1.31	1	0.9924	0.00109829763866	1	0	0	1	0	0	5395421	0	0	NA	NA	NA
tr|A0A8V0ZW05|A0A8V0ZW05_CHICK	A0A8V0ZW05	A0A8V0ZW05_CHICK	KRT3	709	FALSE	FALSE	Gallus gallus	Keratin 3	1:Experimental evidence at protein level	0.99	1	0.9989	0	1	0	0	1	0	0	2417081	0	0	NA	NA	NA
tr|A0A8V0ZWS1|A0A8V0ZWS1_CHICK	A0A8V0ZWS1	A0A8V0ZWS1_CHICK	COL1A1	1375	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	71.49	1	0.99	0.00214018191546	93	0	0	508	0	0	18922326000	0	0	NA	NA	NA
tr|A0A8V0ZYC6|A0A8V0ZYC6_CHICK	A0A8V0ZYC6	A0A8V0ZYC6_CHICK	TPM1	245	FALSE	FALSE	Gallus gallus	Tropomyosin 1	1:Experimental evidence at protein level	4.49	1	0.9941	0.00109829763866	2	0	0	3	0	0	2196597.2	0	0	NA	NA	NA
tr|A0A8V0ZZA5|A0A8V0ZZA5_CHICK	A0A8V0ZZA5	A0A8V0ZZA5_CHICK	LOC112529929	553	FALSE	FALSE	Gallus gallus	Keratin 75	1:Experimental evidence at protein level	1.27	1	0.9987	0	1	0	0	1	0	0	2417081	0	0	NA	NA	NA
tr|A0A8V1A202|A0A8V1A202_CHICK	A0A8V1A202	A0A8V1A202_CHICK	COL1A1	1369	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	70.71	1	0.9989	0	95	1	2	555	1	2	20143470600	1566968	1566968	24P(15.9949),33P(15.9949),36K(15.9949),27P(15.9949),36K(15.9949)	NA	NA
tr|A0A8V1A315|A0A8V1A315_CHICK	A0A8V1A315	A0A8V1A315_CHICK	KRT75L1	623	FALSE	FALSE	Gallus gallus	IF rod domain-containing protein	3:Protein inferred from homology	1.93	1	0.9987	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V1A4P1|A0A8V1A4P1_CHICK
tr|A0A8V1A485|A0A8V1A485_CHICK	A0A8V1A485	A0A8V1A485_CHICK	COL1A1	1399	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	71.34	1	0.999	0	102	2	24	592	5	140	20385828900	134793040	11714109400	10P(15.9949),13P(15.9949),38K(15.9949),10P(15.9949),13P(15.9949),38K(15.9949),10P(15.9949),9K(15.9949),10P(15.9949),9K(15.9949),12P(15.9949),12P(15.9949),14P(15.9949),9K(15.9949),12P(15.9949),14P(15.9949),9K(15.9949),12P(15.9949),15P(15.9949),24M(15.9949),12P(15.9949),16M(15.9949),24P(15.9949),12P(15.9949),16M(15.9949),24P(15.9949),12P(15.9949),16M(15.9949),7P(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),18K(15.9949),9K(15.9949),12P(15.9949),19P(15.9949),12P(15.9949),21P(15.9949),9K(15.9949),12P(15.9949),21P(15.9949),9K(15.9949),12P(15.9949),30P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9K(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),19P(15.9949),9K(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),3P(15.9949),13P(15.9949),21K(15.9949),4P(15.9949),13P(15.9949),21K(15.9949),6P(15.9949),13P(15.9949),21K(15.9949),6P(15.9949),13P(15.9949),25K(15.9949),3P(15.9949),13P(15.9949),38K(15.9949),9P(15.9949),13P(15.9949),3P(15.9949),13P(15.9949),3P(15.9949),13P(15.9949),9K(15.9949),13P(15.9949),9K(15.9949),13P(15.9949),9K(15.9949),13P(15.9949),9P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),8P(15.9949),14P(15.9949),18K(15.9949),33M(15.9949),14P(15.9949),18K(15.9949),9K(15.9949),14P(15.9949),18K(15.9949),9K(15.9949),14P(15.9949),20M(15.9949),21P(15.9949),14P(15.9949),33P(15.9949),36K(15.9949),15K(15.9949),24P(15.9949),15K(15.9949),24P(15.9949),15P(15.9949),16M(15.9949),19P(15.9949),15P(15.9949),19P(15.9949),15P(15.9949),20M(15.9949),6P(15.9949),15P(15.9949),20M(15.9949),9P(15.9949),15P(15.9949),20M(15.9949),9P(15.9949),15P(15.9949),21K(15.9949),3P(15.9949),15P(15.9949),21K(15.9949),4P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),21P(15.9949),24M(15.9949),15P(15.9949),21P(15.9949),9K(15.9949),15P(15.9949),24M(15.9949),3P(15.9949),15P(15.9949),24M(15.9949),5P(15.9949),15P(15.9949),24M(15.9949),8P(15.9949),15P(15.9949),24P(15.9949),36K(15.9949),15P(15.9949),25P(15.9949),15P(15.9949),26P(15.9949),15P(15.9949),27K(15.9949),6P(15.9949),15P(15.9949),27K(15.9949),6P(15.9949),15P(15.9949),33P(15.9949),36K(15.9949),15P(15.9949),3P(15.9949),16M(15.9949),19P(15.9949),16M(15.9949),19P(15.9949),24P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16M(15.9949),19P(15.9949),3P(15.9949),16M(15.9949),19P(15.9949),7P(15.9949),16M(15.9949),19P(15.9949),7P(15.9949),16M(15.9949),24P(15.9949),3P(15.9949),16M(15.9949),3P(15.9949),7P(15.9949),17K(15.9949),21P(15.9949),2P(15.9949),17P(15.9949),26K(15.9949),41P(15.9949),17P(15.9949),30P(15.9949),9K(15.9949),18K(15.9949),24P(15.9949),33M(15.9949),18K(15.9949),33M(15.9949),9K(15.9949),18K(15.9949),3P(15.9949),9P(15.9949),18K(15.9949),3P(15.9949),9P(15.9949),18K(15.9949),9K(15.9949),18K(15.9949),9K(15.9949),18K(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18P(15.9949),19P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),18P(15.9949),21P(15.9949),8K(15.9949),18P(15.9949),25P(15.9949),19P(15.9949),25P(15.9949),19P(15.9949),3P(15.9949),20P(15.9949),26K(15.9949),39P(15.9949),21K(15.9949),3P(15.9949),4P(15.9949),21K(15.9949),3P(15.9949),4P(15.9949),21P(15.9949),24M(15.9949),5P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),26K(15.9949),39P(15.9949),21P(15.9949),26K(15.9949),9P(15.9949),21P(15.9949),27K(15.9949),5P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),9K(15.9949),21P(15.9949),3P(15.9949),9K(15.9949),21P(15.9949),8P(15.9949),24K(15.9949),39P(15.9949),45P(15.9949),24P(15.9949),26P(15.9949),36K(15.9949),24P(15.9949),27K(15.9949),24P(15.9949),27K(15.9949),24P(15.9949),27K(15.9949),6P(15.9949),24P(15.9949),33P(15.9949),36K(15.9949),25P(15.9949),7P(15.9949),26K(15.9949),27P(15.9949),39P(15.9949),26K(15.9949),33P(15.9949),39P(15.9949),27P(15.9949),39P(15.9949),30P(15.9949),9K(15.9949),33P(15.9949),38P(15.9949),44M(15.9949),33P(15.9949),39P(15.9949),44M(15.9949),34P(15.9949),38K(15.9949),9P(15.9949),3P(15.9949),6P(15.9949),7P(15.9949),8P(15.9949),9K(15.9949),9K(15.9949),9K(15.9949)	NA	NA
tr|A0A8V1A4B1|A0A8V1A4B1_CHICK	A0A8V1A4B1	A0A8V1A4B1_CHICK	COL1A1	1342	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	70.12	1	0.9965	6.2853551226e-4	93	0	0	551	0	0	20143470600	0	0	NA	NA	NA
tr|A0A8V1A935|A0A8V1A935_CHICK	A0A8V1A935	A0A8V1A935_CHICK	TPM3	284	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	3.87	1	0.998	0	2	0	0	3	0	0	2196597.2	0	0	NA	NA	NA
tr|A0A8V1AC61|A0A8V1AC61_CHICK	A0A8V1AC61	A0A8V1AC61_CHICK	KRT5	587	FALSE	FALSE	Gallus gallus	Keratin 5	1:Experimental evidence at protein level	1.19	1	0.9986	0	1	0	0	1	0	0	2417081	0	0	NA	NA	NA
tr|A0A8V1AGI2|A0A8V1AGI2_CHICK	A0A8V1AGI2	A0A8V1AGI2_CHICK	TPM3	296	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	3.72	1	0.999	0	2	0	2	3	0	3	2196597.2	0	2196597.2	NA	NA	NA
tr|A0A8V1AH71|A0A8V1AH71_CHICK	A0A8V1AH71	A0A8V1AH71_CHICK	ORM1	265	FALSE	FALSE	Gallus gallus	Orosomucoid 1 (ovoglycoprotein)	1:Experimental evidence at protein level	10.19	1	0.999	0	2	0	2	2	0	2	2781429.5	0	2781429.5	NA	NA	tr|Q8JIG5|Q8JIG5_CHICK
tr|A0A8V1AK00|A0A8V1AK00_CHICK	A0A8V1AK00	A0A8V1AK00_CHICK	SERPINF1	448	FALSE	FALSE	Gallus gallus	Serpin family F member 1	1:Experimental evidence at protein level	5.8	1	0.999	0	2	1	2	2	1	2	792160.75	375666.03	792160.75	NA	NA	NA
