Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P04268|TPM1_CHICK	P04268	TPM1_CHICK	TPM1	284	FALSE	FALSE	Gallus gallus	Tropomyosin alpha-1 chain	1:Experimental evidence at protein level	10.92	1	0.9986	0	4	0	1	5	0	1	10485747	0	450268.5	NA	NA	NA
sp|P07322|ENOB_CHICK	P07322	ENOB_CHICK	ENO3	434	FALSE	FALSE	Gallus gallus	Beta-enolase	1:Experimental evidence at protein level	3.23	1	0.999	0	1	1	1	1	1	1	285055.84	285055.84	285055.84	13C(57.0215)	NA	NA
sp|P07583|LEG4_CHICK	P07583	LEG4_CHICK	CG-1B	135	FALSE	FALSE	Gallus gallus	Beta-galactoside-binding lectin	1:Experimental evidence at protein level	5.93	1	0.999	0	1	0	1	1	0	1	862096.56	0	862096.56	NA	NA	NA
sp|P08250|APOA1_CHICK	P08250	APOA1_CHICK	APOA1	264	FALSE	FALSE	Gallus gallus	Apolipoprotein A-I	1:Experimental evidence at protein level	11.36	1	0.9989	0	3	0	3	3	0	3	4456456.5	0	4456456.5	NA	NA	NA
sp|P08629|THIO_CHICK	P08629	THIO_CHICK	TXN	105	FALSE	FALSE	Gallus gallus	Thioredoxin	3:Protein inferred from homology	12.38	1	0.999	0	1	1	1	1	1	1	901064.1	901064.1	901064.1	NA	NA	NA
sp|P09644|TBA5_CHICK	P09644	TBA5_CHICK	NA	448	FALSE	FALSE	Gallus gallus	Tubulin alpha-5 chain	3:Protein inferred from homology	4.46	1	0.999	0	1	0	0	1	0	0	986790.9	0	0	NA	NA	NA
sp|P09654|VIME_CHICK	P09654	VIME_CHICK	VIM	460	FALSE	FALSE	Gallus gallus	Vimentin	3:Protein inferred from homology	22.83	1	0.9967	6.2853551226e-4	8	0	0	10	0	0	16403252	0	0	NA	NA	NA
sp|P0CB50|PRDX1_CHICK	P0CB50	PRDX1_CHICK	PRDX1	199	FALSE	FALSE	Gallus gallus	Peroxiredoxin-1	1:Experimental evidence at protein level	5.53	1	0.999	0	1	0	1	1	0	1	301668.78	0	301668.78	NA	NA	NA
sp|P12105|CO3A1_CHICK	P12105	CO3A1_CHICK	COL3A1	1262	FALSE	FALSE	Gallus gallus	Collagen alpha-1(III) chain (Fragment)	2:Experimental evidence at transcript level	17.12	1	0.999	0	15	1	15	24	1	24	5355761200	0	5355761200	11K(15.9949),2P(15.9949),3P(15.9949),11K(15.9949),2P(15.9949),3P(15.9949),11K(15.9949),3P(15.9949),5P(15.9949),11M(15.9949),12K(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12P(15.9949),7P(15.9949),15K(15.9949),3P(15.9949),6P(15.9949),18K(15.9949),27P(15.9949),9P(15.9949),18K(15.9949),5P(15.9949),9P(15.9949),18K(15.9949),8P(15.9949),9P(15.9949),18P(15.9949),21P(15.9949),8K(15.9949),18P(15.9949),27K(15.9949),5P(15.9949),2P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),4P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949)	NA	NA
sp|P13731|SERPH_CHICK	P13731	SERPH_CHICK	SERPINH1	405	FALSE	FALSE	Gallus gallus	Serpin H1	1:Experimental evidence at protein level	3.7	1	0.999	0	1	0	1	1	0	1	519309.28	0	519309.28	NA	NA	tr|A0A8V0XBU4|A0A8V0XBU4_CHICK
sp|P15988|CO6A2_CHICK	P15988	CO6A2_CHICK	COL6A2	1022	FALSE	FALSE	Gallus gallus	Collagen alpha-2(VI) chain	2:Experimental evidence at transcript level	3.13	1	0.999	0	2	0	2	2	0	2	4547839	0	4547839	NA	NA	tr|A0A8V0YP01|A0A8V0YP01_CHICK, tr|A0A8V0YQN9|A0A8V0YQN9_CHICK
sp|P17153|ANXA5_CHICK	P17153	ANXA5_CHICK	ANXA5	321	FALSE	FALSE	Gallus gallus	Annexin A5	1:Experimental evidence at protein level	6.85	1	0.999	0	2	0	2	2	0	2	750185.75	0	750185.75	NA	NA	tr|A0A8V0XMH5|A0A8V0XMH5_CHICK, tr|A0A8V0XQ87|A0A8V0XQ87_CHICK
sp|P18660|RLA1_CHICK	P18660	RLA1_CHICK	RPLP1	114	FALSE	FALSE	Gallus gallus	Large ribosomal subunit protein P1	3:Protein inferred from homology	22.81	1	0.999	0	1	0	1	1	0	1	0	0	0	N-term(42.0106),8C(57.0215)	NA	NA
sp|P20785|CO6A1_CHICK	P20785	CO6A1_CHICK	COL6A1	1019	FALSE	FALSE	Gallus gallus	Collagen alpha-1(VI) chain	2:Experimental evidence at transcript level	0.88	1	0.9936	0.00109829763866	1	0	0	1	0	0	1202894	0	0	NA	NA	NA
sp|P24367|PPIB_CHICK	P24367	PPIB_CHICK	PPIB	207	FALSE	FALSE	Gallus gallus	Peptidyl-prolyl cis-trans isomerase B	2:Experimental evidence at transcript level	6.28	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	NA
sp|P24479|S10AB_CHICK	P24479	S10AB_CHICK	S100A11	101	FALSE	FALSE	Gallus gallus	Protein S100-A11	1:Experimental evidence at protein level	11.88	1	0.9986	0	1	0	1	2	0	2	949643.5	0	949643.5	3M(15.9949)	NA	tr|A0A8V1ACT3|A0A8V1ACT3_CHICK
sp|P27731|TTHY_CHICK	P27731	TTHY_CHICK	TTR	150	FALSE	FALSE	Gallus gallus	Transthyretin	1:Experimental evidence at protein level	6.67	1	0.999	0	1	0	1	1	0	1	438551.84	0	438551.84	NA	NA	tr|A0A1I7Q422|A0A1I7Q422_CHICK
sp|P28675|PGS2_CHICK	P28675	PGS2_CHICK	DCN	357	FALSE	FALSE	Gallus gallus	Decorin	1:Experimental evidence at protein level	47.9	1	0.999	0	14	0	14	20	0	20	115295712	0	115295712	10C(57.0215),10C(57.0215),15K(15.9949),3P(15.9949),4P(15.9949),4C(57.0215)	NA	tr|A0A1L1RX77|A0A1L1RX77_CHICK
sp|P51887|FMOD_CHICK	P51887	FMOD_CHICK	FMOD	380	FALSE	FALSE	Gallus gallus	Fibromodulin	2:Experimental evidence at transcript level	9.21	1	0.9989	0	4	0	4	6	0	6	81715592	0	81715592	NA	NA	tr|A0A1D5NTY7|A0A1D5NTY7_CHICK, tr|A0A8V1A6G5|A0A8V1A6G5_CHICK
sp|P60706|ACTB_CHICK	P60706	ACTB_CHICK	ACTB	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 1	1:Experimental evidence at protein level	17.87	1	0.999	0	4	0	1	4	0	1	9261342	0	867216.9	N-term(42.0106),16C(57.0215)	NA	NA
sp|P62149|CALM_CHICK	P62149	CALM_CHICK	CALM	149	FALSE	FALSE	Gallus gallus	Calmodulin	1:Experimental evidence at protein level	20.13	1	0.999	0	2	0	2	5	0	5	24848772	0	24848772	N-term(42.0106),N-term(42.0106)	NA	tr|A0A8V0ZCJ0|A0A8V0ZCJ0_CHICK
sp|P68034|ACTC_CHICK	P68034	ACTC_CHICK	ACTC1	377	FALSE	FALSE	Gallus gallus	Actin, alpha cardiac muscle 1	3:Protein inferred from homology	14.85	1	0.999	0	3	0	0	3	0	0	6167698.5	0	0	NA	NA	tr|A0A8V0XLI0|A0A8V0XLI0_CHICK
sp|P80026|PRVM_CHICK	P80026	PRVM_CHICK	NA	109	FALSE	FALSE	Gallus gallus	Parvalbumin, muscle	1:Experimental evidence at protein level	31.19	1	0.9988	0	4	0	4	4	0	4	16123354	0	16123354	N-term(42.0106),N-term(42.0106)	NA	tr|C1L370|C1L370_CHICK
sp|Q04619|HS90B_CHICK	Q04619	HS90B_CHICK	HSP90AB1	725	FALSE	FALSE	Gallus gallus	Heat shock cognate protein HSP 90-beta	2:Experimental evidence at transcript level	4.28	1	0.999	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
sp|Q5F3W6|1433G_CHICK	Q5F3W6	1433G_CHICK	YWHAG	247	FALSE	FALSE	Gallus gallus	14-3-3 protein gamma	1:Experimental evidence at protein level	4.05	1	0.999	0	1	0	0	1	0	0	524441.4	0	0	NA	NA	tr|F1NMY1|F1NMY1_CHICK
sp|Q5ZKC9|1433Z_CHICK	Q5ZKC9	1433Z_CHICK	YWHAZ	245	FALSE	FALSE	Gallus gallus	14-3-3 protein zeta	2:Experimental evidence at transcript level	4.08	1	0.999	0	1	0	0	1	0	0	524441.4	0	0	NA	NA	tr|A0A8V0YJ41|A0A8V0YJ41_CHICK
sp|Q5ZL72|CH60_CHICK	Q5ZL72	CH60_CHICK	HSPD1	573	FALSE	FALSE	Gallus gallus	60 kDa heat shock protein, mitochondrial	1:Experimental evidence at protein level	3.84	1	0.999	0	1	0	1	1	0	1	1625831.6	0	1625831.6	NA	NA	NA
sp|Q5ZLN1|PGAM1_CHICK	Q5ZLN1	PGAM1_CHICK	PGAM1	254	FALSE	FALSE	Gallus gallus	Phosphoglycerate mutase 1	1:Experimental evidence at protein level	5.51	1	0.999	0	1	0	1	1	0	1	728825.94	0	728825.94	NA	NA	NA
sp|Q5ZLQ6|1433B_CHICK	Q5ZLQ6	1433B_CHICK	YWHAB	244	FALSE	FALSE	Gallus gallus	14-3-3 protein beta/alpha	2:Experimental evidence at transcript level	4.1	1	0.999	0	1	0	0	1	0	0	524441.4	0	0	NA	NA	NA
