Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	16	1	0.999	0	4	0	3	4	0	3	3622550.5	0	3622550.5	2C(57.0215)	NA	NA
sp|Q805F9|DDB1_CHICK	Q805F9	DDB1_CHICK	DDB1	1140	FALSE	FALSE	Gallus gallus	DNA damage-binding protein 1	1:Experimental evidence at protein level	2.28	1	0.999	0	1	0	1	1	0	1	0	0	0	12C(57.0215)	NA	NA
sp|Q8JG64|PDIA3_CHICK	Q8JG64	PDIA3_CHICK	PDIA3	505	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A3	2:Experimental evidence at transcript level	4.55	1	0.999	0	2	0	2	2	0	2	181667.06	0	181667.06	NA	NA	NA
sp|Q90593|BIP_CHICK	Q90593	BIP_CHICK	HSPA5	652	FALSE	FALSE	Gallus gallus	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	3.07	1	0.999	0	2	2	2	2	2	2	577724.2	577724.2	577724.2	NA	NA	NA
sp|Q9I8P6|OTOR_CHICK	Q9I8P6	OTOR_CHICK	OTOR	132	FALSE	FALSE	Gallus gallus	Otoraplin	2:Experimental evidence at transcript level	8.33	1	0.999	0	1	1	1	1	1	1	0	0	0	10C(57.0215)	NA	NA
sp|Q9W6H0|MIME_CHICK	Q9W6H0	MIME_CHICK	OGN	294	FALSE	FALSE	Gallus gallus	Mimecan	2:Experimental evidence at transcript level	14.97	1	0.999	0	4	4	4	4	4	4	1657628	1657628	1657628	NA	NA	NA
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	9.81	1	0.9983	0	3	0	0	3	0	0	1098205.2	0	0	NA	NA	NA
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	16.25	1	0.999	0	35	0	35	59	0	59	44768736	0	44768736	11P(15.9949),16M(15.9949),5P(15.9949),12M(15.9949),12M(15.9949),12M(15.9949),13M(15.9949),13M(15.9949),14M(15.9949),16M(15.9949),16M(15.9949),1M(15.9949),2M(15.9949),2M(15.9949),7C(57.0215),7M(15.9949),7M(15.9949)	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
tr|A0A1D5PPP9|A0A1D5PPP9_CHICK	A0A1D5PPP9	A0A1D5PPP9_CHICK	PTMA	110	FALSE	FALSE	Gallus gallus	Prothymosin alpha	3:Protein inferred from homology	11.82	1	0.9937	0.00109829763866	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0YZL9|A0A8V0YZL9_CHICK
tr|A0A1D5PUL6|A0A1D5PUL6_CHICK	A0A1D5PUL6	A0A1D5PUL6_CHICK	HSP90AA1	728	FALSE	FALSE	Gallus gallus	Heat shock protein 90 alpha family class A member 1	3:Protein inferred from homology	3.98	1	0.999	0	2	0	2	2	0	2	2673693	0	2673693	NA	NA	tr|A0A8V0YRK7|A0A8V0YRK7_CHICK
tr|A0A1L1RWS8|A0A1L1RWS8_CHICK	A0A1L1RWS8	A0A1L1RWS8_CHICK	CORO1C	478	FALSE	FALSE	Gallus gallus	Coronin	1:Experimental evidence at protein level	2.51	1	0.999	0	1	0	1	1	0	1	0	0	0	6C(57.0215)	NA	tr|A0A8V0ZIE4|A0A8V0ZIE4_CHICK, tr|A0A8V0ZQJ0|A0A8V0ZQJ0_CHICK, tr|A0A8V0ZR80|A0A8V0ZR80_CHICK
tr|A0A3Q2UFV6|A0A3Q2UFV6_CHICK	A0A3Q2UFV6	A0A3Q2UFV6_CHICK	COMP	761	FALSE	FALSE	Gallus gallus	Cartilage oligomeric matrix protein	1:Experimental evidence at protein level	3.02	1	0.999	0	2	0	2	2	0	2	2141088.5	0	2141088.5	2C(57.0215),8C(57.0215)	NA	NA
tr|A0A8V0X0T6|A0A8V0X0T6_CHICK	A0A8V0X0T6	A0A8V0X0T6_CHICK	NA	408	FALSE	FALSE	Gallus gallus	Eukaryotic translation elongation factor 1 gamma	1:Experimental evidence at protein level	6.86	1	0.999	0	1	0	1	1	0	1	0	0	0	11C(57.0215)	NA	tr|A0A8V0X8H2|A0A8V0X8H2_CHICK, tr|A0A8V0X8N7|A0A8V0X8N7_CHICK
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	16.22	1	0.999	0	13	0	13	14	0	14	9681124	0	9681124	10P(15.9949),12P(15.9949),6P(15.9949),18P(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),3P(15.9949),3P(15.9949),9P(15.9949),4P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0X997|A0A8V0X997_CHICK	A0A8V0X997	A0A8V0X997_CHICK	NA	456	FALSE	FALSE	Gallus gallus	Hemopexin	1:Experimental evidence at protein level	5.92	1	0.999	0	1	1	1	1	1	1	0	0	0	18C(57.0215)	NA	NA
tr|A0A8V0XCT3|A0A8V0XCT3_CHICK	A0A8V0XCT3	A0A8V0XCT3_CHICK	NA	1385	FALSE	FALSE	Gallus gallus	Tenascin-X	1:Experimental evidence at protein level	8.09	1	0.9963	6.2853551226e-4	1	0	1	1	0	1	309831.38	0	309831.38	NA	NA	NA
tr|A0A8V0XEL0|A0A8V0XEL0_CHICK	A0A8V0XEL0	A0A8V0XEL0_CHICK	PIT54	508	FALSE	FALSE	Gallus gallus	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D	1:Experimental evidence at protein level	2.95	1	0.999	0	1	1	1	1	1	1	72069.66	72069.66	72069.66	4C(57.0215)	NA	NA
tr|A0A8V0XGH4|A0A8V0XGH4_CHICK	A0A8V0XGH4	A0A8V0XGH4_CHICK	PDIA6	447	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A6	1:Experimental evidence at protein level	5.82	1	0.999	0	2	0	2	2	0	2	301898.7	0	301898.7	NA	NA	tr|A0A8V0XGH8|A0A8V0XGH8_CHICK
tr|A0A8V0XGL8|A0A8V0XGL8_CHICK	A0A8V0XGL8	A0A8V0XGL8_CHICK	VIM	451	FALSE	FALSE	Gallus gallus	Vimentin	1:Experimental evidence at protein level	7.76	1	0.999	0	3	0	3	3	0	3	1126902.6	0	1126902.6	NA	NA	NA
tr|A0A8V0XHB9|A0A8V0XHB9_CHICK	A0A8V0XHB9	A0A8V0XHB9_CHICK	NA	565	FALSE	FALSE	Gallus gallus	Ig-like domain-containing protein	1:Experimental evidence at protein level	11.5	1	0.999	0	4	0	4	5	0	5	3263352.5	0	3263352.5	4C(57.0215)	NA	tr|A0A8V0XLK0|A0A8V0XLK0_CHICK
tr|A0A8V0XIX0|A0A8V0XIX0_CHICK	A0A8V0XIX0	A0A8V0XIX0_CHICK	COL1A2	1294	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	17.77	1	0.9888	0.00261096605744	14	0	0	16	0	0	9681124	0	0	NA	NA	NA
tr|A0A8V0XJ14|A0A8V0XJ14_CHICK	A0A8V0XJ14	A0A8V0XJ14_CHICK	ALB	615	FALSE	FALSE	Gallus gallus	Albumin	1:Experimental evidence at protein level	2.93	1	0.999	0	2	0	2	2	0	2	743051.2	0	743051.2	2C(57.0215),5C(57.0215)	NA	NA
tr|A0A8V0XK94|A0A8V0XK94_CHICK	A0A8V0XK94	A0A8V0XK94_CHICK	COL1A2	1237	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	17.06	1	0.999	0	12	0	1	14	0	2	9681124	0	1611987.9	20P(15.9949),3P(15.9949),20P(15.9949),3P(15.9949)	NA	NA
tr|A0A8V0XPN5|A0A8V0XPN5_CHICK	A0A8V0XPN5	A0A8V0XPN5_CHICK	RPS23	202	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein uS12	1:Experimental evidence at protein level	13.37	1	0.999	0	1	0	1	1	0	1	0	0	0	10C(57.0215)	NA	tr|A0A8V0XX90|A0A8V0XX90_CHICK
tr|A0A8V0XTG7|A0A8V0XTG7_CHICK	A0A8V0XTG7	A0A8V0XTG7_CHICK	PDIA4	642	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A4	1:Experimental evidence at protein level	1.87	1	0.9983	0	1	0	1	1	0	1	426577.4	0	426577.4	NA	NA	tr|A0A8V0XZQ2|A0A8V0XZQ2_CHICK
tr|A0A8V0Y2H5|A0A8V0Y2H5_CHICK	A0A8V0Y2H5	A0A8V0Y2H5_CHICK	LGALS1A	135	FALSE	FALSE	Gallus gallus	Galectin	1:Experimental evidence at protein level	19.26	1	0.993	0.00109829763866	2	1	1	2	1	1	185510.33	0	0	4C(57.0215),7C(57.0215)	NA	NA
tr|A0A8V0Y726|A0A8V0Y726_CHICK	A0A8V0Y726	A0A8V0Y726_CHICK	TXNDC5	414	FALSE	FALSE	Gallus gallus	Thioredoxin domain-containing protein 5	1:Experimental evidence at protein level	2.42	1	0.999	0	1	1	1	1	1	1	132575.94	132575.94	132575.94	6C(57.0215)	NA	NA
tr|A0A8V0Y950|A0A8V0Y950_CHICK	A0A8V0Y950	A0A8V0Y950_CHICK	COL6A3	3009	FALSE	FALSE	Gallus gallus	Collagen type VI alpha 3 chain	1:Experimental evidence at protein level	10.73	1	0.999	0	26	0	26	29	0	29	8013041.5	0	8013041.5	10C(57.0215),1C(57.0215),3C(57.0215),4C(57.0215),6M(15.9949),6P(15.9949)	NA	tr|A0A8V0YHJ1|A0A8V0YHJ1_CHICK, tr|A0A8V0YMB7|A0A8V0YMB7_CHICK
tr|A0A8V0YB02|A0A8V0YB02_CHICK	A0A8V0YB02	A0A8V0YB02_CHICK	LGALS1A	135	FALSE	FALSE	Gallus gallus	Galectin	1:Experimental evidence at protein level	6.67	1	0.999	0	1	0	0	1	0	0	185510.33	0	0	NA	NA	NA
tr|A0A8V0YDD6|A0A8V0YDD6_CHICK	A0A8V0YDD6	A0A8V0YDD6_CHICK	FN1	2392	FALSE	FALSE	Gallus gallus	Fibronectin	1:Experimental evidence at protein level	3.76	1	0.999	0	7	0	7	7	0	7	1528999.8	0	1528999.8	3C(57.0215)	NA	NA
tr|A0A8V0YIZ7|A0A8V0YIZ7_CHICK	A0A8V0YIZ7	A0A8V0YIZ7_CHICK	COL3A1	1340	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	1.79	1	0.9985	0	2	0	0	2	0	0	1138729.5	0	0	NA	NA	NA
tr|A0A8V0YQF4|A0A8V0YQF4_CHICK	A0A8V0YQF4	A0A8V0YQF4_CHICK	COL6A1	983	FALSE	FALSE	Gallus gallus	Collagen alpha-1(VI) chain	3:Protein inferred from homology	6.31	1	0.999	0	6	0	6	6	0	6	13748460	0	13748460	NA	NA	NA
tr|A0A8V0YQR8|A0A8V0YQR8_CHICK	A0A8V0YQR8	A0A8V0YQR8_CHICK	COL3A1	1433	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	1.67	1	0.999	0	2	0	1	2	0	1	1138729.5	0	918245.06	12P(15.9949),6P(15.9949)	NA	NA
tr|A0A8V0YXA0|A0A8V0YXA0_CHICK	A0A8V0YXA0	A0A8V0YXA0_CHICK	HSPG2	3717	FALSE	FALSE	Gallus gallus	Basement membrane-specific heparan sulfate proteoglycan core protein	1:Experimental evidence at protein level	0.24	1	0.9984	0	1	0	1	1	0	1	313372.78	0	313372.78	NA	NA	tr|A0A8V0YXD3|A0A8V0YXD3_CHICK, tr|A0A8V0YXG4|A0A8V0YXG4_CHICK, tr|A0A8V0Z3L8|A0A8V0Z3L8_CHICK, tr|A0A8V0Z3S9|A0A8V0Z3S9_CHICK, tr|A0A8V0Z5B3|A0A8V0Z5B3_CHICK, tr|A0A8V0ZB23|A0A8V0ZB23_CHICK, tr|A0A8V0ZB77|A0A8V0ZB77_CHICK
tr|A0A8V0ZDK1|A0A8V0ZDK1_CHICK	A0A8V0ZDK1	A0A8V0ZDK1_CHICK	FBN1	2869	FALSE	FALSE	Gallus gallus	Fibrillin-1	1:Experimental evidence at protein level	12.97	1	0.9989	0	32	0	32	36	0	36	20579088	0	20579088	10C(57.0215),8C(57.0215),10C(57.0215),8C(57.0215),11C(57.0215),5C(57.0215),12C(57.0215),12C(57.0215),1C(57.0215),3C(57.0215),12C(57.0215),3M(15.9949),12C(57.0215),6C(57.0215),13C(57.0215),20C(57.0215),7C(57.0215),13C(57.0215),4C(57.0215),13C(57.0215),8C(57.0215),1C(57.0215),1C(57.0215),1C(57.0215),1C(57.0215),3C(57.0215),1C(57.0215),3C(57.0215),1C(57.0215),3C(57.0215),1C(57.0215),9C(57.0215),2C(57.0215),2C(57.0215),3M(15.9949),8C(57.0215),2C(57.0215),8C(57.0215),2C(57.0215),8C(57.0215),2C(57.0215),8C(57.0215),2M(15.9949),3C(57.0215),9C(57.0215),3C(57.0215),3C(57.0215),3C(57.0215),4C(57.0215),3C(57.0215),4C(57.0215),5C(57.0215),3C(57.0215),9C(57.0215),4C(57.0215),4C(57.0215),5C(57.0215),5C(57.0215),6C(57.0215),6C(57.0215)	NA	NA
tr|A0A8V0ZI10|A0A8V0ZI10_CHICK	A0A8V0ZI10	A0A8V0ZI10_CHICK	ACTG1L	297	FALSE	FALSE	Gallus gallus	Actin gamma 1 like	1:Experimental evidence at protein level	16.5	1	0.9955	0.00109829763866	3	0	0	3	0	0	3622550.5	0	0	NA	NA	NA
tr|A0A8V0ZJH0|A0A8V0ZJH0_CHICK	A0A8V0ZJH0	A0A8V0ZJH0_CHICK	MFAP5	183	FALSE	FALSE	Gallus gallus	Microfibril associated protein 5	1:Experimental evidence at protein level	12.57	1	0.9988	0	2	0	2	3	0	3	1106195.5	0	1106195.5	10C(57.0215),10C(57.0215),5M(15.9949),2C(57.0215),7C(57.0215)	NA	tr|A0A8V0ZJJ2|A0A8V0ZJJ2_CHICK, tr|A0A8V0ZRQ7|A0A8V0ZRQ7_CHICK, tr|A0A8V0ZRR7|A0A8V0ZRR7_CHICK, tr|A0A8V0ZSK3|A0A8V0ZSK3_CHICK, tr|A0A8V0ZSK8|A0A8V0ZSK8_CHICK, tr|A0A8V0ZX90|A0A8V0ZX90_CHICK
tr|A0A8V0ZK24|A0A8V0ZK24_CHICK	A0A8V0ZK24	A0A8V0ZK24_CHICK	KRT13	465	FALSE	FALSE	Gallus gallus	Keratin 13	1:Experimental evidence at protein level	1.51	1	0.9978	0	1	0	0	1	0	0	1250042.4	0	0	NA	NA	tr|A0A8V0ZSB0|A0A8V0ZSB0_CHICK
tr|A0A8V0ZQC1|A0A8V0ZQC1_CHICK	A0A8V0ZQC1	A0A8V0ZQC1_CHICK	KRT8	476	FALSE	FALSE	Gallus gallus	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	4.2	1	0.9799	0.00540806293019	2	0	0	2	0	0	2276341	0	0	NA	NA	tr|A0A8V0ZVJ8|A0A8V0ZVJ8_CHICK, tr|A0A8V0ZZA1|A0A8V0ZZA1_CHICK, tr|A0A8V1A2Z8|A0A8V1A2Z8_CHICK
tr|A0A8V0ZW02|A0A8V0ZW02_CHICK	A0A8V0ZW02	A0A8V0ZW02_CHICK	KRT75L4	688	FALSE	FALSE	Gallus gallus	IF rod domain-containing protein	3:Protein inferred from homology	1.31	1	0.9924	0.00109829763866	1	0	0	1	0	0	3289748	0	0	NA	NA	NA
tr|A0A8V0ZW05|A0A8V0ZW05_CHICK	A0A8V0ZW05	A0A8V0ZW05_CHICK	KRT3	709	FALSE	FALSE	Gallus gallus	Keratin 3	1:Experimental evidence at protein level	1.13	1	0.9989	0	1	0	0	1	0	0	325206.53	0	0	NA	NA	NA
tr|A0A8V0ZWS1|A0A8V0ZWS1_CHICK	A0A8V0ZWS1	A0A8V0ZWS1_CHICK	COL1A1	1375	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	21.09	1	0.99	0.00214018191546	18	0	0	23	0	0	13863451	0	0	NA	NA	NA
tr|A0A8V0ZYC6|A0A8V0ZYC6_CHICK	A0A8V0ZYC6	A0A8V0ZYC6_CHICK	TPM1	245	FALSE	FALSE	Gallus gallus	Tropomyosin 1	1:Experimental evidence at protein level	4.49	1	0.9941	0.00109829763866	1	0	0	2	0	0	1477317.2	0	0	NA	NA	NA
tr|A0A8V0ZZF1|A0A8V0ZZF1_CHICK	A0A8V0ZZF1	A0A8V0ZZF1_CHICK	TF	702	FALSE	FALSE	Gallus gallus	Ovotransferrin	1:Experimental evidence at protein level	2.71	1	0.999	0	2	0	0	2	0	0	337156.47	0	0	NA	NA	NA
tr|A0A8V0ZZM1|A0A8V0ZZM1_CHICK	A0A8V0ZZM1	A0A8V0ZZM1_CHICK	TUBA1A	757	FALSE	FALSE	Gallus gallus	Tubulin alpha chain-like 3	3:Protein inferred from homology	3.17	1	0.999	0	1	0	1	1	0	1	0	0	0	15C(57.0215)	NA	NA
tr|A0A8V1A202|A0A8V1A202_CHICK	A0A8V1A202	A0A8V1A202_CHICK	COL1A1	1369	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	22.28	1	0.9989	0	20	0	0	26	0	0	10796839	0	0	NA	NA	NA
tr|A0A8V1A315|A0A8V1A315_CHICK	A0A8V1A315	A0A8V1A315_CHICK	KRT75L1	623	FALSE	FALSE	Gallus gallus	IF rod domain-containing protein	3:Protein inferred from homology	1.93	1	0.9987	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V1A4P1|A0A8V1A4P1_CHICK
