Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P02457|CO1A1_CHICK	P02457	CO1A1_CHICK	COL1A1	1453	FALSE	FALSE	Gallus gallus	Collagen alpha-1(I) chain	1:Experimental evidence at protein level	71.71	1	0.999	0	88	7	86	444	26	430	47703556000	10856790	47703556000	10M(15.9949),10M(15.9949),10M(15.9949),25P(15.9949),40P(15.9949),10M(15.9949),25P(15.9949),7P(15.9949),10M(15.9949),7P(15.9949),10P(15.9949),10P(15.9949),10P(15.9949),10P(15.9949),10P(15.9949),12P(15.9949),10P(15.9949),13P(15.9949),38K(15.9949),10P(15.9949),35P(15.9949),10P(15.9949),35P(15.9949),38K(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),9P(15.9949),11C(57.0215),3C(57.0215),11M(15.9949),12K(15.9949),3P(15.9949),11M(15.9949),12K(15.9949),3P(15.9949),11M(15.9949),12K(15.9949),9P(15.9949),11M(15.9949),3P(15.9949),9P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),12K(15.9949),3P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),12P(15.9949),30K(15.9949),11P(15.9949),15P(15.9949),29K(15.9949),11P(15.9949),20P(15.9949),30K(15.9949),11P(15.9949),20P(15.9949),30K(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),3P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12C(57.0215),12C(57.0215),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),14P(15.9949),3P(15.9949),12K(15.9949),14P(15.9949),3P(15.9949),12K(15.9949),15P(15.9949),3P(15.9949),12K(15.9949),15P(15.9949),3P(15.9949),12K(15.9949),20K(15.9949),9P(15.9949),12K(15.9949),20K(15.9949),9P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6M(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),13P(15.9949),12P(15.9949),14P(15.9949),12P(15.9949),15K(15.9949),12P(15.9949),15K(15.9949),24P(15.9949),12P(15.9949),15K(15.9949),24P(15.9949),12P(15.9949),15K(15.9949),24P(15.9949),12P(15.9949),15K(15.9949),2P(15.9949),12P(15.9949),15K(15.9949),8P(15.9949),12P(15.9949),15M(15.9949),6P(15.9949),12P(15.9949),15M(15.9949),6P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),26K(15.9949),12P(15.9949),15P(15.9949),29K(15.9949),12P(15.9949),16P(15.9949),12P(15.9949),16P(15.9949),12P(15.9949),18P(15.9949),12P(15.9949),18P(15.9949),12P(15.9949),20K(15.9949),3P(15.9949),12P(15.9949),20P(15.9949),24K(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),21P(15.9949),9K(15.9949),12P(15.9949),24K(15.9949),9P(15.9949),12P(15.9949),24P(15.9949),27K(15.9949),12P(15.9949),26K(15.9949),8P(15.9949),12P(15.9949),26K(15.9949),8P(15.9949),12P(15.9949),26K(15.9949),9P(15.9949),12P(15.9949),27P(15.9949),30K(15.9949),12P(15.9949),2P(15.9949),12P(15.9949),30K(15.9949),3P(15.9949),12P(15.9949),30K(15.9949),3P(15.9949),12P(15.9949),30P(15.9949),9K(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),9P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),13P(15.9949),16M(15.9949),13P(15.9949),19P(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),9P(15.9949),14K(15.9949),6K(15.9949),14K(15.9949),6K(15.9949),14P(15.9949),15K(15.9949),2P(15.9949),14P(15.9949),24K(15.9949),14P(15.9949),24K(15.9949),6P(15.9949),14P(15.9949),2P(15.9949),14P(15.9949),3P(15.9949),14P(15.9949),6M(15.9949),9P(15.9949),14P(15.9949),6M(15.9949),9P(15.9949),15K(15.9949),15K(15.9949),8P(15.9949),15M(15.9949),3P(15.9949),6P(15.9949),15P(15.9949),15P(15.9949),18K(15.9949),9P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),20M(15.9949),6P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),21P(15.9949),9K(15.9949),15P(15.9949),24K(15.9949),33K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),5P(15.9949),15P(15.9949),24K(15.9949),5P(15.9949),15P(15.9949),24K(15.9949),6P(15.9949),15P(15.9949),24K(15.9949),6P(15.9949),15P(15.9949),24P(15.9949),15P(15.9949),2P(15.9949),6M(15.9949),15P(15.9949),2P(15.9949),6M(15.9949),15P(15.9949),2P(15.9949),6M(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),6M(15.9949),15P(15.9949),5P(15.9949),15P(15.9949),5P(15.9949),15P(15.9949),6M(15.9949),9P(15.9949),15P(15.9949),6M(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16P(15.9949),16P(15.9949),16P(15.9949),16P(15.9949),21K(15.9949),3P(15.9949),16P(15.9949),9P(15.9949),16P(15.9949),9P(15.9949),17P(15.9949),30M(15.9949),6P(15.9949),17P(15.9949),5P(15.9949),17P(15.9949),9P(15.9949),17P(15.9949),9P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),30P(15.9949),9K(15.9949),18K(15.9949),5P(15.9949),9P(15.9949),18K(15.9949),8P(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),21P(15.9949),24K(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24P(15.9949),18P(15.9949),24P(15.9949),27K(15.9949),18P(15.9949),27K(15.9949),6P(15.9949),18P(15.9949),27K(15.9949),8P(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),19P(15.9949),20M(15.9949),6P(15.9949),9P(15.9949),20P(15.9949),24K(15.9949),9P(15.9949),20P(15.9949),6K(15.9949),20P(15.9949),9P(15.9949),21P(15.9949),24P(15.9949),21P(15.9949),24P(15.9949),30K(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),8P(15.9949),9K(15.9949),23P(15.9949),23P(15.9949),9P(15.9949),24P(15.9949),24P(15.9949),24P(15.9949),30M(15.9949),3P(15.9949),24P(15.9949),30M(15.9949),3P(15.9949),24P(15.9949),3P(15.9949),24P(15.9949),6P(15.9949),24P(15.9949),9P(15.9949),24P(15.9949),9P(15.9949),24P(15.9949),9P(15.9949),25P(15.9949),25P(15.9949),40P(15.9949),26C(57.0215),27K(15.9949),3P(15.9949),5P(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),3P(15.9949),6M(15.9949),2P(15.9949),5P(15.9949),6M(15.9949),2P(15.9949),5P(15.9949),6M(15.9949),2P(15.9949),6M(15.9949),9P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),9P(15.9949),2P(15.9949),9P(15.9949),30M(15.9949),3P(15.9949),30M(15.9949),3P(15.9949),5P(15.9949),30M(15.9949),3P(15.9949),6P(15.9949),30M(15.9949),3P(15.9949),6P(15.9949),30M(15.9949),3P(15.9949),9P(15.9949),30M(15.9949),5P(15.9949),6P(15.9949),30M(15.9949),6P(15.9949),9P(15.9949),30P(15.9949),32P(15.9949),34P(15.9949),38K(15.9949),9P(15.9949),34P(15.9949),40P(15.9949),36P(15.9949),9P(15.9949),37P(15.9949),40P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6M(15.9949),3P(15.9949),6M(15.9949),8P(15.9949),3P(15.9949),6M(15.9949),9P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),40P(15.9949),4P(15.9949),4P(15.9949),7P(15.9949),5P(15.9949),5P(15.9949),5P(15.9949),5P(15.9949),6M(15.9949),5P(15.9949),6M(15.9949),9P(15.9949),5P(15.9949),6P(15.9949),6M(15.9949),9P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9P(15.9949),6P(15.9949),9P(15.9949),6P(15.9949),9P(15.9949),7P(15.9949),7P(15.9949),8M(15.9949),8P(15.9949),8P(15.9949),9P(15.9949),8P(15.9949),9P(15.9949),9K(15.9949),9K(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
sp|P02460|CO2A1_CHICK	P02460	CO2A1_CHICK	COL2A1	859	FALSE	FALSE	Gallus gallus	Collagen alpha-1(II) chain (Fragment)	2:Experimental evidence at transcript level	30.85	1	0.999	0	18	15	18	46	31	46	8759988200	88910944	8759988200	12K(15.9949),27P(15.9949),33P(15.9949),12P(15.9949),13P(15.9949),12P(15.9949),13P(15.9949),6M(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),31P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),6M(15.9949),9P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),21K(15.9949),6P(15.9949),13P(15.9949),7P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),8P(15.9949),14P(15.9949),15P(15.9949),15P(15.9949),20M(15.9949),8P(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),9P(15.9949),15P(15.9949),9P(15.9949),17K(15.9949),6P(15.9949),9P(15.9949),20M(15.9949),21P(15.9949),5P(15.9949),20P(15.9949),21P(15.9949),30K(15.9949),3P(15.9949),21P(15.9949),30K(15.9949),3P(15.9949),23P(15.9949),9P(15.9949),27P(15.9949),30K(15.9949),9P(15.9949),27P(15.9949),32M(15.9949),33P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),8P(15.9949),4P(15.9949),9P(15.9949),5P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),8P(15.9949),9P(15.9949)	NA	NA
sp|P02542|DESM_CHICK	P02542	DESM_CHICK	DES	464	FALSE	FALSE	Gallus gallus	Desmin	1:Experimental evidence at protein level	2.37	1	0.9986	0	1	0	1	1	0	1	160214.73	0	160214.73	1M(15.9949)	NA	tr|A0A8V0YZ16|A0A8V0YZ16_CHICK
sp|P02604|MLE1_CHICK	P02604	MLE1_CHICK	NA	192	FALSE	FALSE	Gallus gallus	Myosin light chain 1, skeletal muscle isoform	1:Experimental evidence at protein level	5.73	1	0.999	0	1	0	1	1	0	1	820354	0	820354	NA	NA	NA
sp|P02789|TRFE_CHICK	P02789	TRFE_CHICK	NA	705	FALSE	FALSE	Gallus gallus	Ovotransferrin	1:Experimental evidence at protein level	13.76	1	0.999	0	5	0	5	7	0	7	11257324	0	11257324	11C(57.0215),20C(57.0215),19C(57.0215),22C(57.0215),22C(57.0215)	NA	NA
sp|P04268|TPM1_CHICK	P04268	TPM1_CHICK	TPM1	284	FALSE	FALSE	Gallus gallus	Tropomyosin alpha-1 chain	1:Experimental evidence at protein level	10.92	1	0.9986	0	4	0	0	5	0	0	20029188	0	0	NA	NA	NA
sp|P05094|ACTN1_CHICK	P05094	ACTN1_CHICK	ACTN1	893	FALSE	FALSE	Gallus gallus	Alpha-actinin-1	1:Experimental evidence at protein level	19.48	1	0.999	0	13	0	5	14	0	5	8338407.5	0	3008034.8	NA	NA	tr|A0A1D5P9P3|A0A1D5P9P3_CHICK, tr|A0A8V0ZKK8|A0A8V0ZKK8_CHICK
sp|P07322|ENOB_CHICK	P07322	ENOB_CHICK	ENO3	434	FALSE	FALSE	Gallus gallus	Beta-enolase	1:Experimental evidence at protein level	6.68	1	0.999	0	2	1	2	2	1	2	1025780.1	324974.8	1025780.1	13C(57.0215),14C(57.0215)	NA	NA
sp|P07583|LEG4_CHICK	P07583	LEG4_CHICK	CG-1B	135	FALSE	FALSE	Gallus gallus	Beta-galactoside-binding lectin	1:Experimental evidence at protein level	42.96	1	0.999	0	4	1	4	6	2	6	48347880	24632984	48347880	12C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215)	NA	NA
sp|P07898|PGCA_CHICK	P07898	PGCA_CHICK	ACAN	2109	FALSE	FALSE	Gallus gallus	Aggrecan core protein	1:Experimental evidence at protein level	3.84	1	0.9989	0	5	0	5	5	0	5	4343146	0	4343146	10C(57.0215),11C(57.0215),6C(57.0215)	NA	tr|A0A8V0ZJN1|A0A8V0ZJN1_CHICK
sp|P08106|HSP70_CHICK	P08106	HSP70_CHICK	NA	634	FALSE	FALSE	Gallus gallus	Heat shock 70 kDa protein	1:Experimental evidence at protein level	8.52	1	0.999	0	6	0	0	6	0	0	8576548	0	0	NA	NA	NA
sp|P08250|APOA1_CHICK	P08250	APOA1_CHICK	APOA1	264	FALSE	FALSE	Gallus gallus	Apolipoprotein A-I	1:Experimental evidence at protein level	16.67	1	0.9989	0	4	0	4	4	0	4	5490484.5	0	5490484.5	NA	NA	NA
sp|P08629|THIO_CHICK	P08629	THIO_CHICK	TXN	105	FALSE	FALSE	Gallus gallus	Thioredoxin	3:Protein inferred from homology	26.67	1	0.999	0	2	1	1	2	1	1	1642153.8	1642153.8	1642153.8	NA	NA	NA
sp|P08636|RS17_CHICK	P08636	RS17_CHICK	RPS17	135	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS17	1:Experimental evidence at protein level	32.59	1	0.999	0	2	0	2	2	0	2	2450769.5	0	2450769.5	NA	NA	NA
sp|P09102|PDIA1_CHICK	P09102	PDIA1_CHICK	P4HB	515	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase	1:Experimental evidence at protein level	32.62	1	0.999	0	12	1	12	14	1	14	20820508	5040311.5	20820508	NA	NA	NA
sp|P09203|TBB1_CHICK	P09203	TBB1_CHICK	NA	445	FALSE	FALSE	Gallus gallus	Tubulin beta-1 chain	2:Experimental evidence at transcript level	29.66	1	0.999	0	9	0	1	11	0	1	19464444	0	892607.5	NA	NA	NA
sp|P09206|TBB3_CHICK	P09206	TBB3_CHICK	NA	445	FALSE	FALSE	Gallus gallus	Tubulin beta-3 chain	2:Experimental evidence at transcript level	38.43	1	0.999	0	11	0	3	13	0	3	17025896	0	5730435	NA	NA	NA
sp|P09207|TBB6_CHICK	P09207	TBB6_CHICK	NA	446	FALSE	FALSE	Gallus gallus	Tubulin beta-6 chain	1:Experimental evidence at protein level	8.07	1	0.9879	0.00261096605744	3	0	0	4	0	0	12563768	0	0	NA	NA	tr|A0A8V0YV84|A0A8V0YV84_CHICK
sp|P09244|TBB7_CHICK	P09244	TBB7_CHICK	NA	444	FALSE	FALSE	Gallus gallus	Tubulin beta-7 chain	2:Experimental evidence at transcript level	38.51	1	0.999	0	11	2	11	13	2	13	19464444	6564684	19464444	23C(57.0215),5M(15.9949)	NA	NA
sp|P09644|TBA5_CHICK	P09644	TBA5_CHICK	NA	448	FALSE	FALSE	Gallus gallus	Tubulin alpha-5 chain	3:Protein inferred from homology	25.22	1	0.999	0	8	0	1	8	0	1	19816654	0	1212089.5	NA	NA	NA
sp|P09653|TBB5_CHICK	P09653	TBB5_CHICK	NA	446	FALSE	FALSE	Gallus gallus	Tubulin beta-5 chain	3:Protein inferred from homology	12.78	1	0.999	0	4	0	0	6	0	0	17025896	0	0	NA	NA	tr|A0A8V0X9Y1|A0A8V0X9Y1_CHICK
sp|P09654|VIME_CHICK	P09654	VIME_CHICK	VIM	460	FALSE	FALSE	Gallus gallus	Vimentin	3:Protein inferred from homology	40	1	0.9967	6.2853551226e-4	15	0	0	24	0	0	99680392	0	0	NA	NA	NA
sp|P0C1H3|H2B1_CHICK	P0C1H3	H2B1_CHICK	H2B-I	126	FALSE	FALSE	Gallus gallus	Histone H2B 1/2/3/4/6	1:Experimental evidence at protein level	19.05	1	0.999	0	2	0	2	5	0	5	40726028	0	40726028	2M(15.9949),2M(15.9949),2M(15.9949),5M(15.9949)	NA	sp|P0C1H4|H2B5_CHICK, sp|Q9PSW9|H2B8_CHICK, tr|A0A3Q2UDI2|A0A3Q2UDI2_CHICK, tr|A0A8V0XUE3|A0A8V0XUE3_CHICK, tr|A0A8V0XYS9|A0A8V0XYS9_CHICK, tr|A0A8V0Y0N0|A0A8V0Y0N0_CHICK, tr|A0A8V0YNS6|A0A8V0YNS6_CHICK, tr|A0A8V0YVN2|A0A8V0YVN2_CHICK
sp|P0C1H5|H2B7_CHICK	P0C1H5	H2B7_CHICK	H2B-VII	126	FALSE	FALSE	Gallus gallus	Histone H2B 7	1:Experimental evidence at protein level	19.05	1	0.9984	0	2	0	1	2	0	1	25658182	0	640526.06	2M(15.9949),2M(15.9949)	NA	NA
sp|P0CB50|PRDX1_CHICK	P0CB50	PRDX1_CHICK	PRDX1	199	FALSE	FALSE	Gallus gallus	Peroxiredoxin-1	1:Experimental evidence at protein level	20.6	1	0.999	0	3	0	3	3	0	3	5780526.5	0	5780526.5	NA	NA	NA
sp|P12003|VINC_CHICK	P12003	VINC_CHICK	VCL	1135	FALSE	FALSE	Gallus gallus	Vinculin	1:Experimental evidence at protein level	3.52	1	0.999	0	3	0	3	3	0	3	1512883.4	0	1512883.4	NA	NA	NA
sp|P12105|CO3A1_CHICK	P12105	CO3A1_CHICK	COL3A1	1262	FALSE	FALSE	Gallus gallus	Collagen alpha-1(III) chain (Fragment)	2:Experimental evidence at transcript level	15.45	1	0.999	0	13	0	13	22	0	22	13206838300	0	13206838300	11M(15.9949),11P(15.9949),18K(15.9949),8P(15.9949),11P(15.9949),18P(15.9949),27K(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12P(15.9949),7P(15.9949),15K(15.9949),3P(15.9949),6P(15.9949),18K(15.9949),23P(15.9949),9P(15.9949),18K(15.9949),27P(15.9949),9P(15.9949),18K(15.9949),5P(15.9949),9P(15.9949),18K(15.9949),8P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),4P(15.9949),5P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949),6P(15.9949),9P(15.9949)	NA	NA
sp|P13648|LMNA_CHICK	P13648	LMNA_CHICK	LMNA	657	FALSE	FALSE	Gallus gallus	Lamin-A	2:Experimental evidence at transcript level	22.83	1	0.999	0	14	12	14	16	14	16	28459496	26933028	28459496	NA	NA	NA
sp|P13731|SERPH_CHICK	P13731	SERPH_CHICK	SERPINH1	405	FALSE	FALSE	Gallus gallus	Serpin H1	1:Experimental evidence at protein level	56.54	1	0.999	0	17	0	17	33	0	33	151140896	0	151140896	10M(15.9949),10M(15.9949),11M(15.9949),11M(15.9949),11P(15.9949),4M(15.9949),4M(15.9949),4M(15.9949),8M(15.9949),6M(15.9949),8M(15.9949)	NA	tr|A0A8V0XBU4|A0A8V0XBU4_CHICK
sp|P14448|FIBA_CHICK	P14448	FIBA_CHICK	FGA	741	FALSE	FALSE	Gallus gallus	Fibrinogen alpha chain	1:Experimental evidence at protein level	2.56	1	0.9905	0.00161899622234	1	0	1	1	0	1	502152.97	0	502152.97	NA	NA	NA
sp|P14731|LMNB1_CHICK	P14731	LMNB1_CHICK	LMNB1	584	FALSE	FALSE	Gallus gallus	Lamin-B1	1:Experimental evidence at protein level	1.88	1	0.999	0	1	0	0	1	0	0	0	0	0	NA	NA	tr|A0A8V0YIA8|A0A8V0YIA8_CHICK, tr|A0A8V0YN37|A0A8V0YN37_CHICK, tr|A0A8V0YN43|A0A8V0YN43_CHICK
sp|P15988|CO6A2_CHICK	P15988	CO6A2_CHICK	COL6A2	1022	FALSE	FALSE	Gallus gallus	Collagen alpha-2(VI) chain	2:Experimental evidence at transcript level	12.33	1	0.999	0	10	0	10	12	0	12	13601886	0	13601886	NA	NA	tr|A0A8V0YP01|A0A8V0YP01_CHICK, tr|A0A8V0YQN9|A0A8V0YQN9_CHICK
