Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P28675|PGS2_CHICK	P28675	PGS2_CHICK	DCN	357	FALSE	FALSE	Gallus gallus	Decorin	1:Experimental evidence at protein level	3.08	1	0.999	0	1	0	1	1	0	1	1905312.9	0	1905312.9	4C(57.0215)	NA	tr|A0A1L1RX77|A0A1L1RX77_CHICK
sp|P51887|FMOD_CHICK	P51887	FMOD_CHICK	FMOD	380	FALSE	FALSE	Gallus gallus	Fibromodulin	2:Experimental evidence at transcript level	7.11	1	0.9989	0	3	0	3	4	0	4	5933856	0	5933856	10C(57.0215),3M(15.9949),1M(15.9949)	NA	tr|A0A1D5NTY7|A0A1D5NTY7_CHICK, tr|A0A8V1A6G5|A0A8V1A6G5_CHICK
sp|P60706|ACTB_CHICK	P60706	ACTB_CHICK	ACTB	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 1	1:Experimental evidence at protein level	9.33	1	0.999	0	4	0	2	5	0	2	7569624	0	2123498.5	NA	NA	NA
sp|P62801|H4_CHICK	P62801	H4_CHICK	H4-I	103	FALSE	FALSE	Gallus gallus	Histone H4	1:Experimental evidence at protein level	21.36	1	0.999	0	2	0	2	2	0	2	2336228.5	0	2336228.5	NA	NA	sp|P70081|H48_CHICK
sp|P68034|ACTC_CHICK	P68034	ACTC_CHICK	ACTC1	377	FALSE	FALSE	Gallus gallus	Actin, alpha cardiac muscle 1	3:Protein inferred from homology	9.28	1	0.999	0	4	0	0	5	0	0	7569624	0	0	NA	NA	tr|A0A8V0XLI0|A0A8V0XLI0_CHICK
sp|P68246|TNNI2_CHICK	P68246	TNNI2_CHICK	TNNI2	183	FALSE	FALSE	Gallus gallus	Troponin I, fast skeletal muscle	1:Experimental evidence at protein level	7.1	1	0.9989	0	1	0	1	1	0	1	351718.72	0	351718.72	NA	NA	tr|A0A8V1A2M9|A0A8V1A2M9_CHICK
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	9.33	1	0.999	0	4	0	2	5	0	3	7569624	0	6217078	NA	NA	NA
tr|A0A146F047|A0A146F047_CHICK	A0A146F047	A0A146F047_CHICK	KRT6A	522	FALSE	FALSE	Gallus gallus	Keratin 6A	1:Experimental evidence at protein level	2.3	1	0.9966	6.2853551226e-4	1	0	0	1	0	0	0	0	0	NA	NA	tr|A0A8V0ZY77|A0A8V0ZY77_CHICK
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	7.43	1	0.9983	0	3	0	0	4	0	0	7025894.5	0	0	NA	NA	NA
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	11.68	1	0.999	0	20	0	20	28	0	28	25739234	0	25739234	12M(15.9949),13M(15.9949),16M(15.9949),16M(15.9949),2M(15.9949),2M(15.9949),3P(15.9949),7M(15.9949),7M(15.9949)	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
tr|A0A8V0X0N1|A0A8V0X0N1_CHICK	A0A8V0X0N1	A0A8V0X0N1_CHICK	MYO7L2	1854	FALSE	FALSE	Gallus gallus	Myosin-7	3:Protein inferred from homology	7.77	1	0.9819	0.00501756146513	13	0	3	15	0	3	29302478	0	1060056.6	NA	NA	tr|A0A8V0X3G2|A0A8V0X3G2_CHICK, tr|A0A8V0X5V3|A0A8V0X5V3_CHICK, tr|A0A8V0X864|A0A8V0X864_CHICK, tr|A0A8V0X8E3|A0A8V0X8E3_CHICK
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	10.71	1	0.999	0	8	0	8	8	0	8	9911245	0	9911245	10P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0XCT3|A0A8V0XCT3_CHICK	A0A8V0XCT3	A0A8V0XCT3_CHICK	NA	1385	FALSE	FALSE	Gallus gallus	Tenascin-X	1:Experimental evidence at protein level	8.09	1	0.9963	6.2853551226e-4	1	0	1	1	0	1	147482.08	0	147482.08	NA	NA	NA
tr|A0A8V0XHB9|A0A8V0XHB9_CHICK	A0A8V0XHB9	A0A8V0XHB9_CHICK	NA	565	FALSE	FALSE	Gallus gallus	Ig-like domain-containing protein	1:Experimental evidence at protein level	2.48	1	0.999	0	1	0	1	1	0	1	238420.17	0	238420.17	4C(57.0215)	NA	tr|A0A8V0XLK0|A0A8V0XLK0_CHICK
tr|A0A8V0XIA7|A0A8V0XIA7_CHICK	A0A8V0XIA7	A0A8V0XIA7_CHICK	MYH15	1925	FALSE	FALSE	Gallus gallus	Myosin, heavy chain 15	3:Protein inferred from homology	5.71	1	0.9815	0.00540806293019	12	0	2	16	0	2	38610612	0	108663.586	2K(15.9949)	NA	tr|A0A8V0XQN1|A0A8V0XQN1_CHICK, tr|F1NM49|F1NM49_CHICK
tr|A0A8V0XIX0|A0A8V0XIX0_CHICK	A0A8V0XIX0	A0A8V0XIX0_CHICK	COL1A2	1294	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	14.68	1	0.9888	0.00261096605744	10	0	0	11	0	0	10674296	0	0	NA	NA	NA
tr|A0A8V0XK94|A0A8V0XK94_CHICK	A0A8V0XK94	A0A8V0XK94_CHICK	COL1A2	1237	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	14.55	1	0.999	0	9	0	2	10	0	3	10674296	0	2962563	15P(15.9949),26K(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949)	NA	NA
tr|A0A8V0Y950|A0A8V0Y950_CHICK	A0A8V0Y950	A0A8V0Y950_CHICK	COL6A3	3009	FALSE	FALSE	Gallus gallus	Collagen type VI alpha 3 chain	1:Experimental evidence at protein level	4.35	1	0.999	0	9	0	9	10	0	10	4167886.5	0	4167886.5	2C(57.0215),3C(57.0215),7C(57.0215),6M(15.9949)	NA	tr|A0A8V0YHJ1|A0A8V0YHJ1_CHICK, tr|A0A8V0YMB7|A0A8V0YMB7_CHICK
tr|A0A8V0YB91|A0A8V0YB91_CHICK	A0A8V0YB91	A0A8V0YB91_CHICK	TPM2	284	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	8.45	1	0.9908	0.00161899622234	3	0	0	3	0	0	4879177.5	0	0	NA	NA	NA
tr|A0A8V0YFX2|A0A8V0YFX2_CHICK	A0A8V0YFX2	A0A8V0YFX2_CHICK	TPM2	248	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	13.31	1	0.9989	0	4	0	2	4	0	2	4879177.5	0	1628757.1	1C(57.0215)	NA	NA
tr|A0A8V0YIZ7|A0A8V0YIZ7_CHICK	A0A8V0YIZ7	A0A8V0YIZ7_CHICK	COL3A1	1340	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	1.79	1	0.9985	0	2	0	0	2	0	0	1208962.5	0	0	NA	NA	NA
tr|A0A8V0YQF4|A0A8V0YQF4_CHICK	A0A8V0YQF4	A0A8V0YQF4_CHICK	COL6A1	983	FALSE	FALSE	Gallus gallus	Collagen alpha-1(VI) chain	3:Protein inferred from homology	0.71	1	0.999	0	1	0	1	1	0	1	7870272	0	7870272	NA	NA	NA
tr|A0A8V0YQR8|A0A8V0YQR8_CHICK	A0A8V0YQR8	A0A8V0YQR8_CHICK	COL3A1	1433	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	1.67	1	0.999	0	2	0	1	2	0	1	1208962.5	0	959809.06	12P(15.9949),6P(15.9949)	NA	NA
tr|A0A8V0ZDK1|A0A8V0ZDK1_CHICK	A0A8V0ZDK1	A0A8V0ZDK1_CHICK	FBN1	2869	FALSE	FALSE	Gallus gallus	Fibrillin-1	1:Experimental evidence at protein level	0.31	1	0.9989	0	1	0	1	1	0	1	804103.44	0	804103.44	NA	NA	NA
tr|A0A8V0ZI10|A0A8V0ZI10_CHICK	A0A8V0ZI10	A0A8V0ZI10_CHICK	ACTG1L	297	FALSE	FALSE	Gallus gallus	Actin gamma 1 like	1:Experimental evidence at protein level	7.74	1	0.9955	0.00109829763866	2	0	0	3	0	0	6217078	0	0	NA	NA	NA
tr|A0A8V0ZK24|A0A8V0ZK24_CHICK	A0A8V0ZK24	A0A8V0ZK24_CHICK	KRT13	465	FALSE	FALSE	Gallus gallus	Keratin 13	1:Experimental evidence at protein level	1.51	1	0.9978	0	1	0	0	1	0	0	2127318.2	0	0	NA	NA	tr|A0A8V0ZSB0|A0A8V0ZSB0_CHICK
tr|A0A8V0ZPI2|A0A8V0ZPI2_CHICK	A0A8V0ZPI2	A0A8V0ZPI2_CHICK	MYH7B	1946	FALSE	FALSE	Gallus gallus	Myosin, heavy chain 7B, cardiac muscle, beta	3:Protein inferred from homology	9.87	1	0.9988	0	17	0	16	19	0	18	39615292	0	32060836	1M(15.9949),8M(15.9949)	NA	tr|Q8UWA0|Q8UWA0_CHICK
tr|A0A8V0ZQC1|A0A8V0ZQC1_CHICK	A0A8V0ZQC1	A0A8V0ZQC1_CHICK	KRT8	476	FALSE	FALSE	Gallus gallus	Keratin, type II cytoskeletal 8	1:Experimental evidence at protein level	2.52	1	0.9799	0.00540806293019	1	0	0	1	0	0	2694764.2	0	0	NA	NA	tr|A0A8V0ZVJ8|A0A8V0ZVJ8_CHICK, tr|A0A8V0ZZA1|A0A8V0ZZA1_CHICK, tr|A0A8V1A2Z8|A0A8V1A2Z8_CHICK
tr|A0A8V0ZUU8|A0A8V0ZUU8_CHICK	A0A8V0ZUU8	A0A8V0ZUU8_CHICK	NA	35040	FALSE	FALSE	Gallus gallus	Titin	3:Protein inferred from homology	0.65	1	0.999	0	17	0	17	17	0	17	3081389.5	0	3081389.5	25C(57.0215),3M(15.9949),8C(57.0215)	NA	tr|A0A8V0ZYE2|A0A8V0ZYE2_CHICK
tr|A0A8V0ZWS1|A0A8V0ZWS1_CHICK	A0A8V0ZWS1	A0A8V0ZWS1_CHICK	COL1A1	1375	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	13.6	1	0.99	0.00214018191546	10	0	0	14	0	0	14576526	0	0	NA	NA	NA
tr|A0A8V0ZYC6|A0A8V0ZYC6_CHICK	A0A8V0ZYC6	A0A8V0ZYC6_CHICK	TPM1	245	FALSE	FALSE	Gallus gallus	Tropomyosin 1	1:Experimental evidence at protein level	8.98	1	0.9941	0.00109829763866	4	0	0	5	0	0	16768820	0	0	NA	NA	NA
tr|A0A8V1A202|A0A8V1A202_CHICK	A0A8V1A202	A0A8V1A202_CHICK	COL1A1	1369	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	14.76	1	0.9989	0	11	0	0	17	0	0	10803902	0	0	NA	NA	NA
tr|A0A8V1A485|A0A8V1A485_CHICK	A0A8V1A485	A0A8V1A485_CHICK	COL1A1	1399	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	16.8	1	0.999	0	13	0	1	20	0	1	15911936	0	2722923.5	13P(15.9949),21K(15.9949),4P(15.9949)	NA	NA
tr|A0A8V1A4B1|A0A8V1A4B1_CHICK	A0A8V1A4B1	A0A8V1A4B1_CHICK	COL1A1	1342	FALSE	FALSE	Gallus gallus	Collagen type I alpha 1 chain	4:Protein predicted	15.05	1	0.9965	6.2853551226e-4	11	0	0	17	0	0	10803902	0	0	NA	NA	NA
tr|A0A8V1A6R6|A0A8V1A6R6_CHICK	A0A8V1A6R6	A0A8V1A6R6_CHICK	TNNT3	250	FALSE	FALSE	Gallus gallus	Troponin T3, fast skeletal type	3:Protein inferred from homology	13.2	1	0.999	0	1	1	1	1	1	1	2565453	2565453	2565453	N-term(42.0106)	NA	NA
tr|A0A8V1A935|A0A8V1A935_CHICK	A0A8V1A935	A0A8V1A935_CHICK	TPM3	284	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	7.75	1	0.998	0	4	0	0	5	0	0	16768820	0	0	NA	NA	NA
tr|A0A8V1ADM3|A0A8V1ADM3_CHICK	A0A8V1ADM3	A0A8V1ADM3_CHICK	MYH1C	1941	FALSE	FALSE	Gallus gallus	Uncharacterized protein	3:Protein inferred from homology	20.25	1	0.999	0	36	0	22	48	0	27	49552156	0	29406544	1M(15.9949),5C(57.0215),6M(15.9949)	NA	NA
tr|A0A8V1AGI2|A0A8V1AGI2_CHICK	A0A8V1AGI2	A0A8V1AGI2_CHICK	TPM3	296	FALSE	FALSE	Gallus gallus	Tropomyosin 3	1:Experimental evidence at protein level	7.43	1	0.999	0	4	0	4	5	0	5	16768820	0	16768820	NA	NA	NA
tr|A0A8V1AI36|A0A8V1AI36_CHICK	A0A8V1AI36	A0A8V1AI36_CHICK	TNC	1626	FALSE	FALSE	Gallus gallus	Tenascin	3:Protein inferred from homology	8.49	1	0.999	0	8	0	8	9	0	9	6036516	0	6036516	NA	NA	NA
tr|A0A8V1AIH7|A0A8V1AIH7_CHICK	A0A8V1AIH7	A0A8V1AIH7_CHICK	TPM4	258	FALSE	FALSE	Gallus gallus	Tropomyosin 4	1:Experimental evidence at protein level	4.26	1	0.9979	0	2	0	0	2	0	0	3656492.5	0	0	NA	NA	NA
tr|A0A8V1AKP7|A0A8V1AKP7_CHICK	A0A8V1AKP7	A0A8V1AKP7_CHICK	MYH1F	1939	FALSE	FALSE	Gallus gallus	MYH1B protein	3:Protein inferred from homology	15.73	1	0.999	0	29	0	8	40	0	14	33113200	0	24396584	6M(15.9949),7M(15.9949),7M(15.9949),9M(15.9949),9M(15.9949)	NA	NA
sp|P68139|ACTS_CHICK	P68139	ACTS_CHICK	ACTA1	377	FALSE	FALSE	Gallus gallus	Actin, alpha skeletal muscle	1:Experimental evidence at protein level	9.28	0.9995	0.999	0	4	0	0	5	0	0	7569624	0	0	NA	NA	NA
tr|A0A8V1AAP4|A0A8V1AAP4_CHICK	A0A8V1AAP4	A0A8V1AAP4_CHICK	TNC	1535	FALSE	FALSE	Gallus gallus	Tenascin	3:Protein inferred from homology	8.99	0.9953	0.9806	0.00540806293019	8	0	0	9	0	0	6036516	0	0	NA	NA	NA
