Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P02457|CO1A1_CHICK	P02457	CO1A1_CHICK	COL1A1	1453	FALSE	FALSE	Gallus gallus	Collagen alpha-1(I) chain	1:Experimental evidence at protein level	67.1	1	0.999	0	87	6	86	456	22	441	56045904000	41625880	56045904000	10M(15.9949),10M(15.9949),10M(15.9949),25P(15.9949),40P(15.9949),10M(15.9949),7P(15.9949),10M(15.9949),7P(15.9949),10M(15.9949),9P(15.9949),10P(15.9949),10P(15.9949),10P(15.9949),4P(15.9949),10P(15.9949),4P(15.9949),11C(57.0215),3C(57.0215),11K(15.9949),11M(15.9949),12K(15.9949),3P(15.9949),11M(15.9949),3P(15.9949),9P(15.9949),11M(15.9949),3P(15.9949),9P(15.9949),11M(15.9949),3P(15.9949),9P(15.9949),11M(15.9949),9P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),11P(15.9949),12K(15.9949),3P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),12P(15.9949),11P(15.9949),18P(15.9949),11P(15.9949),18P(15.9949),6K(15.9949),11P(15.9949),20K(15.9949),3P(15.9949),11P(15.9949),21P(15.9949),11P(15.9949),21P(15.9949),30K(15.9949),11P(15.9949),24P(15.9949),30K(15.9949),11P(15.9949),30M(15.9949),6P(15.9949),11P(15.9949),30M(15.9949),9P(15.9949),11P(15.9949),8P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),11P(15.9949),9P(15.9949),12C(57.0215),12C(57.0215),12K(15.9949),12K(15.9949),12K(15.9949),12K(15.9949),14P(15.9949),3P(15.9949),12K(15.9949),14P(15.9949),3P(15.9949),12K(15.9949),15P(15.9949),3P(15.9949),12K(15.9949),15P(15.9949),3P(15.9949),12K(15.9949),21P(15.9949),9P(15.9949),12K(15.9949),21P(15.9949),9P(15.9949),12K(15.9949),2P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),12K(15.9949),6M(15.9949),12K(15.9949),6M(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),6P(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12K(15.9949),9P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),12P(15.9949),14P(15.9949),12P(15.9949),15K(15.9949),12P(15.9949),15K(15.9949),24P(15.9949),12P(15.9949),15K(15.9949),24P(15.9949),12P(15.9949),15K(15.9949),24P(15.9949),12P(15.9949),15K(15.9949),24P(15.9949),12P(15.9949),15K(15.9949),2P(15.9949),12P(15.9949),15K(15.9949),8P(15.9949),12P(15.9949),15M(15.9949),6P(15.9949),12P(15.9949),15M(15.9949),6P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),12P(15.9949),15P(15.9949),26K(15.9949),12P(15.9949),15P(15.9949),26K(15.9949),12P(15.9949),15P(15.9949),29K(15.9949),12P(15.9949),16M(15.9949),25P(15.9949),12P(15.9949),16P(15.9949),12P(15.9949),16P(15.9949),12P(15.9949),18P(15.9949),29K(15.9949),12P(15.9949),20P(15.9949),24K(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),24K(15.9949),9P(15.9949),12P(15.9949),26K(15.9949),8P(15.9949),12P(15.9949),26K(15.9949),8P(15.9949),12P(15.9949),26K(15.9949),9P(15.9949),12P(15.9949),30K(15.9949),3P(15.9949),12P(15.9949),30K(15.9949),3P(15.9949),12P(15.9949),30K(15.9949),3P(15.9949),12P(15.9949),30K(15.9949),6P(15.9949),12P(15.9949),30P(15.9949),12P(15.9949),30P(15.9949),9K(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),3P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),8P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),21K(15.9949),6P(15.9949),13P(15.9949),25P(15.9949),13P(15.9949),7P(15.9949),13P(15.9949),7P(15.9949),14K(15.9949),14K(15.9949),6K(15.9949),14K(15.9949),6K(15.9949),14P(15.9949),14P(15.9949),15K(15.9949),24P(15.9949),14P(15.9949),15K(15.9949),24P(15.9949),14P(15.9949),27P(15.9949),36K(15.9949),14P(15.9949),27P(15.9949),36K(15.9949),14P(15.9949),3P(15.9949),14P(15.9949),3P(15.9949),14P(15.9949),6P(15.9949),15K(15.9949),2P(15.9949),5P(15.9949),15M(15.9949),3P(15.9949),6P(15.9949),15P(15.9949),15P(15.9949),18P(15.9949),15P(15.9949),18P(15.9949),2M(15.9949),15P(15.9949),21K(15.9949),3P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),24K(15.9949),3P(15.9949),15P(15.9949),24K(15.9949),6P(15.9949),15P(15.9949),24K(15.9949),6P(15.9949),15P(15.9949),24P(15.9949),15P(15.9949),25P(15.9949),15P(15.9949),27P(15.9949),36K(15.9949),15P(15.9949),2P(15.9949),6M(15.9949),15P(15.9949),2P(15.9949),6M(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),3P(15.9949),6M(15.9949),15P(15.9949),5P(15.9949),15P(15.9949),6M(15.9949),8P(15.9949),15P(15.9949),6M(15.9949),8P(15.9949),15P(15.9949),6M(15.9949),8P(15.9949),15P(15.9949),6M(15.9949),9P(15.9949),15P(15.9949),6M(15.9949),9P(15.9949),15P(15.9949),8P(15.9949),15P(15.9949),8P(15.9949),15P(15.9949),8P(15.9949),15P(15.9949),9P(15.9949),16M(15.9949),16M(15.9949),19P(15.9949),25P(15.9949),16P(15.9949),16P(15.9949),16P(15.9949),16P(15.9949),9P(15.9949),17K(15.9949),9K(15.9949),17K(15.9949),9K(15.9949),17K(15.9949),9K(15.9949),17P(15.9949),24K(15.9949),9P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),9K(15.9949),18K(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),18P(15.9949),18P(15.9949),18P(15.9949),20M(15.9949),21K(15.9949),18P(15.9949),20P(15.9949),24K(15.9949),18P(15.9949),24K(15.9949),5P(15.9949),18P(15.9949),24K(15.9949),5P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24K(15.9949),9P(15.9949),18P(15.9949),24P(15.9949),18P(15.9949),24P(15.9949),27K(15.9949),18P(15.9949),27K(15.9949),3P(15.9949),18P(15.9949),27K(15.9949),5P(15.9949),18P(15.9949),27K(15.9949),6P(15.9949),18P(15.9949),30M(15.9949),3P(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),6K(15.9949),9P(15.9949),18P(15.9949),8P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),18P(15.9949),9P(15.9949),19P(15.9949),19P(15.9949),25P(15.9949),20P(15.9949),9P(15.9949),21P(15.9949),21P(15.9949),21P(15.9949),24P(15.9949),30K(15.9949),21P(15.9949),30K(15.9949),21P(15.9949),30K(15.9949),3P(15.9949),21P(15.9949),3P(15.9949),9K(15.9949),21P(15.9949),5P(15.9949),23P(15.9949),23P(15.9949),30P(15.9949),38K(15.9949),24K(15.9949),3P(15.9949),24K(15.9949),8P(15.9949),24P(15.9949),24P(15.9949),24P(15.9949),30P(15.9949),24P(15.9949),33M(15.9949),24P(15.9949),33P(15.9949),42K(15.9949),24P(15.9949),3P(15.9949),24P(15.9949),6P(15.9949),24P(15.9949),9P(15.9949),24P(15.9949),9P(15.9949),26K(15.9949),27P(15.9949),30K(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),3P(15.9949),2P(15.9949),3P(15.9949),6M(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),2P(15.9949),8P(15.9949),30M(15.9949),3P(15.9949),5P(15.9949),30M(15.9949),3P(15.9949),6P(15.9949),30M(15.9949),3P(15.9949),6P(15.9949),30M(15.9949),5P(15.9949),30M(15.9949),5P(15.9949),6P(15.9949),30M(15.9949),5P(15.9949),6P(15.9949),30P(15.9949),30P(15.9949),32P(15.9949),30P(15.9949),33M(15.9949),9K(15.9949),32P(15.9949),35P(15.9949),38K(15.9949),35P(15.9949),38K(15.9949),9P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6M(15.9949),3P(15.9949),6M(15.9949),9P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),4P(15.9949),4P(15.9949),7P(15.9949),5P(15.9949),5P(15.9949),5P(15.9949),5P(15.9949),5P(15.9949),5P(15.9949),6M(15.9949),9P(15.9949),5P(15.9949),6P(15.9949),5P(15.9949),9P(15.9949),5P(15.9949),9P(15.9949),5P(15.9949),9P(15.9949),6M(15.9949),9P(15.9949),6M(15.9949),9P(15.9949),6M(15.9949),9P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9K(15.9949),6P(15.9949),9P(15.9949),6P(15.9949),9P(15.9949),6P(15.9949),9P(15.9949),6P(15.9949),9P(15.9949),7P(15.9949),7P(15.9949),8K(15.9949),8M(15.9949),8P(15.9949),8P(15.9949),9P(15.9949),9K(15.9949),9K(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
sp|P02460|CO2A1_CHICK	P02460	CO2A1_CHICK	COL2A1	859	FALSE	FALSE	Gallus gallus	Collagen alpha-1(II) chain (Fragment)	2:Experimental evidence at transcript level	34.69	1	0.999	0	17	15	17	53	37	53	8958097400	104944032	8958097400	12P(15.9949),13P(15.9949),12P(15.9949),14K(15.9949),3P(15.9949),12P(15.9949),21P(15.9949),30K(15.9949),12P(15.9949),23P(15.9949),12P(15.9949),9P(15.9949),13P(15.9949),6M(15.9949),7P(15.9949),14K(15.9949),14K(15.9949),3P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),8P(15.9949),14P(15.9949),14P(15.9949),21P(15.9949),15P(15.9949),20M(15.9949),8P(15.9949),15P(15.9949),21P(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),15P(15.9949),24K(15.9949),8P(15.9949),15P(15.9949),3P(15.9949),15P(15.9949),9P(15.9949),16K(15.9949),31P(15.9949),4P(15.9949),18K(15.9949),24P(15.9949),9P(15.9949),18K(15.9949),9P(15.9949),21P(15.9949),30K(15.9949),21P(15.9949),30K(15.9949),9P(15.9949),27P(15.9949),30K(15.9949),9P(15.9949),27P(15.9949),32M(15.9949),33P(15.9949),27P(15.9949),33P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),6P(15.9949),4P(15.9949),9P(15.9949),6P(15.9949),6P(15.9949),6P(15.9949),8P(15.9949)	NA	NA
sp|P02542|DESM_CHICK	P02542	DESM_CHICK	DES	464	FALSE	FALSE	Gallus gallus	Desmin	1:Experimental evidence at protein level	5.6	1	0.9986	0	2	0	2	2	0	2	1278659.8	0	1278659.8	1M(15.9949)	NA	tr|A0A8V0YZ16|A0A8V0YZ16_CHICK
sp|P02604|MLE1_CHICK	P02604	MLE1_CHICK	NA	192	FALSE	FALSE	Gallus gallus	Myosin light chain 1, skeletal muscle isoform	1:Experimental evidence at protein level	25	1	0.999	0	4	0	4	4	0	4	8295553	0	8295553	NA	NA	NA
sp|P02606|MLEC_CHICK	P02606	MLEC_CHICK	NA	194	FALSE	FALSE	Gallus gallus	Myosin light chain 1, cardiac muscle	1:Experimental evidence at protein level	10.31	1	0.9926	0.00109829763866	1	0	1	1	0	1	0	0	0	NA	NA	tr|F1P5V6|F1P5V6_CHICK
sp|P02609|MYL11_CHICK	P02609	MYL11_CHICK	MYL11	168	FALSE	FALSE	Gallus gallus	Myosin regulatory light chain 11	1:Experimental evidence at protein level	15.48	1	0.9989	0	2	0	2	2	0	2	1201218.9	0	1201218.9	11C(57.0215)	NA	tr|A0A8V0WZV4|A0A8V0WZV4_CHICK
sp|P02611|MLRB_CHICK	P02611	MLRB_CHICK	NA	165	FALSE	FALSE	Gallus gallus	Myosin regulatory light chain 2B, cardiac muscle isoform	1:Experimental evidence at protein level	10.91	1	0.9965	6.2853551226e-4	1	0	1	1	0	1	0	0	0	3P(15.9949)	NA	tr|A0A1D5PFA5|A0A1D5PFA5_CHICK, tr|A0A8V1ABU9|A0A8V1ABU9_CHICK, tr|A0A8V1AH49|A0A8V1AH49_CHICK, tr|A0A8V1AH53|A0A8V1AH53_CHICK, tr|A0A8V1ALB2|A0A8V1ALB2_CHICK, tr|A0A8V1AMX1|A0A8V1AMX1_CHICK
sp|P04268|TPM1_CHICK	P04268	TPM1_CHICK	TPM1	284	FALSE	FALSE	Gallus gallus	Tropomyosin alpha-1 chain	1:Experimental evidence at protein level	23.59	1	0.9986	0	6	0	2	7	0	2	18583708	0	1774433.9	7K(15.9949)	NA	NA
sp|P05094|ACTN1_CHICK	P05094	ACTN1_CHICK	ACTN1	893	FALSE	FALSE	Gallus gallus	Alpha-actinin-1	1:Experimental evidence at protein level	17.92	1	0.999	0	12	0	3	14	0	4	8855803	0	4617193.5	NA	NA	tr|A0A1D5P9P3|A0A1D5P9P3_CHICK, tr|A0A8V0ZKK8|A0A8V0ZKK8_CHICK
sp|P07583|LEG4_CHICK	P07583	LEG4_CHICK	CG-1B	135	FALSE	FALSE	Gallus gallus	Beta-galactoside-binding lectin	1:Experimental evidence at protein level	42.96	1	0.999	0	4	1	4	5	2	5	38880424	23018048	38880424	12C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215),N-term(42.0106),2C(57.0215),7C(57.0215)	NA	NA
sp|P07898|PGCA_CHICK	P07898	PGCA_CHICK	ACAN	2109	FALSE	FALSE	Gallus gallus	Aggrecan core protein	1:Experimental evidence at protein level	3.27	1	0.9989	0	4	0	4	4	0	4	3459114	0	3459114	10C(57.0215),11C(57.0215),6C(57.0215)	NA	tr|A0A8V0ZJN1|A0A8V0ZJN1_CHICK
sp|P08106|HSP70_CHICK	P08106	HSP70_CHICK	NA	634	FALSE	FALSE	Gallus gallus	Heat shock 70 kDa protein	1:Experimental evidence at protein level	9.78	1	0.999	0	6	0	0	6	0	0	8588290	0	0	NA	NA	NA
sp|P08250|APOA1_CHICK	P08250	APOA1_CHICK	APOA1	264	FALSE	FALSE	Gallus gallus	Apolipoprotein A-I	1:Experimental evidence at protein level	26.89	1	0.9989	0	6	0	6	6	0	6	13387627	0	13387627	NA	NA	NA
sp|P08629|THIO_CHICK	P08629	THIO_CHICK	TXN	105	FALSE	FALSE	Gallus gallus	Thioredoxin	3:Protein inferred from homology	12.38	1	0.999	0	1	1	1	1	1	1	1819928.1	1819928.1	1819928.1	NA	NA	NA
sp|P08636|RS17_CHICK	P08636	RS17_CHICK	RPS17	135	FALSE	FALSE	Gallus gallus	Small ribosomal subunit protein eS17	1:Experimental evidence at protein level	32.59	1	0.999	0	2	0	2	2	0	2	3876392.5	0	3876392.5	NA	NA	NA
sp|P09102|PDIA1_CHICK	P09102	PDIA1_CHICK	P4HB	515	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase	1:Experimental evidence at protein level	34.37	1	0.999	0	13	1	13	14	1	14	19150532	2511155.2	19150532	NA	NA	NA
sp|P09203|TBB1_CHICK	P09203	TBB1_CHICK	NA	445	FALSE	FALSE	Gallus gallus	Tubulin beta-1 chain	2:Experimental evidence at transcript level	29.66	1	0.999	0	9	0	1	11	0	1	15930811	0	1034968.5	NA	NA	NA
sp|P09206|TBB3_CHICK	P09206	TBB3_CHICK	NA	445	FALSE	FALSE	Gallus gallus	Tubulin beta-3 chain	2:Experimental evidence at transcript level	38.43	1	0.999	0	11	0	3	14	0	4	13985442	0	5663927	NA	NA	NA
sp|P09207|TBB6_CHICK	P09207	TBB6_CHICK	NA	446	FALSE	FALSE	Gallus gallus	Tubulin beta-6 chain	1:Experimental evidence at protein level	8.07	1	0.9879	0.00261096605744	3	0	0	3	0	0	10703716	0	0	NA	NA	tr|A0A8V0YV84|A0A8V0YV84_CHICK
sp|P09244|TBB7_CHICK	P09244	TBB7_CHICK	NA	444	FALSE	FALSE	Gallus gallus	Tubulin beta-7 chain	2:Experimental evidence at transcript level	38.51	1	0.999	0	11	2	11	14	3	14	15930811	7125893	15930811	1M(15.9949),1M(15.9949),23C(57.0215),5M(15.9949),5M(15.9949)	NA	NA
sp|P09644|TBA5_CHICK	P09644	TBA5_CHICK	NA	448	FALSE	FALSE	Gallus gallus	Tubulin alpha-5 chain	3:Protein inferred from homology	25.22	1	0.999	0	8	0	1	8	0	1	15158849	0	1231599.2	NA	NA	NA
sp|P09653|TBB5_CHICK	P09653	TBB5_CHICK	NA	446	FALSE	FALSE	Gallus gallus	Tubulin beta-5 chain	3:Protein inferred from homology	12.78	1	0.999	0	4	0	0	6	0	0	13985442	0	0	NA	NA	tr|A0A8V0X9Y1|A0A8V0X9Y1_CHICK
sp|P09654|VIME_CHICK	P09654	VIME_CHICK	VIM	460	FALSE	FALSE	Gallus gallus	Vimentin	3:Protein inferred from homology	46.96	1	0.9967	6.2853551226e-4	18	0	0	33	0	0	183268816	0	0	NA	NA	NA
sp|P0C1H3|H2B1_CHICK	P0C1H3	H2B1_CHICK	H2B-I	126	FALSE	FALSE	Gallus gallus	Histone H2B 1/2/3/4/6	1:Experimental evidence at protein level	27.78	1	0.999	0	3	0	3	9	0	9	95021216	0	95021216	2M(15.9949),2M(15.9949),2M(15.9949),5M(15.9949),2M(15.9949),5M(15.9949)	NA	sp|P0C1H4|H2B5_CHICK, sp|Q9PSW9|H2B8_CHICK, tr|A0A3Q2UDI2|A0A3Q2UDI2_CHICK, tr|A0A8V0XUE3|A0A8V0XUE3_CHICK, tr|A0A8V0XYS9|A0A8V0XYS9_CHICK, tr|A0A8V0Y0N0|A0A8V0Y0N0_CHICK, tr|A0A8V0YNS6|A0A8V0YNS6_CHICK, tr|A0A8V0YVN2|A0A8V0YVN2_CHICK
sp|P0C1H5|H2B7_CHICK	P0C1H5	H2B7_CHICK	H2B-VII	126	FALSE	FALSE	Gallus gallus	Histone H2B 7	1:Experimental evidence at protein level	27.78	1	0.9984	0	3	0	1	4	0	1	66029968	0	1074591.2	2M(15.9949),2M(15.9949)	NA	NA
sp|P0CB50|PRDX1_CHICK	P0CB50	PRDX1_CHICK	PRDX1	199	FALSE	FALSE	Gallus gallus	Peroxiredoxin-1	1:Experimental evidence at protein level	28.64	1	0.999	0	4	0	3	4	0	3	10118608	0	8159147.5	NA	NA	NA
sp|P12105|CO3A1_CHICK	P12105	CO3A1_CHICK	COL3A1	1262	FALSE	FALSE	Gallus gallus	Collagen alpha-1(III) chain (Fragment)	2:Experimental evidence at transcript level	14.9	1	0.999	0	12	1	12	20	1	20	11418519600	0	11418519600	10P(15.9949),7P(15.9949),11M(15.9949),6P(15.9949),11P(15.9949),18K(15.9949),9P(15.9949),12K(15.9949),3P(15.9949),9P(15.9949),14P(15.9949),18K(15.9949),9P(15.9949),18K(15.9949),27P(15.9949),8P(15.9949),18K(15.9949),27P(15.9949),9P(15.9949),18K(15.9949),5P(15.9949),9P(15.9949),18K(15.9949),8P(15.9949),9P(15.9949),18P(15.9949),27K(15.9949),5P(15.9949),2P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),4P(15.9949),4P(15.9949),9P(15.9949),6P(15.9949),6P(15.9949),9P(15.9949),6P(15.9949),9P(15.9949)	NA	NA
sp|P13127|CAZA1_CHICK	P13127	CAZA1_CHICK	CAPZA1	286	FALSE	FALSE	Gallus gallus	F-actin-capping protein subunit alpha-1	1:Experimental evidence at protein level	3.5	1	0.999	0	1	0	1	1	0	1	1336802.2	0	1336802.2	NA	NA	NA
sp|P13538|MYSS_CHICK	P13538	MYSS_CHICK	NA	1939	FALSE	FALSE	Gallus gallus	Myosin heavy chain, skeletal muscle, adult	1:Experimental evidence at protein level	6.5	1	0.9983	0	8	0	0	8	0	0	14997374	0	0	NA	NA	NA
sp|P13648|LMNA_CHICK	P13648	LMNA_CHICK	LMNA	657	FALSE	FALSE	Gallus gallus	Lamin-A	2:Experimental evidence at transcript level	32.57	1	0.999	0	19	16	19	22	19	22	52357396	52357396	52357396	NA	NA	NA
sp|P13731|SERPH_CHICK	P13731	SERPH_CHICK	SERPINH1	405	FALSE	FALSE	Gallus gallus	Serpin H1	1:Experimental evidence at protein level	56.54	1	0.999	0	18	0	18	32	0	32	102063680	0	102063680	10M(15.9949),10M(15.9949),11M(15.9949),11M(15.9949),11P(15.9949),2M(15.9949),9P(15.9949),4M(15.9949),4M(15.9949),8M(15.9949),6M(15.9949),8M(15.9949)	NA	tr|A0A8V0XBU4|A0A8V0XBU4_CHICK
sp|P14448|FIBA_CHICK	P14448	FIBA_CHICK	FGA	741	FALSE	FALSE	Gallus gallus	Fibrinogen alpha chain	1:Experimental evidence at protein level	2.56	1	0.9905	0.00161899622234	1	0	1	1	0	1	469846.12	0	469846.12	NA	NA	NA
