Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|Q02020|FIBB_CHICK	Q02020	FIBB_CHICK	FGB	463	FALSE	FALSE	Gallus gallus	Fibrinogen beta chain (Fragment)	1:Experimental evidence at protein level	6.7	1	0.9914	0.00161899622234	3	0	3	3	0	3	1033098.56	0	1033098.56	11C(57.0215)	NA	tr|A0A8V0YQB8|A0A8V0YQB8_CHICK, tr|A0A8V0YS27|A0A8V0YS27_CHICK, tr|A0A8V0YX35|A0A8V0YX35_CHICK
sp|Q5ZMQ2|ACTG_CHICK	Q5ZMQ2	ACTG_CHICK	ACTG1	375	FALSE	FALSE	Gallus gallus	Actin, cytoplasmic 2	1:Experimental evidence at protein level	41.33	1	0.999	0	11	0	10	11	0	10	5801247.5	0	5801247.5	2C(57.0215),N-term(42.0106),15M(15.9949),16C(57.0215)	NA	NA
sp|Q8JG64|PDIA3_CHICK	Q8JG64	PDIA3_CHICK	PDIA3	505	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A3	2:Experimental evidence at transcript level	2.38	1	0.999	0	1	0	1	1	0	1	234753.62	0	234753.62	NA	NA	NA
sp|Q90593|BIP_CHICK	Q90593	BIP_CHICK	HSPA5	652	FALSE	FALSE	Gallus gallus	Endoplasmic reticulum chaperone BiP	1:Experimental evidence at protein level	1.38	1	0.999	0	1	1	1	1	1	1	0	0	0	NA	NA	NA
sp|Q98953|S10A6_CHICK	Q98953	S10A6_CHICK	S100A6	92	FALSE	FALSE	Gallus gallus	Protein S100-A6	3:Protein inferred from homology	16.3	1	0.999	0	1	1	1	1	1	1	289063.6	289063.6	289063.6	NA	NA	NA
sp|Q9I8P6|OTOR_CHICK	Q9I8P6	OTOR_CHICK	OTOR	132	FALSE	FALSE	Gallus gallus	Otoraplin	2:Experimental evidence at transcript level	8.33	1	0.999	0	1	1	1	1	1	1	0	0	0	10C(57.0215)	NA	NA
sp|Q9W6H0|MIME_CHICK	Q9W6H0	MIME_CHICK	OGN	294	FALSE	FALSE	Gallus gallus	Mimecan	2:Experimental evidence at transcript level	18.03	1	0.999	0	5	5	5	6	6	6	4429995	4429995	4429995	1M(15.9949),7C(57.0215)	NA	NA
tr|A0A146F047|A0A146F047_CHICK	A0A146F047	A0A146F047_CHICK	KRT6A	522	FALSE	FALSE	Gallus gallus	Keratin 6A	1:Experimental evidence at protein level	5.94	1	0.9966	6.2853551226e-4	3	0	0	3	0	0	3763691.8	0	0	NA	NA	tr|A0A8V0ZY77|A0A8V0ZY77_CHICK
tr|A0A1D5NV17|A0A1D5NV17_CHICK	A0A1D5NV17	A0A1D5NV17_CHICK	ACTBL2	377	FALSE	FALSE	Gallus gallus	Actin beta like 2	1:Experimental evidence at protein level	15.65	1	0.9983	0	5	0	0	5	0	0	3434947	0	0	NA	NA	NA
tr|A0A1D5NYG3|A0A1D5NYG3_CHICK	A0A1D5NYG3	A0A1D5NYG3_CHICK	FLNB	2652	FALSE	FALSE	Gallus gallus	Filamin B	1:Experimental evidence at protein level	0.53	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A3Q2U9M2|A0A3Q2U9M2_CHICK, tr|A0A8V1A9S9|A0A8V1A9S9_CHICK
tr|A0A1D5P8I8|A0A1D5P8I8_CHICK	A0A1D5P8I8	A0A1D5P8I8_CHICK	COL12A1	3065	FALSE	FALSE	Gallus gallus	Collagen alpha-1(XII) chain	1:Experimental evidence at protein level	13.7	1	0.999	0	27	0	27	47	0	47	30390094	0	30390094	12M(15.9949),14M(15.9949),16M(15.9949),16M(15.9949),2M(15.9949),2M(15.9949),3P(15.9949),7M(15.9949),7M(15.9949),7P(15.9949),9P(15.9949)	NA	tr|A0A1L1RPW4|A0A1L1RPW4_CHICK, tr|F1NX22|F1NX22_CHICK
tr|A0A1D5PUL6|A0A1D5PUL6_CHICK	A0A1D5PUL6	A0A1D5PUL6_CHICK	HSP90AA1	728	FALSE	FALSE	Gallus gallus	Heat shock protein 90 alpha family class A member 1	3:Protein inferred from homology	1.24	1	0.999	0	1	0	1	1	0	1	1702604.5	0	1702604.5	NA	NA	tr|A0A8V0YRK7|A0A8V0YRK7_CHICK
tr|A0A3Q2U321|A0A3Q2U321_CHICK	A0A3Q2U321	A0A3Q2U321_CHICK	POSTN	857	FALSE	FALSE	Gallus gallus	Periostin	1:Experimental evidence at protein level	1.28	1	0.999	0	1	0	1	1	0	1	263834.16	0	263834.16	NA	NA	NA
tr|A0A3Q2UFV6|A0A3Q2UFV6_CHICK	A0A3Q2UFV6	A0A3Q2UFV6_CHICK	COMP	761	FALSE	FALSE	Gallus gallus	Cartilage oligomeric matrix protein	1:Experimental evidence at protein level	13.8	1	0.999	0	7	0	7	7	0	7	3985038	0	3985038	11C(57.0215),14C(57.0215),19C(57.0215),2C(57.0215),8C(57.0215),3C(57.0215),3C(57.0215),9C(57.0215),4C(57.0215),4C(57.0215)	NA	NA
tr|A0A8V0X994|A0A8V0X994_CHICK	A0A8V0X994	A0A8V0X994_CHICK	COL1A2	1270	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	28.82	1	0.999	0	22	0	22	32	0	32	25326580	0	25326580	10P(15.9949),11P(15.9949),9P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12K(15.9949),24P(15.9949),33P(15.9949),12P(15.9949),5P(15.9949),12P(15.9949),6P(15.9949),12P(15.9949),6P(15.9949),14K(15.9949),3P(15.9949),6P(15.9949),15P(15.9949),21P(15.9949),24K(15.9949),15P(15.9949),26K(15.9949),8P(15.9949),15P(15.9949),26K(15.9949),8P(15.9949),18P(15.9949),20P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),27P(15.9949),30K(15.9949),21P(15.9949),29P(15.9949),3K(15.9949),21P(15.9949),2P(15.9949),21P(15.9949),2P(15.9949),3P(15.9949),3P(15.9949),3P(15.9949),5P(15.9949),3P(15.9949),6P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),3P(15.9949),9P(15.9949),5P(15.9949),7P(15.9949),9P(15.9949),9P(15.9949)	NA	NA
tr|A0A8V0X997|A0A8V0X997_CHICK	A0A8V0X997	A0A8V0X997_CHICK	NA	456	FALSE	FALSE	Gallus gallus	Hemopexin	1:Experimental evidence at protein level	12.28	1	0.999	0	3	3	3	3	3	3	748439.56	748439.56	748439.56	18C(57.0215),6C(57.0215),7C(57.0215)	NA	NA
tr|A0A8V0XCT3|A0A8V0XCT3_CHICK	A0A8V0XCT3	A0A8V0XCT3_CHICK	NA	1385	FALSE	FALSE	Gallus gallus	Tenascin-X	1:Experimental evidence at protein level	19.64	1	0.9963	6.2853551226e-4	3	0	3	3	0	3	2490922	0	2490922	NA	NA	NA
tr|A0A8V0XEJ0|A0A8V0XEJ0_CHICK	A0A8V0XEJ0	A0A8V0XEJ0_CHICK	NA	569	FALSE	FALSE	Gallus gallus	Ig-like domain-containing protein	4:Protein predicted	1.93	1	0.9989	0	1	0	1	1	0	1	93333.84	0	93333.84	9C(57.0215)	NA	NA
tr|A0A8V0XEL0|A0A8V0XEL0_CHICK	A0A8V0XEL0	A0A8V0XEL0_CHICK	PIT54	508	FALSE	FALSE	Gallus gallus	Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D	1:Experimental evidence at protein level	5.12	1	0.999	0	2	2	2	2	2	2	745258.1	745258.1	745258.1	10C(57.0215),4C(57.0215)	NA	NA
tr|A0A8V0XGL8|A0A8V0XGL8_CHICK	A0A8V0XGL8	A0A8V0XGL8_CHICK	VIM	451	FALSE	FALSE	Gallus gallus	Vimentin	1:Experimental evidence at protein level	21.29	1	0.999	0	8	1	8	10	1	10	4487099	745968.5	4487099	7C(57.0215),8M(15.9949)	NA	NA
tr|A0A8V0XHB9|A0A8V0XHB9_CHICK	A0A8V0XHB9	A0A8V0XHB9_CHICK	NA	565	FALSE	FALSE	Gallus gallus	Ig-like domain-containing protein	1:Experimental evidence at protein level	13.1	1	0.999	0	6	0	6	7	0	7	10128539	0	10128539	4C(57.0215),4C(57.0215),4C(57.0215),5C(57.0215)	NA	tr|A0A8V0XLK0|A0A8V0XLK0_CHICK
tr|A0A8V0XIX0|A0A8V0XIX0_CHICK	A0A8V0XIX0	A0A8V0XIX0_CHICK	COL1A2	1294	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	28.13	1	0.9888	0.00261096605744	21	0	0	33	0	0	25326580	0	0	NA	NA	NA
tr|A0A8V0XJ14|A0A8V0XJ14_CHICK	A0A8V0XJ14	A0A8V0XJ14_CHICK	ALB	615	FALSE	FALSE	Gallus gallus	Albumin	1:Experimental evidence at protein level	17.4	1	0.999	0	8	0	8	9	0	9	3139459.8	0	3139459.8	14C(57.0215),15C(57.0215),16C(57.0215),1M(15.9949),3C(57.0215),16C(57.0215),3C(57.0215),1C(57.0215),2C(57.0215),2C(57.0215),5C(57.0215)	NA	NA
tr|A0A8V0XK94|A0A8V0XK94_CHICK	A0A8V0XK94	A0A8V0XK94_CHICK	COL1A2	1237	FALSE	FALSE	Gallus gallus	Collagen type I alpha 2 chain	4:Protein predicted	26.19	1	0.999	0	19	0	1	31	0	3	25326580	0	5940451	12P(15.9949),20P(15.9949),21P(15.9949),3P(15.9949),21P(15.9949),3P(15.9949)	NA	NA
tr|A0A8V0XTG7|A0A8V0XTG7_CHICK	A0A8V0XTG7	A0A8V0XTG7_CHICK	PDIA4	642	FALSE	FALSE	Gallus gallus	Protein disulfide-isomerase A4	1:Experimental evidence at protein level	1.87	1	0.9983	0	1	0	1	1	0	1	219912.56	0	219912.56	NA	NA	tr|A0A8V0XZQ2|A0A8V0XZQ2_CHICK
tr|A0A8V0Y0F3|A0A8V0Y0F3_CHICK	A0A8V0Y0F3	A0A8V0Y0F3_CHICK	EMILIN1	788	FALSE	FALSE	Gallus gallus	Elastin microfibril interfacer 1	4:Protein predicted	1.52	1	0.9986	0	1	1	1	1	1	1	124869.83	124869.83	124869.83	NA	NA	NA
tr|A0A8V0Y2H5|A0A8V0Y2H5_CHICK	A0A8V0Y2H5	A0A8V0Y2H5_CHICK	LGALS1A	135	FALSE	FALSE	Gallus gallus	Galectin	1:Experimental evidence at protein level	11.11	1	0.993	0.00109829763866	1	0	0	1	0	0	792832.9	0	0	NA	NA	NA
tr|A0A8V0Y726|A0A8V0Y726_CHICK	A0A8V0Y726	A0A8V0Y726_CHICK	TXNDC5	414	FALSE	FALSE	Gallus gallus	Thioredoxin domain-containing protein 5	1:Experimental evidence at protein level	2.42	1	0.999	0	1	1	1	1	1	1	161723.22	161723.22	161723.22	6C(57.0215)	NA	NA
tr|A0A8V0Y950|A0A8V0Y950_CHICK	A0A8V0Y950	A0A8V0Y950_CHICK	COL6A3	3009	FALSE	FALSE	Gallus gallus	Collagen type VI alpha 3 chain	1:Experimental evidence at protein level	11.4	1	0.999	0	27	0	27	28	0	28	6284911.5	0	6284911.5	10C(57.0215),12P(15.9949),2C(57.0215),2C(57.0215),3C(57.0215),7C(57.0215),3P(15.9949),6P(15.9949),7C(57.0215)	NA	tr|A0A8V0YHJ1|A0A8V0YHJ1_CHICK, tr|A0A8V0YMB7|A0A8V0YMB7_CHICK
tr|A0A8V0YB02|A0A8V0YB02_CHICK	A0A8V0YB02	A0A8V0YB02_CHICK	LGALS1A	135	FALSE	FALSE	Gallus gallus	Galectin	1:Experimental evidence at protein level	11.11	1	0.999	0	1	0	0	1	0	0	792832.9	0	0	NA	NA	NA
tr|A0A8V0YB91|A0A8V0YB91_CHICK	A0A8V0YB91	A0A8V0YB91_CHICK	TPM2	284	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	3.52	1	0.9908	0.00161899622234	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V0YDD6|A0A8V0YDD6_CHICK	A0A8V0YDD6	A0A8V0YDD6_CHICK	FN1	2392	FALSE	FALSE	Gallus gallus	Fibronectin	1:Experimental evidence at protein level	5.89	1	0.999	0	11	0	11	11	0	11	2074349.9	0	2074349.9	3C(57.0215),3M(15.9949),7C(57.0215),9C(57.0215),6C(57.0215),8C(57.0215)	NA	NA
tr|A0A8V0YE20|A0A8V0YE20_CHICK	A0A8V0YE20	A0A8V0YE20_CHICK	MATN2	1174	FALSE	FALSE	Gallus gallus	Matrilin 2	1:Experimental evidence at protein level	0.85	1	0.999	0	1	0	1	1	0	1	0	0	0	NA	NA	tr|A0A8V0YE24|A0A8V0YE24_CHICK, tr|A0A8V0YE29|A0A8V0YE29_CHICK, tr|A0A8V0YE34|A0A8V0YE34_CHICK, tr|A0A8V0YIR4|A0A8V0YIR4_CHICK
tr|A0A8V0YFX2|A0A8V0YFX2_CHICK	A0A8V0YFX2	A0A8V0YFX2_CHICK	TPM2	248	FALSE	FALSE	Gallus gallus	Tropomyosin 2	1:Experimental evidence at protein level	4.03	1	0.9989	0	1	0	0	1	0	0	0	0	0	NA	NA	NA
tr|A0A8V0YIZ7|A0A8V0YIZ7_CHICK	A0A8V0YIZ7	A0A8V0YIZ7_CHICK	COL3A1	1340	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	1.79	1	0.9985	0	2	0	0	2	0	0	2379667.8	0	0	NA	NA	NA
tr|A0A8V0YMY3|A0A8V0YMY3_CHICK	A0A8V0YMY3	A0A8V0YMY3_CHICK	COL4A1	1592	FALSE	FALSE	Gallus gallus	Collagen type IV alpha 1 chain	1:Experimental evidence at protein level	1.13	1	0.9935	0.00109829763866	1	0	1	1	0	1	0	0	0	12P(15.9949),18K(15.9949)	NA	NA
tr|A0A8V0YP03|A0A8V0YP03_CHICK	A0A8V0YP03	A0A8V0YP03_CHICK	TGFBI	677	FALSE	FALSE	Gallus gallus	Transforming growth factor-beta-induced protein ig-h3	1:Experimental evidence at protein level	3.69	1	0.999	0	2	0	2	2	0	2	1647120.5	0	1647120.5	7C(57.0215),8C(57.0215),9C(57.0215)	NA	NA
tr|A0A8V0YQF4|A0A8V0YQF4_CHICK	A0A8V0YQF4	A0A8V0YQF4_CHICK	COL6A1	983	FALSE	FALSE	Gallus gallus	Collagen alpha-1(VI) chain	3:Protein inferred from homology	2.64	1	0.999	0	2	0	2	2	0	2	2010202.6	0	2010202.6	NA	NA	NA
tr|A0A8V0YQR8|A0A8V0YQR8_CHICK	A0A8V0YQR8	A0A8V0YQR8_CHICK	COL3A1	1433	FALSE	FALSE	Gallus gallus	Collagen type III alpha 1 chain	1:Experimental evidence at protein level	2.72	1	0.999	0	3	0	2	3	0	2	2379667.8	0	1865950	12P(15.9949),6P(15.9949)	NA	NA
tr|A0A8V0ZAT2|A0A8V0ZAT2_CHICK	A0A8V0ZAT2	A0A8V0ZAT2_CHICK	NA	144	FALSE	FALSE	Gallus gallus	Jupiter microtubule associated homolog 2	1:Experimental evidence at protein level	9.72	1	0.9978	0	1	1	1	1	1	1	0	0	0	N-term(42.0106),11P(15.9949)	NA	NA
tr|A0A8V0ZDK1|A0A8V0ZDK1_CHICK	A0A8V0ZDK1	A0A8V0ZDK1_CHICK	FBN1	2869	FALSE	FALSE	Gallus gallus	Fibrillin-1	1:Experimental evidence at protein level	0.63	1	0.9989	0	2	0	2	2	0	2	1907983.1	0	1907983.1	NA	NA	NA
tr|A0A8V0ZI10|A0A8V0ZI10_CHICK	A0A8V0ZI10	A0A8V0ZI10_CHICK	ACTG1L	297	FALSE	FALSE	Gallus gallus	Actin gamma 1 like	1:Experimental evidence at protein level	46.46	1	0.9955	0.00109829763866	9	1	1	9	1	1	4834337	0	0	NA	NA	NA
tr|A0A8V0ZK24|A0A8V0ZK24_CHICK	A0A8V0ZK24	A0A8V0ZK24_CHICK	KRT13	465	FALSE	FALSE	Gallus gallus	Keratin 13	1:Experimental evidence at protein level	1.51	1	0.9978	0	1	0	0	1	0	0	7987406.5	0	0	NA	NA	tr|A0A8V0ZSB0|A0A8V0ZSB0_CHICK
